kir_stycz_white_female_mean_se
0.0071936459
0.0044498863
0.014805225
0.011100054
0.0063676662
0.048071887
0.01341879
0.0044951774
0.0097267469
0.01060303
0.007567531
0.01774607
0.011752094
0.012879534
0.012255368
0.0084451409
0.0063968804
0.017255254
0.017456597
0.0084089441
0.017120242
0.0051147705
0.0073239794
0.013372255
0.0056180912
0.0063939812
0.010312116
0.0047794986
0.01163145
0.0093098674
0.0088801431
0.061590292
0.019263623
0.012789277
0.0058589564
0.0063921758
0.002552788
0.016047455
0.005357367
0.0078280605
0.0064138449
0.0061233165
0.0270309
0.023416996
0.0036031217
0.016248027
0.0094670234
0.0049818279
0.0029644405
0.015892539
0.0047284109
0.0045071729
0.029383779
0.018458188
0.01234686
0.012030898
0.0082836431
0.0058672219
0.0043369322
0.044747461
0.0062238229
0.0092490371
0.0048621767
0.0060991263
0.014285025
0.031284697
0.0099541647
""
""
0.0040774457
""
""
""
""
0.0069907773
""
""
0.013374418
0.010395981
0.020244485
0.022793364
""
""
0.0088274991
""
""
""
""
0.030992717
0.02956463
""
0.034769785
0.047369722
""
""
""
0.023574453
0.0065191803
0.0069976081
0.0093447985
0.012923294
0.030518536
0.026310937
0.0011736993
0.0046699578
0.0095888851
0.0024515798
0.0050417809
0.023588404
0.0047726403
0.0076656803
0.013863629
0.012108236
0.0080171945
0.0041843923
0.0080766501
0.016906375
0.024100825
0.010165222
0.024554625
0.011806262
0.010569689
0.0088341944
0.016904982
0.014821092
0.010672431
0.005711948
0.0055459598
0.0090689622
0.014865384
0.031237336
0.017017586
0.014269963
0.0053974227
0.010915941
0.014072811
0.005383784
0.012484469
0.0069107423
0.012798927
0.0085096275
0.014763685
0.0074566114
0.013934295
0.012129534
0.0074354685
0.0093701147
0.023797788
0.01162405
0.028869087
0.016193304
0.017509691
0.0093289306
0.0061450764
0.013101957
0.012684639
0.0075311395
0.008309857
0.022584565
0.016312579
0.019603724
0.015460874
0.011866047
0.015348443
0.015985874
0.015013358
0.0089214975
0.011614555
0.0061956779
0.021295832
0.0031993096
0.010247412
0.014600857
0.0046282164
0.015158882
0.018903976
0.0045165811
0.01442394
0.013021201
0.016067987
0.0090007037
0.011460174
0.0041508293
0.0059791664
0.022804936
0.010539647
0.0027122325
""
0.0098190159
0.0043291855
0.011593771
0.018332703
0.002638882
0.011271419
0.0047540623
0.0030240582
0.012255961
0.0056662224
0.012775459
0.017626045
0.0028530892
0.0067704907
0.0098891044
0.013938885
0.001208195
0.0065093269
0.0052856621
0.014411783
0.0069879764
0.0053653587
0.025698937
0.035399288
0.0054037832
0.0064467564
0.0060614445
0.0016065257
0.0035480396
0.01979237
0.0019303843
0.0020180799
0.011430842
0.0018865251
0.0016534007
0.0052790982
0.003282282
0.0043677017
0.0037126767
0.004487602
0.0025767696
0.0053225611
0.0041793413
0.063247137
0.0097269258
0.0038369806
0.0031724367
0.0032705027
0.0068950686
0.0074102771
0.023552485
0.0043549254
0.0079962742
0.0027732342
0.0060042143
0.0073963329
0.0029374151
0.0199457
0.0024154715
0.023742946
0.025344124
0.023465045
0.0039502964
0.0069394959
0.01488564
""
0.020606751
0.029412936
""
0.027778175
0.031273153
0.0096845105
0.00330818
""
0.0039139385
0.020655029
0.010986479
0.0024011964
0.0073771751
0.0092367986
0.032608829
0.043064978
0.015905639
""
0.024460535
""
0.0021933392
0.055554301
0.022279175
0.028103761
0.010232852
0.0034560077
0.021128822
0.03051679
0.012218518
0.0044853869
""
0.013263142
0.011546872
0.0080070384
0.010487065
0.013475152
0.033794448
0.01331224
0.026867429
0.022218049
0.015950043
0.0053666993
0.022072647
0.022385051
0.028204476
0.040131442
""
0.057528406
0.038862646
0.034981001
0.011546623
0.019682571
0.0042778826
0.019020541
0.0025858958
0.0022297143
0.0039805193
0.0046277149
0.0021954169
0.0034228659
0.0045184451
0.0046464303
0.00477099
0.0029161661
0.0044809678
0.0088381404
0.0050746659
0.0097383121
0.0040490613
0.010596228
0.002494345
0.0021836953
0.013689131
0.0047415677
0.005004087
0.0036889738
0.0048016631
0.0074570002
0.011354608
0.017368618
0.0021088291
0.0032765809
0.0073844516
0.020496588
0.012376077
0.0151196
0.020188116
0.014818885
0.017147686
0.012022095
0.011570193
0.0043207994
0.0063928943
0.0020812051
0.011933262
0.0053310469
0.0082970094
0.017640311
