kfr_imm_black_female_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.052466221
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.034643047
""
""
0.052081935
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.034246068
""
""
""
""
""
0.048092507
""
""
0.0647453
""
""
""
""
""
""
""
""
0.012707523
""
""
""
""
""
""
""
""
""
""
0.052931119
""
""
0.038479071
0.045336179
""
0.030945869
0.028098211
0.074904799
""
""
0.087918185
""
0.050158937
""
""
""
""
0.048376177
""
""
""
""
""
""
""
""
""
""
""
""
0.060541961
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039718837
""
""
""
""
0.045424007
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.020023813
0.022511724
""
""
0.034405429
""
""
""
""
0.052853063
""
0.021516554
0.058866501
""
""
""
0.035044231
0.0079688346
""
0.051871553
""
""
0.041538335
""
""
""
0.041057911
""
""
""
""
""
""
""
""
""
""
""
""
0.027950566
""
""
""
""
""
""
0.035194699
0.066591747
""
""
""
0.059646375
0.056627307
""
0.0061920937
""
""
""
""
0.013436728
0.038969621
0.012232755
""
0.033760093
0.03469985
""
""
0.032071829
""
0.063420042
0.026466573
""
""
""
""
0.051567376
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033665575
""
0.041242972
""
""
""
""
""
""
""
""
""
""
0.018715506
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.020774798
""
""
""
""
""
""
0.03204855
""
""
""
""
""
""
""
0.071138382
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0642014
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045165256
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056217462
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.066070385
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.01474298
""
""
""
""
""
0.079160757
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.061141141
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
