lpov_nbh_natam_pooled_mean_se
""
0.057383101
""
""
""
""
""
0.064382404
""
""
""
""
""
""
""
0.073060706
0.07858929
""
""
""
""
0.059743606
0.057179935
""
0.043730929
0.11089355
0.036117751
""
""
""
0.10022929
""
""
""
0.073968418
0.036235582
0.040640555
""
0.079202637
0.025213968
0.092767499
0.085059024
""
""
0.029074362
""
""
0.054431301
0.028264361
""
0.055297021
0.052880116
""
""
""
""
""
""
0.082789943
""
""
""
0.08445894
""
0.023413593
""
""
0.062940173
0.075915121
0.012759038
0.016137499
""
""
0.04215404
0.023295617
""
0.093163505
0.030317275
0.035068039
0.048391212
0.051745202
0.038948335
0.055939142
0.040159162
0.025615098
0.030002441
0.021827919
""
0.046557233
0.044364251
""
0.091495916
0.065533355
""
""
0.02853661
0.0077956305
0.048524272
0.0087735262
0.021141099
0.016327344
""
0.031078095
0.0065741995
0.024420515
0.0070757307
0.0088215116
0.015696397
""
0.039270736
0.030419789
""
""
0.073072933
0.02196507
0.10726479
""
""
0.063632786
""
""
""
""
""
""
""
""
0.023556709
""
""
""
""
""
0.068201423
""
""
0.055754758
""
""
""
""
""
""
""
""
0.095481202
0.087660812
""
""
""
""
""
0.064824045
0.093010761
""
""
0.11178272
""
""
""
""
""
""
""
""
""
""
0.038054805
0.070839368
""
0.037106853
""
""
0.074753299
0.084685087
""
0.029519705
0.097615696
""
""
""
""
0.030240348
0.052072927
""
""
0.023460081
0.10523482
0.07497181
0.031127408
0.11421632
0.09213122
0.028294293
0.027026325
0.047053825
0.020952767
0.081298023
0.01919312
0.037385449
0.036796063
0.021064173
0.036752332
0.053444337
0.064014733
0.011358129
0.044541024
0.069778986
0.084754765
0.029839639
0.038924962
0.069949694
""
0.041322917
0.063868195
0.06309218
0.019268394
0.037077494
""
0.016498666
0.018367741
0.10695472
0.017364003
0.015293023
0.047114577
0.027628213
0.04513425
0.043013833
0.040613722
0.021888303
0.051447503
0.024886345
""
0.037862595
0.032140031
0.028795557
0.026143322
0.051601965
0.042429917
""
0.023253048
0.079547942
0.03065032
0.044893678
0.040358376
0.028583774
""
0.030154694
""
""
""
0.046738412
0.096110865
""
""
""
""
""
""
""
""
0.019913353
""
0.057284802
""
""
0.025370153
0.076834753
0.093253873
""
""
""
""
""
""
0.029464463
""
""
""
0.044946242
0.043049794
""
""
""
0.051508844
""
""
0.033343561
""
""
""
""
""
""
""
""
0.046854824
""
""
""
""
""
""
""
""
""
""
0.046504948
""
0.062760025
0.049571916
0.095569246
""
0.043587565
0.034594733
0.090287797
0.064382769
0.060565695
0.058778718
0.07597208
0.046720315
0.06499853
""
0.043430816
""
0.037821323
0.026156638
""
0.086510897
0.078329012
0.058723059
0.065061845
0.11094583
""
""
0.030989323
0.029951859
""
""
""
""
0.074550942
""
""
""
""
0.06618192
0.074721672
0.02986476
""
0.096390538
""
""
""
0.056027163
0.04381169
0.064797498
""
""
""
0.062068231
0.049083263
""
0.031798169
""
0.10347285
0.045404922
0.099794008
0.029691745
0.070398055
0.036322318
0.049849126
0.035040025
0.039322514
0.10793702
0.085746765
