two_par_hisp_male_mean_se
0.028205702
0.035513464
0.098655626
0.020134557
0.018889353
0.075060531
0.014261594
0.061162595
0.081447184
0.026925141
0.024195176
0.010749172
0.059234969
0.04267725
0.023978775
0.080939837
0.086291805
0.023787877
0.07643754
0.066750899
0.024718827
0.010775024
0.026632208
0.031372637
0.010842556
0.066597097
0.023274871
0.013930079
0.0094621405
0.049154073
0.043102618
0.035805054
0.013257599
0.013384443
0.055441722
0.018543839
0.06839779
0.047292601
0.10251477
""
0.025690557
0.058773614
0.097774789
""
0.10336886
0.060489148
0.0083491616
0.028403033
0.01692383
0.036735032
0.01895009
0.020775361
0.034811273
0.099452727
0.098676227
0.019078674
0.067507245
0.088716194
0.076941714
0.0408623
0.053331383
0.017095631
0.093159676
0.051357891
0.068191774
0.070168272
""
""
0.091161184
0.044780068
0.077424444
0.063966744
0.053463116
0.039969619
0.055798009
0.09464208
0.047912497
0.052752901
0.076968223
0.01449113
0.046807837
0.034784172
0.076092333
0.027784444
0.013178398
0.042693529
0.045181312
0.018051928
0.0199748
0.028338652
0.039158136
0.05230847
0.05532112
0.026128482
0.05493997
0.074818626
0.035247676
0.014034369
0.0044073225
0.0083808927
0.010111345
0.001976301
0.0052047153
0.0079211136
0.010149427
0.0039426661
0.0099546835
0.0086413389
0.032177217
0.014005509
0.018806983
0.030312285
0.015838966
0.090916544
0.016430734
0.015965376
0.015506081
0.096042119
0.087930612
0.090606809
0.026394889
0.043469775
0.047021762
0.021070449
0.057998799
0.018948358
0.021156143
0.04744504
0.070276439
0.063189663
0.0057812915
0.053190254
0.027936872
0.068270385
0.015078532
0.059542544
0.020960182
0.015879817
0.062541224
0.045647569
0.019884197
0.024110129
0.078087375
0.057418324
0.040695868
0.11332256
0.023017682
0.047737516
0.075019218
0.072133832
0.06486959
0.018875506
0.043362737
0.087795384
0.011676039
0.022501808
0.10094069
0.027549407
0.080934472
0.043760553
""
""
0.016238589
0.0085667707
0.084272817
0.0038453888
0.058055606
0.063924283
0.076235712
0.017288616
0.0055850428
0.013606834
0.031044878
0.012436149
0.038287971
0.048563048
0.015022846
0.008257539
0.03897275
0.04579192
0.051077958
0.041208729
0.01428331
0.060085803
0.051006958
0.012810673
