lpov_nbh_white_male_mean
0.33256811
0.30237693
0.46658617
0.58425546
0.59523821
0.44049108
0.41079077
0.61438608
0.35709444
0.58077085
0.21249086
0.29627511
0.65930861
0.56964129
0.75099319
0.35088405
0.654881
0.42670587
0.72028607
0.65225041
0.60342091
0.63647711
0.44486228
0.35341573
0.3691045
0.56531256
0.6676535
0.23541059
0.448737
0.4522295
0.57036763
0.59630162
0.60023916
0.23691501
0.24370196
0.58979046
0.46360451
0.42688686
0.48202845
0.19069284
0.22340412
0.21204029
0.4898628
0.27211407
0.10782611
0.24669448
0.11608922
0.26017678
0.14371599
0.21864772
0.39418596
0.26115397
0.36219493
0.70635152
0.62073421
0.32792506
0.16863638
0.20712548
0.21688694
0.075744636
0.13628849
0.19731389
0.63741761
0.57051128
0.28821206
""
0.3157244
0.037340738
0.2610265
0.43125203
0.3225379
0.19043379
0.19609252
0.26882517
0.19916615
0.19676857
0.094031826
0.32652032
0.27165741
0.081158035
0.055911161
0.30207771
0.36133674
0.18324895
0.60352051
0.47986692
0.38574672
0.22002724
0.21535484
0.21338215
0.19057648
0.22668217
0.23520637
0.45910713
0.26683801
0.19562598
0.15377633
0.5531351
0.257029
0.12512739
0.094324373
0.19952828
0.21892503
0.26298851
0.18656008
""
0.14755771
0.20591037
0.16404603
0.13430014
0.1553394
0.033492394
0.1321765
0.098566465
0.11326803
0.091712035
0.056644961
0.19823517
0.1677521
0.14710383
0.12769872
0.12434486
0.25268996
0.13595521
0.20924644
0.27059218
0.23683313
0.14677106
0.18565676
0.11188465
""
0.2005368
0.13333882
0.098774649
0.12283386
0.22472426
0.19330727
0.089366607
0.24477333
0.19612727
0.26957667
0.29039651
0.16097756
0.13036332
0.15095629
0.088550746
0.15078685
0.12343955
0.2099997
0.10702527
0.072923556
0.10488816
0.11585981
0.24907327
0.25031573
0.22604647
0.25435299
0.27887294
0.41953039
0.32242957
0.27447882
0.3629213
0.49073392
0.4393903
0.34864289
0.252799
0.20610437
0.28984714
0.62064844
0.20063496
0.22746563
0.51132405
0.34633252
0.48873529
0.2701014
0.20503704
0.24986625
0.23357539
0.18875916
0.25126445
0.21907373
0.20792881
0.21112852
0.23510221
0.20956196
0.14723673
0.29582137
0.12388639
0.17359978
0.11989067
0.22578971
0.36898357
0.18484476
0.25138357
0.36930144
0.41837415
0.24424851
0.26474357
0.17199782
0.13062239
0.23288667
0.24889217
0.62734693
0.16794261
0.13705675
0.14433029
0.12487134
0.16597266
0.11625337
0.19044937
0.10472684
0.19672127
0.51929289
0.17262383
0.24068284
0.28763947
0.24410594
0.1817839
0.12520351
0.13565291
0.15335725
0.091845855
0.1867241
0.12296936
0.16924337
0.51998317
0.20500393
0.62873363
0.50830829
0.31210634
0.18095578
0.28113681
0.28850615
0.29977629
0.28433272
0.39399776
0.20890369
0.24750754
0.20252308
0.2443818
0.43042892
0.26799601
0.20486411
""
""
0.13400711
0.50332415
0.47760394
0.44926548
""
0.2985892
0.30146676
""
0.33438927
0.12161417
0.11280596
0.10342745
0.11647804
0.11196529
0.16339153
0.19132176
0.18493941
0.13964911
0.14114553
0.22033335
0.48235324
0.17927608
0.17062446
0.34328464
0.52707207
0.52966952
0.24231917
0.2576749
0.32153764
0.50811428
0.56212181
0.3663421
0.61528236
0.48594657
0.50697142
0.40279087
0.32851359
0.34077796
0.13306695
0.14806136
0.29775029
0.32759061
0.19728652
0.14064512
0.22395971
0.25188515
0.28041998
0.31888366
0.21284273
0.6119746
0.18751125
0.30895531
0.13405934
0.36074254
0.24342099
0.28231078
0.58302212
0.33809298
0.23458646
0.43601438
0.38716412
0.2163312
0.26910293
0.21848826
0.48653817
0.59842664
0.57977504
0.60989511
0.52229315
0.34673977
0.28729841
0.31708342
0.23561858
0.55045378
0.18527922
0.17798477
0.3983452
0.49411845
0.21390325
0.30279073
0.27506688
0.15151379
0.14766949
0.19332357
0.15656739
0.18654051
0.14801231
0.16894493
0.18999299
0.20629634
0.15689494
0.1101338
0.094754882
0.15126078
0.20180018
0.19966611
0.20840828
""
0.27957451
0.18138547
0.3563858
0.19162522
0.59294504
""
0.49038282
""
0.16173153
0.2359558
0.16049398
0.09360785
0.22257569
0.15912375
0.26311129
0.50643462
0.52174354
0.35186076
0.25050321
0.42265254
0.34372893
0.20903352
0.16926378
0.24147902
0.28985181
0.17687719
0.2004506
0.15587057
0.12898359
0.33291972
0.22374712
0.11115289
0.12761579
0.15453336
0.12118898
0.22971529
0.15801124
0.088801891
0.14941761
0.15618981
0.24476478
0.22556181
0.27736685
0.30463886
0.48970696
0.1581659
0.13057899
0.49391556
0.11170912
0.20548198
""
""
""
0.35498625
""
""
""
0.28946221
0.34656069
0.44436911
0.36021078
0.44792852
""
0.38433108
0.60700625
0.30760381
0.55025065
""
""
""
""
""
""
""
0.25853366
0.28891259
0.42739651
0.43675697
""
""
""
""
0.5790534
0.44447023
0.54424793
0.49784061
0.43948263
0.35969073
0.43132368
""
""
0.42776346
""
0.47593853
0.49646536
0.56942779
""
""
0.46563488
0.48156703
0.37837884
0.41037995
0.50040841
0.52483177
0.55348212
0.41426918
0.51413834
""
0.29584566
0.48864639
""
0.35101354
0.56651384
0.4924764
0.39920747
""
0.56476402
0.45646632
0.63868195
0.49817187
0.50339311
0.49436143
0.73918241
0.80300397
0.74629945
0.66433805
0.7005716
0.38830984
0.35559762
0.32599282
0.58522135
0.62975693
0.6814993
0.66222692
0.66099745
0.64772606
0.69517046
0.55077171
0.5079205
0.62843513
0.3948493
0.34242037
0.40181094
0.60299695
0.43154415
0.60673535
0.42052695
0.60960859
0.60417902
0.511087
0.40003765
0.49833247
0.46624058
0.40479162
0.45144734
0.1982072
0.56719416
0.55673099
0.44255307
0.58046013
0.67070085
0.69616932
0.67061943
0.62600857
0.52827853
0.4245418
0.38899809
0.39765543
0.48120293
0.40727526
0.65787578
0.45988813
0.6120224
0.54816115
0.78233612
0.65625107
0.6787802
0.51473838
0.66814888
0.66741639
0.58942616
0.55330914
0.41671315
0.72029233
""
""
0.57677692
0.35951969
0.53245682
0.56839967
0.31770837
0.5530026
0.50069237
0.68645102
0.67162472
0.73287284
0.56710488
0.34557801
0.66621423
0.69345194
0.4730055
0.36702153
0.64423305
0.69014907
0.64441508
0.68049878
0.68809932
0.65761685
0.73656034
0.71909285
0.15285772
0.17784639
0.15177868
0.26897678
0.21543592
""
0.30279332
0.28265312
0.24284461
0.20376159
0.33153254
0.27374679
0.43355268
0.34204271
0.1818651
0.15661931
0.16826326
0.53724039
0.22293565
0.26099876
0.49473843
0.35581988
0.67122555
0.69538075
0.74177402
0.53095365
0.18590829
0.18758048
0.25046247
0.22960024
0.49681449
