kfr_29_black_pooled_p25_se
0.0081401896
0.012764869
0.034401182
0.0039110822
0.0028550832
0.0061398866
0.0016960376
0.01618303
0.024964508
0.0027784295
0.0034339889
0.0013749414
0.038252767
0.010841741
0.0043619219
0.070336305
0.058861032
0.0057168878
0.046128593
0.0041033579
0.0017331963
0.0017820244
0.0028721376
0.0025993846
0.0016085606
0.0046193576
0.003276831
0.0021136822
0.0015200581
0.0044664489
0.0035498701
0.0043676873
0.0016414942
0.0020446915
0.0029828059
0.002518618
0.0037103381
0.0034144295
0.0051336577
0.0043705204
0.0015316763
0.0038836394
0.0059848703
0.013294328
0.0043387124
0.0034673635
0.0011219198
0.0031479506
0.00156298
0.0031332716
0.0029693807
0.0021357071
0.0023085172
0.0078150313
0.0074793114
0.0016747725
0.0051475568
0.013032194
0.01050666
0.0028542376
0.0043508811
0.0020553924
0.0068400456
0.0083386684
0.027988883
0.015436112
""
0.026111232
0.020271128
0.035165604
0.003186397
0.0027321072
0.0021779607
0.0031388202
0.004495014
0.016565243
0.0033531585
0.0076315096
0.0076184734
0.0010298454
0.002702506
0.0072443662
0.016629726
0.006510417
0.0019465368
0.0095269736
0.0082010143
0.0036477717
0.003092862
0.0054241414
0.006206587
0.019132713
0.022517448
0.0029123048
0.030520758
""
0.01109264
0.0043582856
0.001668672
0.0026496102
0.0034194845
0.0010222404
0.0016913292
0.0037156292
0.0033713842
0.0016347332
0.0031606378
0.0015671561
0.0047929687
0.0042477823
0.0035313605
0.002473939
0.0015699964
0.003920733
0.0018593422
0.0020325552
0.0019013219
0.0057694372
0.0072042579
0.0054034833
0.0026289001
0.0045504794
0.0051218839
0.00387666
0.0040974766
0.002155321
0.0021532299
0.0047676424
0.0041024992
0.0042694467
0.00085556105
0.0035850154
0.0037107905
0.0060430672
0.0062029744
0.003871378
0.0023077265
0.002162298
0.004460243
0.003554835
0.002427594
0.0052822926
0.006094642
0.0047970545
0.0024439422
0.0045256894
0.0033454834
0.0031747315
0.0033430168
0.0034171478
0.0091149863
0.0015136678
0.0024486056
0.0041873301
0.0025310765
0.001827755
0.0051157167
0.0019444739
0.0055058817
0.012009989
0.026462577
0.033127777
0.005211981
0.0011753273
0.0087373341
0.0011959465
0.041832764
0.063410752
0.052984137
0.0084765414
0.0009498258
0.0054034442
0.038664911
0.00405723
0.019193636
0.041825544
0.0038836745
0.0027791648
0.0329732
0.076066077
0.050192479
0.034359608
0.0022051067
0.015763002
0.013069693
0.0017009814
0.01935982
0.04036893
0.0036519554
0.029824169
0.016343612
0.0064973943
0.0020672986
0.03317273
0.011651024
0.0098871086
0.011855217
0.0067945556
0.0028103464
0.027158814
0.0026905374
0.0063702073
0.032478303
0.014061356
0.0052142218
0.0037103354
0.0018093876
0.022277072
0.011160146
0.0082573202
0.017896896
0.0062634046
0.085043721
0.038185969
0.0024624323
0.0044056559
0.0044495761
0.0012587167
0.025015313
0.011817593
0.013132427
0.015948404
0.012792805
0.021582996
0.0018890435
0.0067069633
0.025013518
0.010821817
0.0021080635
0.0030795741
0.0054936949
0.0044537745
0.060307279
0.016555494
""
0.0098120831
0.087160215
0.0075374739
""
0.033007428
0.012540706
0.01742282
0.0084346971
0.0070329509
0.017453067
0.012606665
0.004700786
0.0034656918
0.028357565
0.010957029
0.0019165149
0.011792388
0.025030386
""
0.01150164
0.035995122
0.026948135
0.004185142
0.034242276
0.0072746552
0.0096827019
0.0070983148
0.0051241452
0.0034134244
0.0042665675
0.00084884383
0.0040930007
0.0013094383
0.00096091401
0.0027902795
0.0028843349
0.0054749083
0.0081358282
0.030591376
""
0.08249066
0.01371241
0.02341016
0.073143177
0.035897981
0.0047149593
0.05942614
""
0.0022492183
0.01069639
0.044747479
0.0052181501
0.0021614716
0.019028375
""
0.08309643
""
0.054237835
0.047409255
""
0.065647162
""
0.026883103
0.034903418
0.019163975
0.0022188148
0.049666472
0.048912592
0.014643696
0.042122282
0.043884777
0.067905247
0.038545594
0.0076664705
""
0.01563954
0.013598168
0.033045031
0.030416014
0.017568108
0.015726846
0.056242209
0.032133095
0.031416181
0.020269675
0.045081288
0.0057171816
0.023919318
0.030299256
0.06351123
0.0097747147
0.0037915434
0.015270179
0.013648313
0.0051793843
0.021766428
0.0042394344
0.0038298771
0.0015532401
0.0055166925
0.00072766771
0.0038298685
0.010522786
0.025383934
0.0011600861
0.021609714
0.017541224
0.005163372
0.0052089104
0.011457344
""
0.048026271
0.070404045
0.044452645
0.021545624
0.0089634107
0.0078594368
0.0084564053
0.027183119
0.011082425
0.0066498453
0.026357424
0.0057541989
0.01412694
0.0041972734
0.0077303033
""
0.026298326
""
""
0.015302008
0.01764689
0.033515092
""
""
""
0.06936457
0.072047941
""
""
""
""
""
""
0.025645139
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072755173
""
0.021399431
0.0750596
""
""
""
""
""
0.062758125
""
""
0.025932536
0.026395662
""
""
""
0.057886053
0.054911431
""
""
""
""
0.090583131
""
""
""
""
""
""
""
0.067034304
0.035546828
0.081156336
0.055674847
0.075783178
0.074388757
0.06630525
0.022439895
0.0058596754
0.055066623
""
0.079533964
0.020942567
""
""
""
""
0.061920602
0.019807555
""
""
0.02701465
0.075895704
0.061209247
""
0.049687736
0.018728144
""
0.010477953
""
0.072112851
0.0030322971
""
""
""
""
""
0.064149775
0.0045770439
""
""
0.023249773
""
""
""
""
""
""
""
""
""
""
""
""
0.058802191
""
0.073545605
0.022052431
0.0028754477
""
""
0.041415025
0.039053779
0.021417968
0.067994595
""
""
""
""
""
0.016756576
0.05655726
""
0.0071512829
0.0059206057
0.0042720321
0.037671153
0.028123071
0.03040272
0.028274611
0.010145333
0.0097362762
0.0017346926
0.012898779
0.018682763
""
""
0.0053896224
0.044451017
0.0098441485
0.030083824
0.01385045
0.068532303
0.016397357
0.0066570807
0.0067819105
0.014710079
0.020286348
0.0028077958
0.010587325
""
0.0174377
0.0058094603
0.017642647
""
0.047438744
""
