wgflx_rk_black_pooled_mean
0.3728216
""
""
0.35204557
0.37860721
0.4174844
0.37961808
""
""
0.35701334
0.35127693
0.39827585
""
""
0.39234436
""
""
0.38728905
""
0.30892038
0.35030025
0.40512532
0.34416196
0.33858255
0.39901233
0.41093758
0.35438579
0.36417454
0.42440149
0.36933762
0.42371839
0.40426144
0.42386484
0.41291535
0.35383391
0.34639516
0.28179812
0.32744041
0.34753898
0.33262911
0.35759494
0.33781707
0.32023218
""
0.32432753
0.32725194
0.3957541
0.35736945
0.40927154
0.34968776
0.37466207
0.38672057
0.32383028
0.30265576
0.39827681
0.34587353
0.36548701
0.28268313
0.341369
0.37811053
0.32272029
0.38548571
0.31393188
0.40039682
""
""
""
""
""
""
0.31719959
0.3497566
0.34220901
0.37787685
0.39180815
""
0.35626724
0.38458297
0.29709715
0.37320933
0.34219652
0.29929999
""
0.43008363
0.38291597
0.44048157
0.33393535
0.34849644
0.37884468
0.34988335
0.4453252
""
""
0.37699154
""
""
0.25605649
0.40750313
0.38944376
0.36491531
0.33339131
0.4199501
0.3802298
0.41439208
0.41281986
0.40701962
0.39463028
0.39957339
0.32108983
0.3723129
0.38117042
0.37703744
0.37456709
0.39499244
0.39624652
0.38709712
0.40917543
0.31164387
0.39153147
0.41069782
0.34059706
0.37386927
0.35801408
0.3620787
0.2974737
0.3580673
0.35606879
0.31553251
0.38046193
0.27867392
0.41935965
0.39725649
0.37344909
0.31690204
0.36311424
0.34486723
0.35079879
0.36042356
0.29433605
0.35129794
0.38290006
0.39818519
0.40477723
0.38731098
0.33188391
0.33962408
0.32128695
0.32987535
0.35850292
0.31471109
0.34209242
0.38761815
0.37476024
0.34377724
0.38804981
0.35365751
0.33904311
0.3759082
0.29817832
0.32695523
""
""
0.4921875
0.47249344
0.4409771
0.54066026
""
""
""
0.35717833
0.40189323
0.40041977
""
0.41018185
""
""
0.35542333
0.36446133
""
""
""
""
0.37513119
""
""
0.41870442
""
""
0.35480285
""
""
0.41180357
0.37979305
""
""
0.40225089
""
0.30616105
0.3760969
""
0.30949762
0.38540703
""
0.3776589
0.36027768
0.36324
0.40086553
""
0.40944701
0.4073303
""
0.38339666
""
""
0.39298019
0.38199571
0.31190711
0.38408819
""
0.31415769
0.36041081
""
0.37559932
""
0.37549004
0.32973027
""
0.29979232
0.4018991
0.33678561
0.36250192
0.37876496
""
""
""
0.36341989
""
0.39111948
""
""
0.47314617
""
0.43137318
0.4491806
""
0.49097344
0.42930794
0.41801989
""
0.44832543
0.41956294
0.41746715
""
""
0.48892856
""
""
0.470974
""
0.4287211
0.45629576
0.48605368
0.43962535
0.38334912
0.43802717
0.50419664
0.49969706
0.49566939
0.46143174
0.46121177
0.43679255
0.37629738
0.3051886
""
""
""
""
""
""
""
0.49856445
""
""
0.5278759
0.52963763
""
0.46675685
0.49722713
""
""
""
""
""
""
""
""
""
""
""
""
0.42903742
""
""
""
""
""
""
""
0.35435218
""
0.57102847
0.35902917
""
""
""
""
""
""
""
""
""
0.39177978
""
""
""
0.42473713
0.42491016
""
""
0.36330858
""
0.35645056
0.37952849
0.3877829
0.44539866
0.43092686
0.3794876
0.43928885
""
0.40372971
""
""
0.34001565
0.38282937
""
""
""
""
""
""
0.35814452
0.34894142
0.33500811
""
0.30325028
0.33942199
""
0.35398376
""
0.38762274
0.32597438
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40249881
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.27711609
""
""
0.37677589
""
""
""
""
""
""
0.48152417
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45590162
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39589149
0.3979623
0.39734614
""
""
""
""
""
0.37344286
0.41951755
""
""
""
""
0.33578175
""
0.39723876
""
""
""
""
0.29221937
0.33433551
""
""
0.3288185
0.30989367
""
""
0.4368048
""
""
""
""
""
""
""
0.33702371
0.29449549
""
0.40366164
""
""
""
""
""
""
""
""
""
""
""
""
0.40284646
""
""
0.39579433
""
0.41173345
""
""
""
0.36478314
""
""
""
""
""
""
0.38414505
0.43907395
0.39663199
0.41784659
0.43098977
0.40855104
0.34922665
0.35989106
""
""
""
""
""
""
""
""
""
0.34574145
""
""
0.38162771
""
""
""
""
""
0.3901816
0.37608886
0.41529036
0.411708
0.41954437
0.33108824
0.39379686
0.38097787
0.37580216
0.39043203
0.34058729
""
0.3595382
""
""
0.38570482
""
0.3056564
0.3449659
0.37721056
""
0.51135916
""
""
""
""
""
""
""
""
""
""
""
""
0.3126778
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48441991
""
""
""
""
""
""
""
0.41300914
""
0.43998411
""
0.43207455
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39233303
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34192941
0.44071564
0.40586469
0.40843204
0.47521198
0.53363496
""
""
""
0.3711938
0.4989115
0.46143687
0.43888158
""
""
0.42463559
0.36578983
0.50894994
0.4564597
""
""
""
""
0.49895352
""
""
0.45719647
""
0.54521424
""
""
""
""
""
""
""
""
""
""
""
0.49848363
