work_26_hisp_male_mean_se
0.026190571
0.03512378
0.050490241
0.017066421
0.016064923
0.055084176
0.012532853
0.057008952
0.066930249
0.021542633
0.020848354
0.0089766933
0.065965414
0.037270296
0.01916468
0.079492569
0.047992121
0.020513475
0.034885783
0.058333479
0.021188257
0.0091553098
0.021596808
0.023786489
0.0089042066
0.057515752
0.019830886
0.012472278
0.007626242
0.038027927
0.039785147
0.030154135
0.010509139
0.011017237
0.045023084
0.015551538
0.065877035
0.039920166
""
""
0.023916049
0.060764134
0.055909108
""
0.094421491
0.048575897
0.007213111
0.026446123
0.015103957
0.029811582
0.017177925
0.01802394
0.029924378
""
0.10955971
0.018049376
0.041258838
0.059656363
0.032427143
0.028331209
0.047666106
0.014976175
0.11354146
0.046467777
0.063005112
0.044752795
""
""
0.097124964
0.04915382
0.065097809
0.048519537
0.048611861
0.031482663
0.05035888
0.054786142
0.044312477
0.052851714
0.058271382
0.012408435
0.038200151
0.036048576
0.071563341
0.028730685
0.01170605
0.040579889
0.038641363
0.014671997
0.017299103
0.025673907
0.034520295
0.043540016
0.036906753
0.021897042
0.04665212
0.077753551
0.024905521
0.011919429
0.003722117
0.0066581676
0.0085465452
0.0017471225
0.0043373676
0.0068627521
0.0085585807
0.0031904471
0.0085376436
0.0069606663
0.026970979
0.011941235
0.016479449
0.022398584
0.01196168
0.079768546
0.013191122
0.014153225
0.012598566
0.073961899
0.081747018
0.090653576
0.020845717
0.035295743
0.039127007
0.018009856
0.043678164
0.01442833
0.01818341
0.044234015
0.062836699
0.054932438
0.005165684
0.046260033
0.024882538
0.065753967
0.013182409
0.055942975
0.016321324
0.013563235
0.053433619
0.038957667
0.016622977
0.021186903
0.085616022
0.051476248
0.032261904
""
0.017984057
0.042033818
0.071428493
0.052158192
0.05689811
0.017008329
0.041186262
0.092790142
0.0098569077
0.017526433
0.063244715
0.022368459
0.074655257
0.060111798
""
""
0.0139821
0.0071348199
0.066258982
0.0030320405
0.032695252
0.055965926
0.059426073
0.015501115
0.0052041649
0.012503822
0.027424265
0.01173204
0.046025239
0.041220721
0.013225646
0.0069374782
