kfr_26_pooled_female_p1
0.30061555
0.34078297
0.24980555
0.28521287
0.39352325
0.29882875
0.28031272
0.30781379
0.26082036
0.33401743
0.34694612
0.2990396
0.28940257
0.36442479
0.36855465
0.36063665
0.30736384
0.32732347
0.24736364
0.32136616
0.34513447
0.35610744
0.34470391
0.24912718
0.38940248
0.33770013
0.29768473
0.31682345
0.34979585
0.34150815
0.32469526
0.22456652
0.27841944
0.25237906
0.2845141
0.37674975
0.27962524
0.32860935
0.32974645
0.33512303
0.29593644
0.31275335
0.25806421
0.27979854
0.31198353
0.28596139
0.34453773
0.34979215
0.2917425
0.22113515
0.26353163
0.30546385
0.29819083
0.22423062
0.24950178
0.31329712
0.2878339
0.37132815
0.36609229
0.2811617
0.27484062
0.27337679
0.28034371
0.33039066
0.32884172
0.23555402
0.33728355
0.33341035
0.29811066
0.44617352
0.39996189
0.43511102
0.68244183
0.42617059
0.44427082
0.47803926
0.2459171
0.48211586
0.48830387
0.41174048
0.44927469
0.31741512
0.39595196
0.47208607
0.34704325
0.23691054
0.3160049
0.47293168
0.29900295
0.51354188
""
0.59992319
0.33785021
0.4838295
""
0.25046507
0.32840815
0.36491776
0.36619002
0.34057447
0.33633578
0.39203507
0.33761013
0.36633539
0.36695963
0.32239753
0.34621242
0.32737929
0.34371537
0.41718805
0.33907992
0.28083262
0.32142061
0.39869735
0.38507038
0.39466584
0.30256161
0.35715607
0.42232001
0.22455925
0.30749542
0.3641479
0.36946222
0.335401
0.23938094
0.31504202
0.3481006
0.34243703
0.25004461
0.2664037
0.26658887
0.2741175
0.31181529
0.37345394
0.41859561
0.41532236
0.32585233
0.40168226
0.35664424
0.26350138
0.3307364
0.31011772
0.36195454
0.36926535
0.23849465
0.26080289
0.33195242
0.21177429
0.29200348
0.27435699
0.31109679
0.34436935
0.36339581
0.32386503
0.44409743
0.39191836
0.30925867
0.2469961
0.26502842
0.40119299
0.33449379
0.38523248
0.29609758
0.40017736
0.25244236
0.36555091
0.27555573
0.3964268
0.34971631
0.43025005
0.27856523
0.35845563
0.26840708
0.32868674
0.46099359
0.4431954
0.328338
0.2721079
0.41135788
0.43500468
0.27600253
0.41068459
0.34732082
0.38241303
0.24565504
0.37163645
0.40565425
0.38261554
0.46150267
0.38542119
0.42191648
0.3748166
0.40223357
0.38127261
0.46265221
0.33231023
0.36613306
0.35601291
0.26921743
0.42511043
0.35910684
0.33083627
0.41324511
0.3847473
0.40692982
0.32904696
0.41212323
0.46422946
0.3580347
0.3583146
0.39104787
0.41720048
0.34176362
0.37885469
0.44537383
0.4201259
0.44071075
0.42036131
0.38120279
0.40609884
0.35927284
0.38044897
0.38409948
0.46758351
0.36329266
0.42439896
0.43981946
0.38645765
0.43134913
0.36060083
0.40805325
0.39192706
0.41643426
0.39520857
0.42171547
0.37420526
0.37014732
0.38742653
0.35959724
0.32729629
0.4198842
0.39411581
0.41172275
0.37845516
0.35625359
0.36326298
0.40337154
0.52453536
0.49269333
0.37696388
0.41789764
0.46268556
0.35559514
0.67783368
0.40606543
0.49609816
0.40339568
0.3210265
0.36071014
0.46858343
0.33108836
0.55686611
0.44463998
0.41914412
0.53048414
0.364373
0.44914892
0.44983739
0.49368843
0.40514338
0.49907717
""
0.38248447
0.59128368
0.42253825
0.47222653
0.4347468
0.36040774
0.46891439
0.40817815
0.41194305
0.41624129
0.41953614
0.44562975
""
0.36989674
0.43843624
0.43293545
0.39419082
0.35671893
0.53895801
0.44920838
0.38349235
0.38995561
0.37078914
0.32935271
0.52443111
0.38403443
0.52891308
0.3739751
0.59167957
0.50856441
0.5538581
0.45791623
0.43588951
0.45813969
0.3348704
0.50817382
0.39482179
0.36161411
0.39800954
0.40638587
0.37015426
0.37502578
0.43076137
0.37501121
0.33935073
0.30480459
0.32885832
0.35783878
0.32854289
0.31063738
0.34094939
0.34514752
0.35539275
0.37280822
0.33022371
0.37785548
0.38647279
0.35184744
0.38847136
0.29413053
0.32249647
0.28678975
0.30369326
0.32199898
0.41620752
0.29196188
0.23832323
0.36911511
0.32532063
0.33263654
0.29135698
0.36082456
0.2962237
0.36791909
0.34147534
0.34148923
0.41146031
0.34873489
0.33301273
0.32074693
0.34331325
0.33924806
0.34359398
0.30332062
0.31624267
0.33453092
0.28391394
0.3270309
0.33980903
0.37095115
0.39775217
0.40982911
0.32791236
0.35425976
0.29333583
0.33728307
0.36126068
0.35422748
0.34385157
0.34444988
0.31670135
0.33230549
0.34549853
0.32443029
0.37465337
0.36902803
0.37184131
0.32014471
0.35774028
0.32342935
0.34885499
0.34849617
0.36823264
0.36968684
0.36356997
0.32731545
