staytract_white_pooled_mean_se
0.0065869
0.0041862638
0.012500495
0.014113035
0.007529486
0.03905629
0.013480849
0.0048972438
0.010292776
0.012191559
0.0091620134
0.019611323
0.013077784
0.017041611
0.015304298
0.0074992841
0.0071701063
0.018928716
0.020382043
0.0090965405
0.017501406
0.0057984986
0.0069476878
0.010362515
0.0071429079
0.006135785
0.010423928
0.005330083
0.013588917
0.010366838
0.01117349
0.039421961
0.022030782
0.014456276
0.0053571695
0.0078113079
0.0021458918
0.016043054
0.0055625434
0.009718773
0.0053722989
0.0064118658
0.028029008
0.027400542
0.0030886335
0.014863641
0.010930941
0.0055315765
0.0028412417
0.013743272
0.0033086599
0.0044750483
0.028815014
0.016954973
0.012243425
0.013574584
0.0080399364
0.0065239207
0.0034312531
0.038354196
0.0064971265
0.0090609277
0.0045625325
0.0068573719
0.017839978
0.028464964
0.011381485
0.075958006
0.07798925
0.0025961585
0.023489909
0.00021601342
0.031371001
0.066046052
0.0049774172
0.042296477
0.046976794
0.0088731749
0.0082379384
0.014951637
0.014167864
0.083629698
""
0.0067902985
0.037763122
0.043661948
0.059816126
0.051935691
0.029392043
0.018585904
0.084484018
0.028016945
0.019395454
0.04415955
""
0.039513573
0.015733633
0.0046999855
0.0045060175
0.0077372161
0.010163749
0.017349383
0.01793607
0.00079926878
0.0033734106
0.0064444272
0.0017121027
0.0039280769
0.013701207
0.0032864446
0.0050066775
0.012549766
0.011808399
0.0075540971
0.0034280231
0.0082287453
0.017407231
0.027187407
0.010257944
0.019284647
0.011949905
0.012317144
0.0099457856
0.019161994
0.012141152
0.011521748
0.0055552204
0.0063388776
0.007668559
0.012961617
0.020844102
0.016007792
0.013227489
0.0050908835
0.012717018
0.015256898
0.0051940456
0.012825857
0.0078066457
0.012264353
0.0094427075
0.016451582
0.008033623
0.017110469
0.014005847
0.0066540726
0.011180569
0.025453323
0.012534208
0.021826493
0.018530814
0.016704777
0.01097145
0.0057305056
0.013848037
0.013950145
0.0082404725
0.0079324972
0.018029837
0.019764258
0.019283451
0.016014427
0.010794211
0.017166544
0.013947244
0.017460139
0.010953784
0.011493579
0.0063835094
0.021920502
0.0025800166
0.011783901
0.012963529
0.0048394902
0.017469089
0.020503918
0.0040761144
0.014189366
0.01258701
0.016943917
0.0080249421
0.012254781
0.0036767628
0.0061092968
0.024836965
0.012934455
0.0017411914
0.036439549
0.0081457412
0.0032608234
0.0088452259
0.015632473
0.0016978683
0.0096466625
0.0031274431
0.0022255708
0.010954868
