kir_26_black_female_p75
0.48696676
0.51368332
0.47980511
0.48403889
0.26300001
0.43401045
0.45106819
0.46721157
0.4583427
0.43083045
0.49622548
0.41454837
0.48576388
0.34040368
0.48296794
0.46533972
0.53823388
0.52091336
0.55832881
0.49531472
0.39047536
0.46544868
0.48621535
0.47970134
0.31345332
0.48009542
0.46878898
0.48202488
0.6488893
0.43855405
0.44763717
0.48766682
0.4134703
0.50063753
0.46231127
0.33377644
0.52714276
0.58763862
0.5212509
0.51168787
0.50388902
0.53012252
0.54244155
0.53227472
0.5151965
0.47961122
0.30245179
0.37022036
0.47881424
0.4828265
0.51105094
0.43879482
0.47508967
0.44008026
0.52088881
0.43352726
0.49124581
0.55948365
0.55456299
0.4390415
0.45932013
0.5021587
0.5052042
0.57613969
0.44418621
0.49578509
""
""
""
0.5499692
""
""
""
""
0.45306846
""
""
""
""
""
""
""
""
0.59787738
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49802116
0.45971248
""
""
""
""
0.52623504
0.38496205
0.63074362
0.52104831
0.51339763
""
0.59595168
0.47044367
0.49147284
0.41371378
""
0.59300464
""
0.60821527
0.57090414
""
0.49511665
0.55393046
""
""
0.52264935
0.4428688
0.54891992
0.49431297
0.55622113
0.4397144
0.41605076
0.43381941
0.45019069
0.58645165
0.5219664
""
""
0.49219194
0.52381116
""
0.58363974
0.57306427
0.44774872
0.48173273
""
0.47824371
0.49760646
0.47079971
0.54382896
""
0.4084534
0.43883246
0.58509821
""
0.51133549
""
""
0.45027825
0.48156673
0.48771006
""
0.47307697
""
0.54054797
""
0.48602399
""
0.56295168
""
0.50765711
0.57036227
0.5140925
""
0.50123078
0.48320958
""
""
0.44559941
0.73157787
""
""
0.48532429
""
0.47874677
0.49870241
0.48631546
""
0.53068525
""
""
0.44848996
""
""
0.54794919
""
0.51500076
0.48369429
""
0.53101194
0.42312136
""
0.48758525
0.50213498
0.26837888
""
0.51752901
0.4374299
0.53846049
""
""
0.46831939
""
""
0.53264695
0.52610737
""
0.53585356
0.59023184
""
0.51259834
0.5360744
0.47747776
0.51520598
0.52225369
0.53677624
0.50254971
0.43892199
0.53922141
0.49569175
0.54533058
0.45658988
0.58847934
""
0.52891618
0.54180676
0.52227509
0.48592025
0.42737651
""
""
0.5318734
""
0.52095777
0.49569914
0.58804554
0.4908973
""
0.55855083
""
""
""
0.52221346
0.49410623
""
""
""
""
""
""
""
""
0.52635068
""
0.53544515
""
""
0.51642978
0.69687611
""
""
""
""
""
""
""
0.50166708
""
""
""
""
0.53499377
""
""
""
0.39534062
""
""
""
""
""
""
""
""
""
""
""
0.55359393
""
""
""
""
""
""
""
""
""
""
0.61081588
""
0.56452745
0.57116503
0.51419264
0.52567947
0.54986995
0.54681051
0.57121545
0.53503871
0.52625746
0.55686432
0.51403731
0.57416934
0.48993501
0.53196388
0.46777254
0.60309601
0.51933593
0.53762728
0.31702077
0.50898027
0.4327656
0.53226584
0.50633281
0.56051284
0.54597062
0.098660424
0.52874881
0.4958908
0.50343484
0.61973375
0.52608788
""
0.7293272
0.50702691
0.48681706
0.5631451
0.47787362
0.46678662
0.4952932
0.52597088
0.58345056
0.49533099
0.59564543
0.46107292
""
0.4813996
0.51402426
0.50882035
0.51175731
0.33224088
0.48368242
0.49871057
0.47460514
0.52401233
0.52508575
0.40471756
0.54450864
0.52469677
0.36139026
0.53100753
0.49439743
0.52078825
0.5180279
0.53117996
0.51431924
0.54327869
0.52161509
0.46447352
0.55155444
0.52104336
0.51980031
0.47473353
0.53374267
0.37729284
0.55007017
0.48982045
0.52969897
0.41300365
0.50074399
0.45554265
0.28751478
0.43594861
0.3187615
0.47753578
0.56852311
0.56020826
0.50123453
0.41126305
0.29210603
0.49085301
0.46232069
0.52847105
0.45779994
0.51419663
0.46923959
0.52727091
0.38724011
0.41003129
0.50707889
0.34518594
0.44029596
0.41738507
0.39909953
0.47539327
0.52081227
0.44804218
0.5310179
0.48174518
0.44709238
0.48860317
0.44881102
0.51361883
0.44451803
0.47267947
0.53031123
0.44260916
0.48212856
0.4375847
0.44575408
""
""
0.5115425
0.51160353
0.53975064
0.50059187
0.44889387
0.48601404
0.47804174
""
0.52407849
0.45227692
0.5369094
0.58146679
""
0.53676355
0.48902002
0.58013034
0.31729263
0.51887822
""
""
0.45089215
0.5357821
0.44805878
0.58244163
0.53366041
0.46658355
0.50156182
0.47276297
0.38838902
0.46946746
0.44498
0.39559281
0.50996953
0.51010209
0.48933399
0.63475913
0.56139654
0.39582425
0.4225952
0.43385243
0.54689199
0.52374691
0.54156631
0.36616424
0.51078796
0.49544609
0.5134865
0.47203296
0.36638895
0.49483341
""
0.45194358
0.45397785
0.47155872
0.50589979
0.57618815
0.56479883
0.46230185
0.47232628
0.52865154
0.33699146
0.48919055
""
0.50000024
0.50754726
0.46614978
0.50474638
0.45438549
0.38116297
""
0.52603608
0.40798122
0.54247075
0.48435685
0.4614045
0.5329563
""
0.5296123
0.4812876
0.47829306
0.52843505
0.44132861
0.45602167
0.45068887
0.51038605
0.46098703
0.4186244
0.42123625
0.63141727
0.41238624
0.41687152
0.56002909
0.5152514
0.4709968
0.43118507
0.45068026
""
0.47737193
0.46013477
0.50253928
0.39047632
""
0.53195375
0.52058059
0.49042332
0.45230079
0.42257902
0.4865973
0.43372005
0.61207175
0.62394816
0.69722188
0.52469379
0.34361982
0.49982101
0.51332551
0.48850703
0.4727827
0.54498541
""
0.46266097
0.49332854
""
0.51800412
""
""
""
""
""
""
0.41035828
""
""
""
0.70921946
""
""
""
""
""
0.52872491
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45472112
0.41270971
""
0.47617334
""
""
""
""
""
0.44730541
""
""
""
0.48877072
0.56743133
0.49926752
""
""
0.55428094
""
""
0.55409533
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41619247
""
0.49133256
""
0.51971769
""
""
""
0.49800271
0.51028281
0.47595453
0.4188371
0.51871926
0.45679095
""
0.43241945
""
0.54877913
0.53728688
0.53191996
0.57050353
0.5199995
0.33024326
0.4456028
0.54422337
""
""
0.38471788
""
""
""
""
0.46422172
""
0.23788823
0.48626584
0.4418785
""
""
""
0.51369214
""
0.37306148
""
0.45226532
0.48006931
0.50242805
0.54082328
""
""
""
""
0.46592641
0.54279876
""
0.45569533
""
""
""
""
""
0.40090123
0.51314199
0.45990473
0.46880236
""
""
0.46525213
0.50013584
""
""
""
""
""
""
0.46658024
""
""
""
""
0.51368225
""
""
0.44126678
""
0.44933078
0.43728116
0.46923333
""
""
""
0.3463946
0.49011666
""
0.48850417
0.57319039
""
0.43403488
0.64605176
0.43401694
""
""
""
""
""
""
0.43908155
0.61190903
0.44204947
""
0.47650993
0.48769385
""
0.44419608
0.50395
""
""
0.50394225
0.54778761
""
""
""
""
""
""
""
""
""
""
0.54267299
0.44953287
""
""
""
""
""
0.47527418
""
0.3863146
""
""
""
""
""
0.59706843
""
""
0.48637667
""
0.50341743
""
""
0.583956
""
0.44491565
""
""
""
""
""
""
""
""
""
0.47229114
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47139871
""
0.54612678
""
""
""
0.41234696
""
0.67007327
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5833925
""
""
""
0.45984402
0.4960947
""
""
""
""
""
""
""
""
""
""
""
""
0.35205406
""
""
""
""
""
""
0.52277958
0.3189379
""
""
""
0.49215484
""
""
0.59016037
""
""
""
""
""
""
""
""
0.59446585
""
""
0.4811269
""
""
""
""
0.4742448
""
""
0.3179521
""
0.39288172
""
""
""
""
""
""
""
""
""
0.53057265
0.46313956
""
""
""
0.48675194
""
""
""
""
0.46364617
0.52415842
""
0.46214834
""
""
""
""
""
""
""
""
