hs_hisp_female_p25_se
0.095656656
0.086961858
""
0.055202134
0.050756998
""
0.039569449
""
""
0.07869155
0.064583108
0.033927262
""
0.11145232
0.068986155
""
""
0.073182195
""
""
0.058272142
0.03052224
0.074704342
0.069887176
0.033285774
""
0.066315979
0.044185121
0.028178455
""
""
0.069945164
0.039235502
0.038963918
""
0.053652983
""
""
""
""
0.072573572
""
""
""
""
""
0.022078944
0.1141153
0.051293682
0.085331485
0.052411873
0.06953378
0.12624183
""
""
0.070386261
""
""
""
0.077809937
0.11328933
0.055564493
""
""
""
""
""
""
""
""
""
""
""
0.0550256
0.077049427
""
0.1187768
""
""
0.042623423
""
0.049440049
""
0.13558055
0.041307051
0.10880841
0.1023623
0.032823797
0.049513351
0.093455754
0.11237673
""
""
0.089300945
""
""
0.091440894
0.042755891
0.012331991
0.023522053
0.028124511
0.0045071845
0.014850494
0.021379149
0.033466287
0.010457414
0.026528142
0.028022692
0.096862718
0.037658803
0.037286382
0.037866574
0.047139727
""
0.048551202
0.045928258
0.060693428
""
""
""
0.074169666
0.097763367
""
0.088291369
0.07497678
0.053688802
0.079531692
0.097276263
""
""
0.019200919
""
0.085703038
""
0.05169018
""
0.058830794
0.044087738
""
""
0.05235653
0.083840936
""
""
0.10065446
""
0.082381308
""
""
""
""
0.056049421
0.13260892
""
0.03774393
0.061191324
""
0.079667397
""
""
""
""
0.078877673
0.02423461
""
0.011104369
0.15380335
""
""
0.056091405
0.019920748
0.037318625
0.069835767
0.034072421
0.12413825
0.11926924
0.045899458
0.024383642
0.075541839
0.13557926
""
0.05582089
0.049473491
0.091125153
""
0.045029968
""
""
0.063143432
""
""
0.074735098
0.045750327
""
""
""
0.057937015
0.06075149
0.032519616
0.07249333
0.04006445
0.05275989
0.10103786
0.08223322
0.07836137
0.046238508
0.04441807
0.12490185
0.13256456
0.063843742
0.14944337
0.096926823
""
""
0.025841555
0.097882912
0.043506633
0.024507206
""
""
""
""
0.098679341
""
0.039255403
0.053651262
0.10165761
0.082312234
0.026619013
0.047099486
0.040341612
0.085292794
""
0.13586104
""
""
""
0.12800495
""
""
0.12016021
0.097825207
""
0.069718339
""
0.13939823
0.093714438
0.041016933
0.11624026
0.057974044
0.022877704
0.047818679
0.053298082
""
0.066749841
0.085914664
0.076706961
0.042354684
0.071060158
0.038965665
0.068176351
0.024237625
0.022708377
0.037527621
0.028416092
0.003727437
0.02383321
0.0070472024
0.011964029
0.039041206
0.057251662
0.070837587
""
""
""
""
0.061490245
0.13769245
""
0.065879114
0.018884785
""
""
0.010701084
0.040772062
""
0.02327542
0.012467074
0.11704692
""
""
""
""
0.13661152
""
0.12267788
""
0.074993759
0.085330404
0.1125794
0.025344862
""
0.12067343
0.069026947
0.084155098
0.099479914
""
0.067960769
0.055749089
""
0.059234999
0.09923254
0.11500623
0.10203861
0.053765688
0.062846079
""
0.040122598
0.066196576
0.11001041
0.15140851
0.047687747
0.12801564
0.15258788
""
0.069977984
0.07483805
0.070415139
0.054512486
0.037635624
0.13402943
0.03988415
0.036900863
0.020901233
0.055272337
0.006241817
0.033175886
0.050882161
""
0.039779555
""
""
0.10565478
0.072302759
""
""
0.13044332
0.086270072
""
""
""
0.13482779
""
""
0.071466513
0.085876711
""
0.052339293
""
0.11440608
0.086426787
""
0.072379746
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.089082159
""
""
""
""
""
""
""
""
""
0.085046791
0.08069545
""
""
""
0.11527905
""
""
""
""
""
""
""
""
""
""
""
""
""
0.078676708
0.10968202
""
0.083098769
""
0.12335456
0.11257637
0.077812515
0.049896102
""
""
""
0.084614359
""
""
""
""
0.053817496
0.057149008
0.12526178
""
0.092565887
0.088187926
""
""
0.069674626
0.047324765
""
0.059716474
""
""
0.033011727
0.082054041
""
""
""
""
0.068461828
0.026683675
""
""
0.021662604
0.04435043
""
""
""
""
""
""
""
""
0.14480938
0.065372951
""
0.074491464
""
0.1482792
0.025856895
0.011861179
""
""
0.063540123
0.088354208
0.06542667
""
""
""
""
""
""
0.11652531
""
""
0.043122243
0.03964166
0.033052895
0.051015094
0.088696294
0.13972712
0.072962493
0.08423505
0.059619378
0.024209039
0.056180894
0.12660994
""
""
0.086003236
""
0.0596775
0.084274076
0.054591797
""
0.079287909
0.040497113
0.078912184
0.03897107
""
0.032102652
0.089629672
""
0.074667417
0.0061936718
0.036362402
0.11213607
0.033708565
""
0.025006576
0.10096745
0.022264535
0.017704491
0.031997859
0.035629459
0.023451988
0.051010035
""
""
""
0.027961086
0.04722276
0.10129192
""
0.065931506
0.084758751
0.074584149
0.055116296
0.024851762
0.062404703
0.049778506
0.012791626
0.058220372
0.0062103793
0.03858272
0.040400811
""
0.016887564
0.032115892
0.049496099
0.050202854
0.03350037
0.050120708
0.010996543
0.0055758059
0.010762933
0.03379932
0.022702424
0.0060569029
0.038319863
0.035942875
0.081375353
0.028675281
0.13397078
""
0.035788197
0.026921181
0.024290239
0.036183167
0.063571014
0.057881426
0.028896363
""
0.080044292
0.039804425
0.088440344
""
0.076229773
0.054572348
0.057963554
0.027686
0.06436602
0.023411393
0.011357065
0.0082180072
0.050246749
0.029065961
0.041869823
0.052548956
0.041364368
0.051449474
0.098636776
0.069682188
0.081047557
0.058013599
0.021042611
0.093300566
0.055132683
0.075530387
0.076939672
""
0.04425206
""
""
""
""
""
""
""
""
""
""
""
""
0.057515733
""
""
0.11942077
""
0.10477623
""
0.084105641
""
""
""
""
0.066025846
""
""
""
0.080166787
""
""
""
0.10640331
0.10373504
""
0.12946774
0.081256643
""
0.014588594
0.056190994
0.04211295
0.032499693
0.022176445
0.090243019
0.11242517
0.038419288
0.011769475
0.068716198
0.0088399844
0.05732483
0.011365226
0.04396335
""
0.036833186
0.041212939
0.058644995
0.043034788
0.034250461
0.05338002
0.059837785
0.031789251
0.045971725
""
0.07746803
0.11155827
""
""
""
0.038799431
0.018807216
0.05998737
0.039062474
""
""
0.15706354
0.11986927
""
0.083263785
0.045743249
""
""
0.039587546
0.063429862
0.043571521
0.06855461
0.063051365
0.010727255
0.010105415
0.0071572727
0.02156752
0.010000346
0.0089332154
0.095477253
0.12910265
""
0.028746562
0.024728771
0.0087821782
0.013235813
""
0.080701575
0.0067117671
0.011155978
0.016668271
0.0023627703
0.09688396
""
0.042064846
0.052812491
0.038814496
0.090223148
0.063433349
0.023448357
0.051639445
0.022652065
0.047944617
0.024360375
0.027274549
""
""
0.074766733
""
""
""
0.082127489
0.14067465
0.016365116
