kir_native_other_female_mean
""
""
""
""
""
""
""
0.4759635
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34852606
""
0.40418121
""
""
""
""
""
""
""
0.47865635
""
""
""
0.40231803
""
0.44426104
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51246822
""
""
""
""
0.47104007
""
""
0.47209007
0.46494296
""
""
""
""
0.47901946
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40728948
0.56057972
""
""
""
""
0.47070372
0.36912921
0.52688438
0.41293821
0.4283911
""
""
0.31508392
""
""
""
0.35188946
""
""
""
""
""
""
""
""
""
""
""
""
0.53790343
""
""
""
""
""
0.44450483
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46849868
""
""
""
""
""
0.39205045
""
""
""
""
""
0.45936111
""
""
""
0.55694556
""
""
0.4100776
""
""
0.57412112
""
0.44819045
0.4769772
""
0.46029195
""
""
0.38518178
0.44236776
""
""
0.50423348
0.484891
0.55284077
""
0.46158621
0.39529505
""
""
0.52199298
0.42012039
0.52938354
0.52361947
0.52900767
""
0.45251724
0.51055449
""
0.47572991
0.49127227
0.55512321
0.45967489
0.5057382
0.60298163
0.5282926
0.57207566
0.53810185
0.39883509
""
0.34395367
0.49781781
0.50741345
0.48576158
0.45998135
0.42193082
""
0.41583025
0.34766528
0.52370286
0.47334516
0.44960779
0.44700184
""
0.533907
""
""
""
0.5557484
""
""
""
""
""
""
""
""
""
0.44266939
""
0.51193464
""
""
0.42049134
""
""
""
""
""
""
""
""
0.49941459
""
""
""
""
0.48630565
""
""
""
0.55702913
""
""
""
""
""
""
""
""
""
""
""
0.49713618
""
""
""
""
""
""
""
""
""
""
0.58176214
""
0.54593891
0.49838686
0.56917125
0.46659184
0.48405942
0.54109651
0.48352894
0.51145196
0.55117035
0.49008778
0.50961101
0.53428799
0.52033699
""
0.44301131
""
0.43993858
0.46998063
""
""
""
0.3693051
""
""
""
""
0.45672914
0.39010608
""
""
""
""
""
""
""
""
""
""
""
0.46472561
""
""
""
""
""
0.46372318
0.52728784
0.37744659
""
""
""
0.43785909
0.33828872
""
0.48472586
""
""
0.37057263
""
0.40792567
0.45195723
0.46381027
0.39649412
0.4404349
0.4164021
""
""
0.42127866
0.35238823
0.53095353
0.55207783
""
""
""
""
0.34788197
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55537397
""
""
""
""
""
0.37664801
""
0.51686251
""
""
""
""
""
""
""
""
""
""
0.45399895
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46133286
""
""
""
""
""
""
0.48745969
""
""
""
""
""
""
""
""
0.47329625
""
""
""
""
""
""
""
""
""
""
""
""
0.51924163
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46370557
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39085031
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47972062
