kfr_imm_hisp_female_mean
""
""
""
""
0.47979391
""
0.45057371
""
""
0.43641576
0.47029671
0.55159867
""
""
0.42049229
""
""
""
""
""
0.58289683
0.5217452
""
""
0.54762018
""
0.51806241
0.59934729
0.59843391
""
""
""
0.56434268
0.51197553
""
0.57053596
""
""
""
""
""
""
""
""
""
""
0.51493979
""
0.66692513
""
0.48301291
0.53327918
""
""
""
""
""
""
""
""
""
0.44292706
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42573217
""
""
""
""
0.55178195
""
""
0.47552338
0.4641133
0.41781127
""
""
""
""
""
""
""
0.47290725
0.48917416
0.46091196
0.47336498
0.53801417
0.51051486
0.48856896
0.51154196
0.48441762
0.51982683
0.54147452
0.49213907
0.49424693
0.54564559
""
0.60365379
""
0.51265305
0.57816911
0.60149699
""
""
""
0.52972716
""
""
0.48842648
""
0.48677444
0.52461833
""
""
""
0.51996642
""
""
""
0.43258956
""
0.49618876
0.51662838
""
""
0.51988304
0.4940815
""
""
""
""
0.48697436
""
""
""
""
0.46520591
""
""
0.49965066
""
""
0.50628203
""
""
""
""
0.56157136
0.60456878
""
0.56974012
""
""
""
""
0.53820395
0.55282724
""
0.4361797
""
""
0.47449923
0.4634434
""
""
""
""
0.62110204
""
""
0.55938774
""
""
0.57950866
""
""
0.57634366
0.52863014
""
""
""
""
""
0.51120412
""
0.48898235
0.5292514
""
""
""
0.46713954
0.55357331
""
""
0.46790996
""
""
""
""
0.50800937
""
0.40331733
0.48226056
""
""
""
""
""
""
0.51574928
""
""
""
0.60836768
0.40601987
0.47708893
0.69516993
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50493181
""
""
0.41664466
""
""
""
0.67378318
""
0.35603487
0.49408323
""
0.4665406
""
0.42560846
0.41600671
0.4607625
0.5239073
0.49143848
0.53004903
0.53843981
0.45668229
0.44731051
0.50659889
""
""
""
""
""
0.52359092
""
""
""
0.44231996
""
""
0.47511151
0.48254076
""
0.40368953
0.48321664
""
""
""
""
""
""
""
""
""
""
0.52448142
""
0.52880627
""
""
0.516303
""
""
""
""
""
""
0.49868441
""
""
""
0.50922078
0.41233528
""
0.58289903
""
""
""
0.60382479
""
""
""
""
0.57958156
""
""
0.49968272
""
0.522627
0.51627529
0.47620502
0.43625939
0.51558608
0.48083389
0.58182085
""
0.55495036
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34507379
""
""
""
""
""
""
""
0.55847669
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58018535
""
""
0.41714209
0.51608509
""
0.48970461
""
""
0.50898594
""
""
""
""
""
""
0.49411643
""
""
0.50251448
""
""
""
""
""
""
""
""
""
""
0.42547274
""
""
""
""
0.52996379
0.49781862
""
""
0.44575819
""
""
""
""
""
""
""
""
""
""
""
0.50290686
0.49132928
0.47678262
""
""
""
0.477341
""
""
0.51564628
""
""
""
""
""
""
0.53070253
""
0.44174901
""
0.47351038
0.45640925
""
0.51511073
""
0.51868802
""
""
""
0.4785755
0.49960622
""
0.45264593
""
0.4909749
""
0.57829875
0.49154377
0.4322893
0.43387622
0.48375019
0.5660339
""
""
""
0.43513638
0.50180703
""
""
0.56285089
0.57085723
0.58950293
0.51938283
0.46683443
""
""
0.51498187
""
0.48830536
""
0.448044
""
0.54467744
0.57558966
0.48688737
0.53819144
0.4530271
0.4053829
0.46685046
0.47158405
0.48111698
0.46988243
0.53969508
0.52661574
0.50957543
0.44224662
""
0.43767187
""
""
0.35231835
0.49810627
0.51225197
0.56646401
""
""
0.50068724
""
""
0.64194846
""
""
""
0.42626318
0.51655054
0.45860201
0.50430465
0.50890231
0.50950402
0.48620406
0.50053889
0.47024783
0.49960071
0.49401638
0.49848688
""
""
""
""
""
0.48336464
""
""
""
0.45295507
""
0.43185234
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49479076
""
""
""
0.52181143
""
""
""
0.45635685
""
0.47633451
""
0.45322937
0.48527768
""
0.55396402
0.40797898
""
0.51868695
""
0.51675457
0.49681798
0.44760337
0.49848714
""
""
""
""
""
""
0.53816909
0.51768249
0.48510575
0.4575308
""
""
""
""
""
""
0.58290094
""
""
0.52337337
""
0.50872934
""
""
0.50112253
0.49868408
0.46453094
0.52435637
0.51454431
0.54183739
0.6530239
""
""
0.483298
0.5226838
0.55289531
0.4958427
""
""
0.49554607
0.48537052
0.53475177
0.4967359
""
""
0.54724723
0.48961586
0.46153587
""
""
0.49948692
0.42388088
0.50190723
""
0.48000559
0.53251481
""
""
0.43173006
""
""
""
0.40635189
""
0.52979177
