proginc_white_pooled_p75_se
0.010328047
0.0046690605
0.0049665845
0.0068077748
0.01186742
""
0.0046039149
0.0024723436
0.0077202953
0.004990316
0.027964564
0.034474429
0.0065868669
0.010075315
0.01203662
0.010761107
0.0036847934
0.014680899
0.076902926
0.0031075957
0.049886569
0.0041801576
0.018814197
0.011787516
0.0039755469
0.0019596138
0.0043826862
0.0067045121
0.0054548993
0.0045305868
0.0040511582
""
0.054598942
0.0044999067
0.0030773417
0.0028090058
0.0030353926
0.050662655
0.0043344805
0.0050928635
0.0066273334
0.0091945948
""
""
0.0022437966
0.006761644
0.018703876
0.0020402432
0.004383551
0.0057425215
0.0012617001
0.0023369407
0.024800126
0.044171777
0.010783056
0.010717027
0.006774093
0.0034356038
0.0024192284
""
0.0025114655
0.01050269
0.0071755596
0.0073087644
0.045753159
""
0.013679075
""
""
0.0039292923
""
""
""
""
0.006767951
""
""
0.013797075
0.011755779
0.012477125
0.037237447
""
""
0.012694844
""
""
""
""
0.017103808
0.038862072
""
""
0.056375321
""
""
""
0.010289226
0.002775498
0.008249972
0.0042187157
0.006895456
0.021017984
0.010514294
0.0015959615
0.0060310173
0.0042509157
0.0033213266
0.0069782785
0.034810502
0.0053677321
0.01640109
0.0053252643
0.030607168
0.015148436
0.0031475767
0.0025895904
0.0082138237
""
0.0047751791
0.058804147
0.0045372047
0.01602073
0.0039953394
0.049485344
0.031226384
0.03452611
0.0028939112
0.011867826
0.0031475115
0.0062610577
0.033798642
0.048263025
0.008861593
0.0074881958
0.041914508
0.015904896
0.0045388876
0.0064447736
0.0070595299
0.010290161
0.0072466917
0.008712369
0.0081476672
0.018901577
0.011083866
0.0043834979
0.013958739
0.034371488
0.010467414
0.018067619
0.068992056
0.010966703
0.012896008
0.0080158031
0.0067047994
0.067549147
0.003607871
0.01084572
0.01333382
0.019633044
0.064353928
0.026706647
0.0058729574
0.01514275
0.012317919
0.016290531
0.0048225182
0.0061041154
0.012128175
0.017365655
0.0039436538
0.004492227
0.0061160075
0.0038767566
0.018350139
0.015946418
0.009842772
0.018548794
0.019095957
0.0093030818
0.0028817877
0.012353072
0.0033459817
0.0044532041
0.085587539
0.024442634
0.0028329308
""
0.0227897
0.011132619
0.014926738
0.029119529
0.0033606282
0.030210625
0.0067138853
0.0050469153
0.02140943
0.0064843269
0.010114622
0.0069753234
0.0047639427
0.0092019429
0.0044879117
0.01639761
0.001488273
0.016986597
0.0052258084
0.039166611
0.0074606081
0.012144061
0.013720274
0.016695572
0.0066530104
0.0081976624
0.009859113
0.0019021564
0.0052079647
0.0080579827
0.0025878802
0.0031910823
0.011985465
0.0030391694
0.0017079965
0.0053288219
0.004857712
0.0085349716
0.0033280926
0.0042060162
0.0021061928
0.0068129646
0.0051822052
""
0.023032239
0.0050687972
0.0038682707
0.0052623367
0.0096159233
0.013233921
0.01734696
0.0074831168
0.0039635249
0.0030697889
0.0059872731
0.013265776
0.0036218141
0.027980089
0.0020825383
0.059303921
0.01033295
0.008704274
0.0052468618
0.0058160452
0.013566776
""
0.017490285
0.010293613
""
""
0.018548613
0.00525901
0.0028160103
""
0.0043250686
0.019820942
0.0028529689
0.0026081
0.0084449854
0.0092206392
0.027326426
""
0.0092157461
""
0.021819705
""
0.001972653
""
0.011209594
0.016844988
0.0037778686
0.003114688
0.012324936
0.014248335
0.028584763
0.0054959729
""
0.0032378749
0.012646452
0.0058298162
0.0086069237
0.030963372
0.015605578
0.010462231
0.029140895
0.014677268
0.0090718707
0.0067909001
0.0074389162
0.02041528
0.018340591
""
""
""
0.022664411
0.012984259
0.01551092
0.0073660179
0.0047805016
0.018149167
0.0017091167
0.0023088015
0.0043081399
0.0041356632
0.0028393238
0.0044367881
0.0047710366
0.004295005
0.0089468891
0.0028405043
0.0043595708
0.003264033
0.0029649881
0.0095158303
0.0077025821
0.039366752
0.0039652707
0.0023655193
0.0600929
0.0057920031
0.007017931
0.0054223593
0.0063321092
0.014399216
0.011758309
0.021729158
0.0029958179
0.0041525182
0.0091768606
0.020877592
0.036848933
0.049376734
0.020799376
0.012768928
0.011472858
0.024701389
0.03951624
0.015782047
0.014448225
0.0029762592
0.010145247
0.0067336489
0.010866156
0.010569167
0.022148499
0.0085045863
0.0035687312
0.0013245468
0.019051995
0.022868978
0.019666152
0.0041379174
0.0028407185
0.0076324395
0.0034454707
0.011344393
0.0049957475
0.0044200318
0.0041947393
0.0034110509
0.003641095
0.0022074787
0.0044663912
0.0025616237
0.0035024779
0.014894224
0.0050162203
0.0053300075
0.004476455
0.0040630563
0.0034028317
0.0086811362
0.036891021
0.014182551
0.062910341
0.0034686127
0.0061135837
0.0038291914
0.04873075
0.0082151182
0.064242661
0.011735822
""
0.0055931592
0.04873069
0.015489075
0.0179694
0.047155894
0.057615366
0.0090847956
0.013947451
0.025697535
0.011882183
0.0050258376
0.012054016
0.0099198725
0.012354778
""
0.014880873
0.041903049
0.012265725
