kfr_stycz_other_pooled_p25_se
0.047303833
0.034734245
""
""
0.060399152
""
""
0.024007328
""
""
""
""
""
""
""
0.041749809
0.053398255
""
""
""
""
0.046293445
0.040820058
""
0.032850582
0.056288406
0.051765382
0.036399696
""
""
""
""
""
""
0.034264013
0.034277227
0.015592242
""
0.036451939
0.036346093
0.048392743
0.053806216
""
""
0.019395346
""
""
0.04798907
0.016548021
""
0.024719302
0.042727519
""
""
""
""
0.033888578
0.055999663
0.048619814
""
0.033016518
""
0.029792421
0.056738533
""
""
""
""
""
0.0087921992
0.054318279
""
""
""
0.019273182
""
""
0.033025526
0.027928179
0.044400986
0.074614145
""
""
0.024553567
0.071838059
""
""
""
0.070437789
0.051135372
""
""
""
""
""
0.077802338
0.062100634
0.025074838
0.028660741
0.060188338
""
""
0.057917245
0.0056615095
0.023590395
0.033200324
0.010803271
0.025273001
""
0.026527144
0.03504381
""
""
0.067470215
0.02106595
0.071319342
""
""
""
""
""
""
""
""
""
""
0.039632194
0.02945618
0.053393681
""
""
""
""
0.049758479
""
""
0.028214563
""
0.050880514
0.040478956
0.054030798
""
""
""
""
0.038005523
""
""
""
""
""
""
""
0.040978044
""
""
0.034926698
0.034265824
""
""
""
""
""
""
""
""
""
""
0.048502475
""
0.01855664
""
""
0.046640206
""
""
0.019425914
""
""
""
0.042902015
""
0.018136846
0.041841581
""
""
0.0061124181
""
0.064626038
0.01452176
0.058229905
0.078723505
0.008705996
0.047735438
0.027582251
0.0099370787
0.053353515
0.019034656
0.039068203
0.083863944
0.011396
0.022158487
0.042855993
0.068732835
0.003107971
0.027896808
0.020308105
0.071258038
0.026296087
0.017245704
""
""
0.012601605
0.029607689
0.031451851
0.0057349536
0.019106498
""
0.0066488106
0.0053346916
0.044573739
0.0060513401
0.0047972901
0.0089259641
0.0092824874
0.021276375
0.0085009672
0.016925059
0.0079451883
0.021070858
0.017336279
""
0.031403143
0.0095579419
0.013530626
0.01096042
0.025028329
0.029421004
""
0.017456831
0.036203243
0.01225455
0.018973544
0.018813856
0.014326135
""
0.012083909
""
""
""
0.028069194
0.050369997
""
""
""
""
""
""
""
0.073767632
0.011652952
""
0.042341776
""
0.12136763
0.0095204115
0.039297592
0.062855341
""
""
""
""
""
""
0.01615083
""
""
""
0.067841694
0.026783925
""
""
0.057782747
0.035055283
""
""
0.06820073
0.059177976
0.067213401
""
""
0.058890618
""
""
""
0.024911167
""
""
""
""
""
""
""
""
0.062890701
""
0.029610464
""
0.014686908
0.012714296
0.038966741
0.034868471
0.0120303
0.016338261
0.049742918
0.037900511
0.026338853
0.016157698
0.021869671
0.01440087
0.02402013
""
0.017432559
""
0.01375783
0.0063737379
""
0.024470998
0.031800669
0.023912348
0.024232833
0.052873656
""
""
0.010186227
0.013098223
0.045197736
""
0.043145984
""
""
""
""
""
""
0.027419187
0.03670213
0.0094915284
0.05755984
0.034559947
0.048430163
""
""
0.023372408
0.016239583
0.024106693
0.053034022
""
""
0.022184873
0.019450417
0.0405447
0.0066737607
0.034583334
0.047979418
0.018814273
0.067730047
0.0087927254
0.017040547
0.01085833
0.017011637
0.010193107
0.014496819
0.041760758
0.036174405
0.021880655
0.023670515
0.023266602
0.016265729
0.050823949
0.070476733
""
""
0.013386889
0.053477541
0.040324043
""
""
""
""
""
""
""
0.056339461
0.044944569
""
""
0.032033965
""
""
""
0.10528169
""
0.064448647
""
""
0.047759537
""
0.044931743
0.080634952
""
0.020147894
0.041582823
0.070001915
0.033569384
0.033941653
""
0.016333045
""
0.016004786
""
""
0.037689049
""
0.042590491
""
""
""
""
""
0.0094082812
""
""
0.033648111
0.030417958
""
""
0.085643575
""
""
""
""
0.049603604
0.032338355
0.055784374
""
0.013438821
""
""
0.049015261
0.057523608
""
""
0.013971858
""
0.030479005
""
""
""
""
""
0.032074552
0.032215782
""
0.068852119
""
""
""
""
""
0.070356742
""
""
""
""
0.026552025
""
""
0.034360137
""
""
""
""
""
""
""
""
""
""
""
""
""
0.017850596
0.031564619
""
""
0.035097018
0.05956516
""
""
""
0.048894409
""
""
""
""
""
0.015297892
0.0441975
""
""
""
0.046466194
""
""
""
""
""
""
""
""
""
0.051019732
0.064704441
""
""
""
0.041249461
""
""
""
""
0.040984981
0.053225905
0.054887865
""
""
0.06929864
""
""
""
0.042374983
""
""
""
""
0.0072484873
0.0032091138
0.013897138
0.0081938524
0.019482505
""
0.031585757
""
""
0.04918896
""
""
0.053511828
0.045974333
""
""
""
0.024547782
""
""
""
""
""
0.038142595
""
""
0.068941765
""
""
""
""
0.028106032
0.073456384
""
""
""
""
0.06431476
0.050632682
""
""
0.050394762
""
""
""
0.042665992
""
""
0.031364679
""
""
0.062137086
""
0.074092902
""
""
""
0.024833782
""
""
""
0.10475697
0.046611086
0.0055894055
""
""
0.06074167
""
""
0.01502085
""
""
""
""
""
""
""
""
""
0.08219739
""
""
""
""
0.053600505
""
0.041997395
""
0.059962548
0.07034421
""
""
0.019114086
0.036896355
0.046514492
0.042479396
0.017363217
0.043116424
""
0.065254331
""
""
""
0.039960328
0.029616237
0.033761822
0.069629617
0.021790734
""
""
""
0.060760718
""
""
""
""
