kir_stycz_natam_pooled_p25
0.32454786
0.36322883
""
0.32259902
0.31860903
""
0.29498744
""
""
0.2954011
0.35308823
0.34688771
""
0.35017863
0.28092372
""
0.42727208
0.3214601
0.19408879
0.32599279
0.30635041
0.34175482
0.37559739
0.28843462
0.38228804
0.40431958
0.28090778
0.2782208
0.37470594
""
""
0.40309879
0.40284878
0.39767718
0.3728345
0.41261309
0.31387615
""
""
""
0.3596358
""
""
""
""
""
0.3845683
0.41823301
0.42676029
0.37683314
0.38320279
0.36378655
0.26378363
""
""
0.43440735
""
0.51060522
""
""
""
0.32885689
""
""
""
""
""
""
""
""
""
""
""
""
0.22871716
""
""
""
""
0.36624923
""
0.31332982
""
0.28615195
0.36816654
""
""
0.35147652
0.40103722
0.35845202
0.39691141
""
""
0.3360182
""
""
0.32041913
0.28346604
0.35533327
0.38623145
0.32151997
0.45486698
0.54705566
0.41584206
0.33490855
0.42663595
0.40778372
0.35643417
0.40937465
0.34637031
0.34095639
0.38874096
0.3447175
""
0.40860453
0.29870224
0.33018699
""
""
""
0.37277749
""
""
""
""
0.34602016
0.32131469
""
""
""
0.38267523
""
""
""
0.4392772
""
0.36525866
0.3747139
""
""
0.38629794
0.41398111
""
""
0.29456586
""
0.29124874
0.33432251
""
""
0.36184573
0.373822
0.24877794
""
0.34687552
0.43693116
0.53781182
0.38263667
""
""
""
""
0.49904364
0.38049504
""
0.4552784
0.40346214
0.2834059
0.38856196
0.38081145
0.34499973
0.34404102
0.44884858
0.38744599
0.40387222
0.36193496
0.3803342
0.37344241
0.40319434
0.37095791
0.31502241
0.41676161
0.26042375
""
""
0.31580251
""
""
0.33406603
""
""
0.35039458
0.32436445
""
""
""
0.39751092
0.41868994
0.24312931
""
0.3699711
0.37023586
0.31652412
0.43314508
0.24791998
0.40072414
0.3740879
""
0.33752039
0.29930979
""
0.29826444
""
""
0.4449566
0.28802469
0.33547503
0.33796281
0.4028255
0.39573377
""
""
0.31119248
""
0.35161069
0.3238773
""
""
0.38150626
0.34292254
0.2251429
0.30019543
""
0.26372707
""
""
""
0.39434195
""
""
0.23826382
""
0.29200637
0.37196293
""
""
0.26203814
0.34074354
""
0.2938236
0.36287832
0.46140096
0.37586808
""
0.33096394
0.27177846
""
0.40802494
""
0.3769595
""
0.40371433
0.357591
0.35231954
0.37191319
0.42742342
0.45197028
0.42312303
0.38170108
0.48758119
0.44863412
0.40055326
""
0.34367347
0.25896737
0.32752392
0.33863592
0.36982149
""
0.61091208
0.35396701
""
""
0.38200986
0.36364615
""
0.34580758
0.39337113
""
0.34006888
0.3719511
""
0.45325202
0.32364517
0.3026925
""
0.20635152
0.38162997
""
0.28532186
0.32730773
0.39508271
0.34679836
0.3892208
""
""
""
0.39444619
""
""
""
0.43736631
""
0.4921383
0.39823431
0.33809778
0.34608135
0.33826762
0.34671131
0.33487889
""
0.36723295
""
""
""
""
0.35156196
""
""
0.41178536
""
0.33261359
0.38965324
0.3555893
""
0.40758479
0.42590472
0.35092601
""
0.38645247
""
""
0.3351174
0.41821462
""
0.33156106
0.4436723
0.38250163
""
""
""
""
""
""
""
0.43791509
""
0.29351869
""
""
0.37434494
""
0.31644222
""
""
""
""
""
""
""
""
""
0.28444272
""
""
""
0.27972803
""
0.39440903
0.33221194
""
""
""
""
""
""
0.31379128
""
""
""
0.44757959
0.3645156
0.47882676
0.37793145
""
0.30319497
0.23605826
""
0.33083037
0.24259751
0.29671359
0.39408806
0.31915906
""
""
0.32975167
0.32611534
""
""
""
0.36109525
""
""
""
""
0.3662217
0.35797191
""
""
0.35225311
0.30826932
""
0.31463343
""
0.1680804
""
""
""
""
""
""
""
0.38349193
""
""
""
0.29264978
0.35231623
""
""
0.29023257
0.31586361
0.33659485
""
0.36224827
0.35370052
""
""
""
0.32483628
0.32449266
0.2921477
0.32102266
""
""
0.32750425
""
""
""
""
""
""
0.39668906
""
""
0.37370607
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42165142
0.36016563
""
""
""
""
""
""
""
""
""
""
""
""
0.38400975
""
0.37385601
0.36611682
0.36483175
""
0.40376568
0.49318954
""
0.39509654
0.52186978
0.37168923
0.34464034
0.29387644
""
""
0.2872299
""
0.31912869
0.28062356
0.36346972
""
0.34649363
0.3950254
0.38153356
0.3733457
0.38145596
0.40343174
0.35760719
0.35129285
0.36938983
0.40458554
0.3384392
""
""
""
0.33097044
""
0.38682595
0.44370437
""
""
0.38056684
0.35281181
""
""
""
""
0.43503183
""
""
""
""
""
""
0.61684233
""
""
0.41646808
""
0.43455821
""
""
""
0.42562068
""
""
""
""
""
""
0.41108984
0.41104805
0.32478592
0.47808781
0.44872174
0.41626906
0.28249317
""
""
""
""
""
""
""
""
""
""
0.40428466
""
""
0.39419731
""
""
""
""
""
0.35026553
""
0.35012031
0.40922219
0.39995715
0.38048857
0.37060049
0.42943877
0.45523635
0.35322717
0.3494719
""
0.40201646
0.38256785
0.34957677
0.38357404
0.39129558
0.3862834
0.38399032
0.37723142
0.45462024
0.40235066
0.38327527
""
0.33773932
0.33895081
0.38631424
0.35421583
0.39191508
0.39476106
0.36981851
0.304409
0.36762577
0.47689354
0.40812004
0.3267436
0.33162129
0.32208008
""
""
""
0.31043705
0.34900257
""
""
0.31991491
0.3233206
""
""
0.30852571
0.36690786
0.33783716
""
""
0.27340904
0.31940451
0.28171596
""
0.33675531
""
0.35208789
""
""
""
0.32885572
""
""
""
0.34032413
0.28203467
0.35758388
0.31285369
0.32936209
0.37900439
""
0.36774397
0.4004108
0.36451599
0.3424435
""
0.36969578
""
0.35659677
0.28638798
""
0.35535479
0.21672574
""
""
""
0.38037348
0.36332723
0.3973816
0.31872717
""
""
""
0.39024013
""
0.43749836
0.34506169
""
""
0.33084857
0.31730127
0.30640587
0.3004072
0.38842908
0.3440192
0.40071017
0.39179605
0.36263451
0.369497
0.42882577
0.33974656
0.43872756
""
0.3795014
0.40757066
0.42024621
0.37919363
""
0.33776948
0.40649346
0.2968612
0.44908056
0.39863747
0.34400442
""
0.42494318
0.41813341
0.36716911
0.392647
0.35559821
0.37762138
0.33155447
0.35663366
0.359424
0.31332621
0.32214677
0.37661079
""
0.35442561
""
""
""
0.32355511
0.32217506
0.37646121
