par_rank_white_female_mean
0.56670898
0.57221842
0.55163991
0.48574182
0.49771541
0.43291643
0.50159651
0.49773741
0.5041495
0.44462588
0.47036853
0.54074013
0.58423293
0.44428253
0.43930402
0.5371784
0.51926261
0.45430869
0.45626411
0.42890465
0.4483003
0.47658399
0.51027894
0.56483924
0.44158643
0.54820746
0.51460975
0.48127601
0.45179752
0.47035304
0.41600987
0.5237112
0.52722681
0.52269065
0.56245589
0.46882278
0.64597338
0.46016666
0.5469346
0.49749759
0.62913054
0.55683893
0.5390889
0.42355624
0.62119573
0.59931868
0.43733752
0.46892178
0.55677605
0.6113224
0.64231175
0.59418362
0.44318831
0.5249064
0.51071352
0.45392454
0.45583987
0.51087677
0.7069211
0.50089127
0.50444084
0.49342293
0.60102886
0.47463998
0.4907752
0.56973076
0.41757596
""
""
0.66875881
0.61082375
""
0.70075703
""
0.62828213
0.46499631
0.63179231
0.69925016
0.59886801
0.62990004
0.62149316
""
""
0.56783104
0.66973013
0.6328662
""
0.58365542
0.4844414
0.62685221
""
0.48924208
0.54711133
0.51377094
""
0.5579375
0.51923347
0.52989948
0.59149516
0.5081768
0.54735351
0.57786232
0.47286165
0.63150477
0.4677397
0.53044242
0.59289217
0.51447105
0.58275384
0.5286715
0.58390129
0.49430305
0.53293127
0.44438526
0.52984715
0.46248916
0.45014459
0.4294191
0.39483315
0.47859007
0.4519625
0.39287305
0.41523311
0.50914311
0.58003843
0.45224279
0.51536709
0.45883903
0.54136473
0.47580305
0.51733172
0.51592934
0.50419199
0.55504155
0.44415224
0.35269848
0.47748917
0.53063577
0.450881
0.49177524
0.44675985
0.43487427
0.45808357
0.35421169
0.43976375
0.54534286
0.41367143
0.44230804
0.39405757
0.42761791
0.44726226
0.47577706
0.41449726
0.53182214
0.39818096
0.3440972
0.50181013
0.49847624
0.40567335
0.3802242
0.45525494
0.34567779
0.49338773
0.42265826
0.48766705
0.41606998
0.40758529
0.36132675
0.48845798
0.41586831
0.61176509
0.40977028
0.44716185
0.53895831
0.35096452
0.28796124
0.5124476
0.4344579
0.36564553
0.34630752
0.5542503
0.37578201
0.51473355
0.47003421
0.41583085
0.42504174
0.72222286
0.66823059
0.60802901
0.531012
0.59126019
0.57308877
0.73539639
0.49896863
0.66074783
0.58595496
0.52032661
0.53384346
0.62670314
0.57882112
0.58080918
0.55478704
0.52583188
0.58044803
0.6369642
0.54432029
0.74472547
0.50609517
0.51994795
0.55755669
0.50809437
0.53613615
0.65831929
0.66510248
0.58273774
0.70233035
0.67526722
0.58080119
0.59479284
0.60524464
0.69313926
0.59541613
0.64526975
0.6925385
0.61546206
0.60599452
0.75081277
0.66059333
0.76115745
0.67392129
0.51361835
0.49460858
0.47816408
0.65655559
0.64754003
0.57566494
0.55971223
0.46976531
0.43775517
0.55043191
0.55661267
0.7019313
0.64121318
0.46074331
0.58261943
0.54829425
0.70144153
0.5141238
0.41994119
0.43451881
0.71189517
0.68683797
0.52277219
0.45280018
0.6973533
0.41983432
""
0.37410185
0.5857445
0.48003986
0.62552047
0.40603292
0.77089673
0.703026
0.6715318
0.6232425
0.49560106
0.57662326
0.59957933
0.53662992
0.5404774
""
0.43982443
0.40138492
0.69035119
0.42509514
0.48549238
0.55628097
0.57959664
0.65329057
0.46336979
0.46882093
0.50292838
0.53745699
""
0.59679621
0.47877821
0.50680476
0.5103727
0.51559323
0.5293498
0.60755366
0.4952296
0.6977222
0.48084
0.54390419
0.56714839
0.5360626
0.62998271
0.37784439
0.40906107
0.69791579
0.45255008
0.6823113
0.61624211
0.46731707
0.60547477
0.491034
0.77555722
0.72319341
0.67969251
0.70638567
0.69327503
0.66403466
0.71109462
0.60199183
0.5614965
0.6919319
0.5510323
0.83208883
0.62005854
0.51406974
0.49193481
0.46307796
0.55891502
0.62229121
0.44123536
0.49687377
0.46830687
0.58295357
0.60442686
0.45319426
0.43222433
0.36957669
0.57554054
0.52560478
0.52403259
0.43114233
0.52723455
0.40386948
0.42809787
0.47980806
0.45885697
0.46766469
0.52436191
0.46910179
0.4715896
0.58311737
0.39052403
0.54392886
0.45646626
0.51765078
0.42818511
0.52651298
0.54748684
0.64609796
0.40346691
0.43788049
0.46704173
0.54332376
0.47103772
0.60561281
0.61309469
0.54671139
0.57565689
0.55267274
0.42899039
0.58262068
0.51155156
0.62054276
0.47334188
0.55418777
0.51989526
0.46101156
0.63624692
0.50245345
0.52511829
0.56289178
0.63215148
0.45975503
0.43424588
0.48539987
0.46354449
0.50645185
0.4756673
0.42890146
0.41783148
0.46530154
0.34188643
0.44237804
0.44921729
0.59904343
0.45982957
0.52009082
0.52502519
