kfr_imm_asian_pooled_n
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
62.0
""
""
""
21.0
""
""
""
98.0
""
""
""
90.0
""
39.0
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
256.0
""
""
""
""
37.0
""
""
27.0
""
26.0
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
820.0
""
""
217.0
24.0
""
""
21.0
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
57.0
""
""
""
""
""
90.0
""
""
""
""
""
41.0
""
""
""
4080.0
""
""
78.0
""
""
2028.0
""
31.0
943.0
20.0
24.0
23.0
""
479.0
84.0
""
""
18141.0
20.0
150.0
""
""
268.0
""
""
370.0
118.0
""
6633.0
123.0
""
1275.0
1971.0
20.0
1712.0
4292.0
3242.0
1065.0
49.0
2545.0
236.0
6147.0
76.0
37.0
""
""
1198.0
222.0
376.0
162.0
""
""
213.0
""
823.0
138.0
78.0
239.0
""
324.0
""
""
""
83.0
24.0
""
""
""
""
""
""
""
""
214.0
""
49.0
""
""
171.0
""
""
""
""
""
""
""
""
206.0
""
""
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
447.0
355.0
40.0
36.0
261.0
83.0
32.0
""
31.0
197.0
27.0
156.0
69.0
""
57.0
""
129.0
610.0
""
""
20.0
67.0
""
""
""
""
376.0
125.0
""
""
""
""
""
""
""
""
""
""
""
336.0
""
""
""
""
""
27.0
42.0
60.0
""
""
""
31.0
31.0
""
506.0
""
""
82.0
""
565.0
74.0
281.0
84.0
290.0
84.0
""
""
42.0
33.0
34.0
195.0
""
""
""
""
68.0
""
""
""
""
""
""
""
""
""
26.0
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
70.0
""
""
26.0
27.0
""
223.0
""
284.0
""
""
83.0
""
""
""
""
""
""
""
441.0
""
""
""
""
""
""
""
""
""
""
""
54.0
""
25.0
""
296.0
""
""
""
""
""
""
699.0
""
31.0
""
""
""
""
""
57.0
31.0
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
54.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
42.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
170.0
3351.0
132.0
386.0
42.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
85.0
""
""
""
""
""
4161.0
""
""
""
""
""
1537.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
177.0
""
""
""
619.0
""
""
""
""
""
""
87.0
22.0
""
