kir_native_hisp_female_p75
0.5117414
0.41678223
""
0.43951795
0.45383236
""
0.44124967
""
""
0.44472674
0.50556666
0.45683458
""
0.50114703
0.42480382
""
""
0.53191173
""
""
0.35603264
0.46421272
0.47550902
0.4937031
0.47574335
""
0.43931675
0.38516316
0.49241191
""
""
0.40289626
0.5010981
0.38065001
""
0.43656623
""
0.41051
""
""
0.53689021
""
""
""
""
""
0.52420622
0.37683097
0.48754215
0.40526286
0.5057472
0.50279468
0.52710068
""
""
0.54170001
""
""
""
0.54892111
""
0.5086211
""
""
""
""
""
""
""
""
""
""
""
0.40621048
""
""
0.52338946
""
""
0.4828108
0.66890979
0.47376406
""
0.57066858
0.48986936
0.43056569
0.36186129
0.56229615
0.50559253
0.37529725
0.46676502
""
""
0.51919156
""
""
0.47678828
0.34598935
0.52405304
0.51832914
0.4914622
0.52549434
0.48398238
0.48792771
0.50046539
0.51127923
0.43976367
0.49029875
0.33880216
0.48356709
0.51870525
0.59932977
0.5423466
""
0.42917362
0.4181
0.48450238
""
""
""
0.53164756
""
""
0.49074334
""
0.53709668
0.48418322
""
""
""
0.49903005
""
0.47726595
""
0.33225116
""
0.37513256
0.51694643
""
0.38382909
0.48088545
0.46126229
""
""
0.49979943
""
0.48181626
""
""
""
0.48015469
0.44878662
""
""
0.463799
0.58146566
""
0.40029997
""
""
""
""
0.45337504
0.5213986
""
0.53385139
0.59774464
0.65874702
""
0.44458595
0.46416062
0.49898058
0.45810565
0.45606571
0.41147399
0.42263049
0.46849653
0.44403037
0.47699091
0.33044598
""
0.53196484
0.46111456
""
""
0.48580477
""
0.46421146
0.56531912
""
""
0.50718987
0.50771308
""
""
""
0.44942042
0.46323425
0.4357253
0.49005011
0.44415721
0.48570895
0.40491208
0.52771926
0.41225821
0.44426665
0.4955923
0.54216695
0.51179427
0.37863821
0.44492587
0.45475838
""
""
0.50039011
0.45896885
0.46424952
0.48010215
0.52545059
""
0.5602746
0.41475102
""
""
0.54161769
0.47909644
0.42489016
0.4883056
0.51972902
0.49707279
0.4420293
0.45749027
""
0.35787469
""
""
""
0.41938686
""
""
0.51322997
0.31913742
""
0.46054411
""
""
0.43553206
0.50495487
0.56447428
0.38253421
0.48650938
0.48376268
0.41489488
""
0.45212212
0.59137213
0.47555652
0.50188458
0.42321429
0.47994131
0.40067583
0.48762831
0.49490422
0.48607191
0.50422794
0.54973596
0.5079338
0.54338562
0.51891935
0.54547936
0.52415127
0.48497501
""
0.5706116
""
""
0.38826114
0.47660989
""
0.42938074
0.48157257
""
""
0.5148654
0.51766819
0.4325009
0.48682043
0.5376538
0.53937095
0.44596216
""
""
""
0.44427097
0.55046737
""
""
0.49687481
0.45354235
0.46641657
0.50956649
0.47663423
0.2755065
0.46086609
0.48429608
0.4747909
""
0.51356667
0.44704747
""
0.55381244
0.48209029
0.45610511
0.48269418
0.48005706
0.49205789
""
0.44037816
0.4950844
0.50735301
0.42772904
0.506823
0.61416507
0.14084555
""
0.49682003
0.44937909
0.51913285
0.38639736
0.50671756
""
0.48440635
0.45011839
0.50885397
0.47743383
0.51617616
0.49902856
0.58451545
""
0.48918059
""
""
0.55267066
0.54744279
""
""
0.44028834
""
""
""
""
0.32478282
0.43361065
""
0.49347541
0.41058677
""
0.38771605
""
0.48854354
0.35817707
""
0.48662058
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34181571
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47807786
""
""
""
""
""
""
0.38336676
""
""
0.52124137
0.5329631
""
""
""
0.41488451
0.43412551
""
""
""
""
""
""
""
""
""
""
""
""
0.45663932
0.40228793
""
0.49042189
""
0.57746923
""
0.52771521
0.51322711
""
""
""
0.47967991
""
""
""
""
0.49713498
0.55994463
0.4890939
""
0.40805495
0.53430921
""
""
0.43322301
0.52249402
""
0.49403131
""
""
0.48898005
0.539451
""
""
""
""
0.47363496
0.47364345
""
""
0.46466881
0.45922118
""
""
""
""
""
""
""
""
0.55817831
0.46139848
""
0.53500974
""
0.5668112
0.46799269
0.5069223
""
""
0.47676715
0.41975585
0.41834459
""
""
""
""
""
""
0.53204399
""
""
0.41311461
0.54004949
0.48646301
0.52909946
0.45673969
0.48629951
0.49422944
0.48237273
0.40704614
0.49063149
0.49129024
