kir_native_asian_female_mean
""
""
""
0.42779469
""
""
0.44547647
""
""
""
""
0.53023922
""
""
0.38323921
""
""
""
""
""
""
0.47284791
""
""
0.48901132
""
""
""
0.47723314
""
""
""
0.49926755
0.40649366
""
""
""
""
""
""
""
""
""
""
""
""
0.49611661
""
0.59526277
""
""
0.42873666
""
""
""
""
""
""
""
""
""
0.44018406
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57764322
""
""
""
""
0.46567896
""
""
""
0.54963058
""
""
""
""
""
""
""
""
""
0.45803094
""
0.55660725
0.52163345
0.43873322
0.53858966
0.40260252
0.48044041
0.3853687
0.44171122
""
""
""
""
0.66161883
""
0.41685969
0.52922374
0.54631752
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51311266
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50231457
""
""
0.43725801
""
""
""
""
""
""
""
""
0.54584593
""
0.57252079
""
""
""
""
0.54720211
0.49759796
""
0.52358705
""
""
0.55330098
0.46249893
""
""
""
""
0.45471722
""
""
0.55370057
""
""
""
""
""
""
0.573493
""
""
""
""
""
0.58963406
""
0.40684405
""
""
""
""
0.40728986
0.44743791
""
""
""
""
""
""
""
0.54024959
0.48543558
0.52416235
0.58992445
""
""
""
""
""
""
0.55307001
0.43364757
0.47691455
""
0.5368619
0.47502187
0.45954931
""
""
""
""
""
""
""
""
""
""
""
""
0.47235042
""
""
""
0.51649535
""
""
0.54260117
0.58527505
""
""
""
""
""
0.55189085
""
0.50060004
""
0.62179685
0.49361643
0.58695847
0.57464892
0.63330036
0.51551938
0.62276882
0.57677633
0.61536473
0.56272388
""
""
""
""
""
0.4965238
""
""
""
0.52695388
""
""
0.59573072
0.52997351
""
0.56455809
0.56491518
""
""
""
""
""
""
""
""
""
0.65712994
0.61260134
0.50171643
0.57630628
""
""
0.60618335
""
""
""
""
""
""
0.70410138
""
""
0.49766338
0.57775509
0.48946619
""
0.45391127
0.49169916
0.5025388
""
0.52471638
""
""
""
""
""
""
""
0.53871
""
0.41681811
0.49148673
0.5084551
""
0.56441051
0.51943839
""
""
0.53677732
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50387746
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52388364
""
""
""
""
""
""
""
0.62441689
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58027828
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5056482
""
""
""
""
""
""
0.38847965
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56632292
0.55549228
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54580474
0.4426952
""
""
""
""
""
""
0.54958624
""
""
""
""
""
""
""
""
""
""
""
0.55965197
""
""
""
0.50348526
""
""
""
0.6282354
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57241416
""
0.53381354
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61243719
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53700352
0.52615511
""
""
""
""
""
""
""
""
""
""
0.54265213
""
""
""
""
""
0.5669449
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62755984
0.60190815
0.64883292
""
""
""
""
""
0.49656224
""
0.55085993
""
0.61355788
""
""
""
""
""
""
0.61288637
""
""
0.42338759
""
""
""
""
""
""
""
0.50545645
0.40428588
""
""
""
""
""
""
""
""
""
""
""
0.38709128
0.62263101
""
""
""
0.48559487
0.53703994
0.48434323
0.50143528
0.58974099
0.6420362
""
""
""
0.49865082
0.56908357
0.64107841
0.45484921
""
""
0.5866068
""
0.55959183
0.57891142
""
""
""
""
0.4881191
""
""
0.51664227
""
0.44102934
""
""
0.58450031
""
""
""
""
""
""
""
""
0.56241173
