mean_commutetime2000
28.490602
26.50108
24.047514
32.875317
36.18924
26.25119
26.863214
24.250038
23.371609
30.194675
34.786503
35.823273
26.946381
27.168133
30.513508
22.108135
24.397106
26.65904
28.279268
23.333979
32.612568
29.138426
22.046247
23.54932
25.227806
29.978611
25.599335
24.848179
28.232143
25.249252
27.686937
29.744713
29.508087
26.19277
21.000668
28.127211
25.858503
25.180838
24.553654
28.875477
21.546135
27.328465
36.838329
25.694695
22.599285
26.122744
23.472403
25.178955
26.346849
24.075485
21.423639
24.283976
31.315619
30.744041
22.53907
31.452843
25.590038
33.593147
30.23225
27.281378
26.10228
25.787376
23.028875
34.461529
34.910755
30.6947
26.880564
7.8330126
10.595191
20.661945
8.9735126
11.656827
16.680338
10.874757
19.040693
13.785543
14.35024
17.393282
23.427212
15.962074
11.999219
8.822896
38.115944
7.3833342
7.6693206
9.2885838
12.467145
19.450958
13.027852
9.6618624
16.641525
13.630005
7.2296596
12.276658
10.967154
10.331183
27.845987
21.578657
20.45034
20.635849
23.596455
22.227234
18.197107
28.774229
21.51906
24.348793
25.878302
31.125395
21.31274
23.274212
21.910822
17.826708
20.008877
18.937206
20.90098
20.982376
24.227526
26.359549
21.28949
19.845413
20.805647
21.860205
27.708508
32.5327
19.730026
25.977095
19.548077
25.194611
24.055658
24.404793
24.655806
20.122435
21.585541
26.647434
27.241529
27.309008
22.660709
33.344761
20.285995
20.847757
28.703333
20.038643
21.76721
26.470636
21.810459
22.742842
21.24976
26.807468
25.080219
23.624224
25.954584
25.853371
26.091656
29.555721
35.403156
27.648548
21.927959
20.330023
22.412617
28.917595
25.19681
36.728809
22.467005
37.175808
21.598619
27.109325
24.422531
20.202135
20.858665
28.183849
22.37775
23.710106
23.347403
28.126993
24.56971
31.408049
20.435289
22.407652
26.301073
27.126562
19.18004
32.330975
21.043076
24.741699
19.531569
23.660301
32.927975
18.927351
29.187418
21.955917
34.690708
22.726679
37.055981
16.057142
31.923529
23.62508
22.057018
19.103197
21.608671
16.055595
24.547865
22.197638
29.511787
22.064108
31.337164
26.82675
34.209858
32.784878
20.92366
26.380642
14.630313
17.526297
25.088333
25.759451
26.814123
28.947903
28.620874
20.750647
32.732098
27.044275
34.947216
32.404953
27.251833
32.835808
30.586332
21.498531
28.823751
20.978584
28.159595
29.120337
21.036781
29.389778
18.990732
33.488701
27.790499
27.403051
26.462219
23.338013
23.576513
23.068314
26.163919
26.789948
22.095627
28.747374
29.374836
14.767541
28.011557
20.099508
15.249754
19.280109
23.744404
29.208981
16.553625
14.182566
34.946232
23.42288
24.211329
23.452829
27.026737
23.456835
26.420336
26.441216
31.316219
23.194742
43.611458
24.232689
25.555847
31.813574
37.176506
22.722149
17.28088
17.509914
22.290424
14.972266
29.11544
18.269806
14.666296
37.814697
22.058033
23.000856
20.383257
18.474188
17.046888
19.285389
17.151352
25.231314
22.621271
21.593222
19.462564
18.659601
25.369125
46.063763
15.147864
19.540625
15.8411
22.532619
18.148563
19.407228
19.557634
21.191347
18.558823
20.553997
16.948336
17.629025
32.638504
21.205532
25.373411
16.022577
29.636106
23.374901
27.476276
25.924208
24.523388
23.655533
26.587759
27.196529
24.450941
26.09837
24.909817
32.516727
22.386593
34.263023
22.592743
29.714884
25.597254
29.447927
29.245182
24.773619
27.0089
36.008171
25.706924
25.529446
29.744154
30.054976
26.653294
23.96834
26.427231
21.961544
30.976225
34.290218
28.435085
28.23468
24.809542
28.397253
28.033548
30.04693
23.318022
27.648151
32.085575
21.463408
25.29483
30.259861
25.068588
29.449425
26.634171
23.080769
31.527647
34.989647
24.62327
25.049004
26.858868
26.47929
31.928087
19.546787
30.11039
24.104471
29.086966
28.311806
30.172611
27.207672
31.899729
24.895998
27.124453
30.46174
27.677961
28.157927
29.632704
23.698294
28.760481
27.230677
28.708862
22.052143
29.912235
26.941008
36.090286
30.49309
30.950838
24.775042
24.520573
23.921406
29.540575
21.399853
31.274082
35.238873
30.856115
18.855839
23.585829
