pos_hours_other_male_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.076122373
""
""
""
""
""
""
""
0.095628984
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042733092
""
""
""
""
0.030520638
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.022409642
""
""
0.046649113
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023099935
""
""
0.034541458
""
""
0.028809683
""
""
0.047380887
""
0.086498722
""
""
0.043431774
""
""
""
0.012212946
""
0.057209201
""
""
0.10402623
""
""
0.038832437
""
""
0.022016507
0.038660567
""
0.030699398
0.026649848
""
0.021890292
0.019351397
0.035261668
0.046774369
""
0.026419925
0.042171411
0.019963261
0.099138312
""
""
""
0.035437938
0.03637483
0.041183982
""
""
""
0.072382621
""
0.034335863
0.077750139
""
0.040802941
""
0.0436318
""
""
""
0.058918454
""
""
""
""
""
""
""
""
""
0.053787295
""
""
""
""
0.038759638
""
""
""
""
""
""
""
""
0.037017815
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047708511
0.050260656
""
""
0.053852279
0.10188289
""
""
""
0.050575923
""
0.067617349
""
""
""
""
0.088775918
0.041987929
""
""
""
""
""
""
""
""
0.059542261
""
""
""
""
""
""
""
""
""
""
""
""
0.039486397
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041669596
""
""
0.064910553
""
0.032156099
""
0.039838418
""
0.058480456
0.11087973
""
""
""
""
""
0.108043
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048288923
""
""
""
""
""
""
""
""
""
""
0.060957253
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.068028219
""
""
""
""
""
""
0.058215402
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025503324
0.009619846
0.034474682
0.03282721
0.081413954
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023050902
""
""
""
""
""
0.038699143
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.075453423
""
""
""
0.026785102
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
