working_white_female_mean
0.70320433
0.72101754
0.72930145
0.66687864
0.68858027
0.74388796
0.72468108
0.72044122
0.745601
0.71519339
0.6779303
0.68371862
0.75411332
0.72011918
0.71869141
0.72069687
0.68935013
0.73704058
0.70334488
0.71026486
0.71067256
0.72574979
0.72704548
0.74352837
0.71800393
0.72504699
0.71279192
0.70565671
0.6727488
0.71967804
0.69959182
0.79233807
0.7316944
0.75839192
0.7123813
0.73116159
0.70845896
0.74225122
0.69563395
0.70232654
0.74320889
0.71079201
0.75378394
0.75226283
0.7178514
0.75058734
0.69644547
0.7208761
0.70201355
0.72034132
0.73340625
0.72138596
0.74071753
0.71456176
0.75151712
0.71155
0.69959611
0.71341062
0.71144569
0.72859955
0.71381664
0.73518765
0.73417056
0.65387625
0.65064555
0.7580924
0.68460691
""
""
0.74278152
0.7533077
""
0.63743925
""
0.74790812
0.753106
0.72527844
0.76411539
0.69820642
0.71761805
0.7410385
""
""
0.67541271
0.67787242
0.66928393
""
0.80924261
0.77093047
0.71125805
""
0.68552369
0.69758058
0.56017536
""
0.55105793
0.66840029
0.69035852
0.71385735
0.68699139
0.64566159
0.60693765
0.76452154
0.72349179
0.71972078
0.66704947
0.74239457
0.71608925
0.74224019
0.69540077
0.69769621
0.77492583
0.70848942
0.75417203
0.73602396
0.72978979
0.69684315
0.78538382
0.7009576
0.68242639
0.71954477
0.75121415
0.70085096
0.7624253
0.75847489
0.74557424
0.74375796
0.70476985
0.76538384
0.72816575
0.76431876
0.72595072
0.71891451
0.7409234
0.75409639
0.72722447
0.71476656
0.71941829
0.71939248
0.75264245
0.7190842
0.72859198
0.73554134
0.72914582
0.72539282
0.74559259
0.74338692
0.74090016
0.71415406
0.72985178
0.65312219
0.70620942
0.70725381
0.73299253
0.73903376
0.72303146
0.72906238
0.73533374
0.80060047
0.6890133
0.72935575
0.75794238
0.73442787
0.70905918
0.72168142
0.69437039
0.71087193
0.68433183
0.71660209
0.72422081
0.74506217
0.7297278
0.69360697
0.74761963
0.72675854
0.73726106
0.73390669
0.72590399
0.71983927
0.72821891
0.71936387
0.71030277
0.73415941
0.70718151
0.77211529
0.7576018
0.75783038
0.64567935
0.7007339
0.70962328
0.69032449
0.74643344
0.75081402
0.66565108
0.71979052
0.71265602
0.66126031
0.7065919
0.72244751
0.76394719
0.67486721
0.72902626
0.72285098
0.67615652
0.72872341
0.69569838
0.77062148
0.63896364
0.70854044
0.70776242
0.77366996
0.70694846
0.73531741
0.75653118
0.69522846
0.72995603
0.7219848
0.72017765
0.69865066
0.73055363
0.7146284
0.70942104
0.72477067
0.77081174
0.72954446
0.71295863
0.7556811
0.72990072
0.75927687
0.72780526
0.69461465
0.82578486
0.70567799
0.73274696
0.74969435
0.700737
0.69491202
0.69432455
0.70648891
0.70171165
0.69850904
0.72383702
0.757007
0.65403563
0.76325399
0.7893945
0.76952583
0.70227379
0.75617564
0.73108584
0.75644344
0.77364647
0.77184963
0.75446421
0.74184549
0.60305798
""
0.80925089
0.74171251
0.72870821
0.76904947
0.66841698
0.75488365
0.78606659
0.73208529
0.72901517
0.75616461
0.74561483
0.69980669
0.83054334
0.79238802
""
0.71781981
0.8209883
0.76980281
0.81231165
0.81616992
0.68417853
0.74029237
0.7563163
0.7824173
0.7183308
0.77243918
0.72370398
""
0.75278133
0.70610023
0.72017473
0.78046876
0.75793576
0.75989342
0.75319815
0.84441632
0.74265289
0.70677519
0.76609778
0.75855625
0.74010825
0.72968239
0.74488533
0.91571057
0.76066518
0.81669611
0.70088047
0.7348699
0.74530137
0.74314314
0.81702375
0.7875607
0.82744914
0.80624139
0.81936973
0.81883758
0.80438107
0.82204366
0.79745263
0.77580553
0.8046928
0.80010182
0.77288699
0.75611395
0.70530999
0.71028036
0.70880473
0.73977125
0.7597906
0.7134341
0.73697197
0.7199797
0.73540199
0.76022989
0.72815174
0.6768257
