staytract_hisp_male_n
26.0
""
""
24.0
""
""
""
""
36.0
22.0
""
215.0
""
38.0
191.0
""
""
""
170.0
""
1753.0
491.0
649.0
""
42.0
""
""
""
53.0
90.0
""
""
""
""
""
""
""
""
1099.0
""
""
""
""
23.0
""
""
93.0
""
25.0
""
""
""
""
30.0
""
""
31.0
47.0
""
""
""
""
141.0
30.0
""
""
""
""
50.0
""
""
""
269.0
""
""
29.0
""
""
""
""
39.0
""
""
20.0
""
339.0
""
""
""
31.0
""
""
23.0
""
606.0
33.0
""
109.0
""
""
""
24.0
""
""
""
""
""
""
""
26.0
""
72.0
""
""
45.0
""
""
""
""
""
76.0
""
""
""
""
""
""
""
22.0
""
""
49.0
""
""
""
""
""
""
37.0
""
""
""
""
27.0
34.0
""
""
""
""
""
""
""
99.0
""
""
""
""
""
22.0
35.0
""
110.0
""
30.0
50.0
""
258.0
303.0
186.0
""
""
""
""
""
24.0
412.0
""
""
""
""
""
70.0
24.0
""
2018.0
20.0
270.0
83.0
""
34.0
100.0
""
""
42.0
887.0
129.0
47.0
""
136.0
""
""
28.0
199.0
106.0
""
""
123.0
41.0
32.0
68.0
393.0
102.0
""
93.0
22.0
58.0
291.0
39.0
25.0
""
""
""
""
61.0
40.0
169.0
""
21.0
58.0
25.0
""
26.0
74.0
""
47.0
23.0
""
""
143.0
21.0
868.0
901.0
89.0
31.0
147.0
101.0
244.0
25.0
308.0
""
419.0
510.0
25.0
4665.0
2858.0
27.0
125.0
""
46.0
129.0
88.0
42.0
588.0
194.0
119.0
790.0
""
3671.0
88.0
2508.0
234.0
2755.0
""
716.0
642.0
3639.0
2114.0
""
""
386.0
22.0
""
26.0
""
78.0
293.0
""
297.0
69.0
266.0
109.0
21.0
""
31.0
29.0
154.0
""
21.0
""
276.0
33.0
690.0
33.0
""
66.0
113.0
52.0
21.0
41.0
840.0
107.0
28.0
""
99.0
215.0
345.0
""
1601.0
""
""
198.0
33.0
446.0
165.0
""
""
749.0
38.0
37.0
55.0
40.0
""
114.0
""
264.0
100.0
""
356.0
139.0
1566.0
122.0
25.0
""
""
""
31.0
956.0
""
21.0
829.0
261.0
105.0
85.0
""
106.0
126.0
311.0
389.0
3359.0
33.0
""
357.0
""
39.0
27.0
""
72.0
42.0
""
89.0
""
24.0
42.0
160.0
""
""
25.0
39.0
657.0
""
""
38.0
""
123.0
34.0
""
1445.0
""
""
21.0
30.0
""
""
182.0
""
""
""
""
""
56.0
""
40.0
65.0
""
""
31.0
34.0
23.0
""
79.0
""
40.0
124.0
""
149.0
53.0
""
20.0
""
115.0
""
1096.0
""
""
33.0
129.0
""
""
121.0
99.0
53.0
27.0
101.0
83.0
""
""
20.0
""
""
""
43.0
312.0
97.0
""
49.0
79.0
""
""
""
""
""
""
27.0
""
""
""
""
""
""
""
""
""
""
138.0
67.0
""
""
""
""
62.0
352.0
151.0
""
""
""
""
205.0
""
""
""
33.0
""
""
32.0
69.0
""
""
48.0
""
22.0
29.0
59.0
24.0
""
22.0
""
27.0
""
""
""
""
40.0
""
23.0
""
""
""
97.0
67.0
""
""
""
""
""
""
20.0
24.0
""
""
20.0
""
40.0
38.0
""
""
""
""
""
""
20.0
20.0
""
""
101.0
""
""
""
""
109.0
172.0
28.0
""
29.0
36.0
50.0
""
""
138.0
""
""
62.0
""
477.0
23.0
47.0
""
""
""
""
""
""
""
""
47.0
56.0
""
""
292.0
""
""
""
""
""
""
33.0
""
1769.0
198.0
158.0
98.0
""
35.0
36.0
51.0
""
40.0
""
""
46.0
""
""
""
""
""
23.0
""
""
""
""
""
""
75.0
""
""
""
""
""
""
91.0
47.0
""
207.0
23.0
205.0
""
""
""
25.0
""
""
316.0
""
""
37.0
961.0
47.0
""
""
26.0
""
""
""
40.0
36.0
56.0
23.0
""
26.0
""
""
35.0
""
""
346.0
""
23.0
""
""
""
""
172.0
""
""
""
""
""
""
""
85.0
75.0
""
""
""
""
26.0
""
""
32.0
70.0
""
27.0
""
""
""
""
103.0
""
""
""
""
""
""
""
""
57.0
""
""
""
""
""
68.0
""
""
""
""
""
""
""
""
336.0
71.0
""
""
""
""
""
62.0
""
""
89.0
""
""
36.0
""
""
""
31.0
""
115.0
""
""
226.0
""
305.0
""
""
67.0
1511.0
""
""
""
""
""
24.0
""
""
""
""
""
366.0
""
""
""
""
""
""
""
""
""
""
34.0
""
""
""
452.0
146.0
""
""
""
179.0
""
29.0
""
""
""
""
""
""
""
""
114.0
""
""
""
""
56.0
546.0
""
385.0
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
158.0
12109.0
168.0
300.0
""
""
165.0
53.0
""
292.0
""
148.0
34.0
""
2330.0
48.0
374.0
44.0
""
39.0
""
46.0
628.0
106.0
357.0
105.0
20.0
1448.0
4435.0
1221.0
2427.0
196.0
1239.0
5242.0
537.0
9787.0
177.0
1333.0
4662.0
1921.0
1520.0
1392.0
6161.0
139.0
1093.0
348.0
4214.0
264.0
11899.0
""
1513.0
379.0
278.0
915.0
""
4134.0
1314.0
508.0
164.0
""
164.0
1414.0
126.0
147.0
787.0
486.0
151.0
1010.0
230.0
570.0
329.0
1512.0
1083.0
999.0
2279.0
129.0
313.0
236.0
123.0
83.0
1827.0
428.0
26.0
25578.0
198.0
51.0
46.0
249.0
74.0
31.0
60.0
68.0
28.0
52.0
853.0
1189.0
""
23.0
53.0
54.0
73.0
""
56.0
251.0
20007.0
""
68.0
34.0
1787.0
206.0
6584.0
19435.0
228.0
346.0
546.0
147.0
1818.0
75.0
88.0
54.0
300.0
21326.0
184.0
2530.0
1439.0
54.0
220.0
258.0
31.0
""
34.0
57.0
7168.0
251.0
40.0
83.0
409.0
36.0
35.0
143.0
5666.0
39.0
""
219.0
21.0
""
""
""
""
39.0
""
24.0
65.0
218.0
92.0
206.0
55.0
""
80.0
24.0
211.0
99.0
""
""
""
68.0
39.0
253.0
1398.0
""
""
161.0
36.0
126.0
352.0
58.0
497.0
51.0
198.0
""
""
30.0
31.0
510.0
37.0
164.0
52.0
138.0
""
96.0
""
166.0
22.0
233.0
""
160.0
65.0
130.0
28.0
25.0
""
""
1352.0
""
31.0
66.0
97.0
168.0
""
533.0
154.0
""
35.0
53.0
""
31.0
148.0
""
208.0
51.0
151.0
102.0
185.0
45.0
109.0
25.0
48.0
37.0
95.0
""
""
""
247.0
46.0
985.0
""
""
24.0
247.0
60.0
112.0
46.0
""
""
""
""
""
""
""
""
34.0
137.0
""
""
""
""
""
""
""
""
113.0
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
113.0
""
""
""
124.0
38.0
148.0
28.0
32.0
""
""
295.0
""
24.0
127.0
140.0
27.0
57.0
""
34.0
2361.0
26.0
233.0
113.0
142.0
80.0
""
1006.0
174.0
""
60.0
204.0
""
589.0
168.0
20.0
""
103.0
""
""
""
121.0
""
36.0
26.0
214.0
21.0
94.0
26.0
1270.0
1218.0
""
485.0
45.0
123.0
""
36.0
65.0
""
515.0
""
""
45.0
""
151.0
45.0
""
""
""
94.0
""
96.0
96.0
36.0
282.0
""
142.0
39.0
217.0
352.0
153.0
42.0
33.0
34.0
""
122.0
43.0
88.0
77.0
293.0
""
36.0
""
""
35.0
81.0
36.0
54.0
99.0
285.0
94.0
74.0
29.0
""
693.0
""
693.0
20.0
""
107.0
171.0
45.0
""
""
172.0
60.0
83.0
""
40.0
48.0
""
""
""
313.0
""
""
148.0
38.0
42.0
""
66.0
46.0
92.0
41.0
72.0
54.0
28.0
""
56.0
45.0
23.0
122.0
""
""
""
2742.0
70.0
69.0
50.0
22.0
98.0
67.0
54.0
133.0
""
""
114.0
40.0
41.0
139.0
206.0
104.0
1494.0
111.0
96.0
30.0
""
80.0
25.0
176.0
1046.0
78.0
108.0
144.0
62.0
47.0
238.0
194.0
""
""
""
249.0
743.0
117.0
244.0
246.0
24.0
728.0
107.0
252.0
399.0
2009.0
58.0
1764.0
381.0
""
38.0
529.0
31.0
""
114.0
1845.0
""
424.0
175.0
600.0
""
98.0
27.0
1721.0
50.0
34.0
954.0
88.0
69.0
""
61.0
55.0
836.0
""
27.0
""
44.0
35.0
197.0
621.0
522.0
""
304.0
28.0
""
117.0
""
""
""
27.0
""
""
184.0
1416.0
36.0
347.0
1721.0
294.0
73.0
21.0
61.0
""
627.0
908.0
""
1100.0
63.0
27.0
4589.0
141.0
""
97.0
25.0
""
""
""
24.0
""
33.0
""
77.0
54.0
115.0
""
662.0
39.0
225.0
108.0
2871.0
117.0
""
186.0
""
154.0
""
""
197.0
327.0
""
368.0
45.0
24.0
34.0
32.0
28.0
38.0
""
181.0
21.0
""
94.0
37.0
559.0
62.0
""
202.0
""
57.0
32.0
60.0
""
230.0
""
""
""
35.0
74.0
67.0
75.0
545.0
""
266.0
161.0
""
25.0
180.0
""
""
""
""
""
25.0
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.0
25.0
""
""
""
""
65.0
""
""
186.0
""
""
201.0
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
57.0
51.0
""
""
103.0
97.0
""
""
20.0
26.0
25.0
""
""
""
22.0
48.0
26.0
35.0
772.0
""
22.0
42.0
40.0
""
""
34.0
42.0
20.0
""
34.0
""
69.0
258.0
""
""
""
21.0
""
""
""
24.0
""
""
""
30.0
""
277.0
""
""
22.0
""
""
96.0
33.0
""
""
63.0
""
35.0
146.0
""
46.0
483.0
""
""
54.0
""
""
""
""
69.0
29.0
48.0
62.0
206.0
""
""
52.0
1007.0
""
""
78.0
143.0
50.0
""
23.0
""
""
48.0
88.0
""
26.0
""
207.0
79.0
206.0
380.0
595.0
280.0
24.0
""
1047.0
259.0
231.0
142.0
811.0
41.0
802.0
2481.0
38213.0
45.0
""
126.0
161.0
3146.0
1179.0
186.0
""
386.0
324.0
109.0
309.0
740.0
461.0
70.0
13678.0
71.0
""
42.0
270.0
155.0
248.0
106.0
33.0
153.0
""
89.0
2573.0
51.0
202.0
1251.0
171.0
22.0
170.0
687.0
""
137.0
31.0
168.0
60.0
125.0
24856.0
424.0
767.0
""
2645.0
294.0
35.0
414.0
""
345.0
126.0
3295.0
24.0
1281.0
28250.0
256.0
127.0
75.0
152.0
81.0
208.0
""
4783.0
36.0
67.0
451.0
270.0
2476.0
141.0
202.0
""
86.0
393.0
217.0
328.0
550.0
185.0
2039.0
1220.0
59.0
40.0
75.0
61.0
103.0
48070.0
168.0
""
87.0
1634.0
41.0
284.0
20786.0
210.0
573.0
202.0
157.0
54.0
616.0
58.0
323.0
267.0
""
22.0
204.0
92.0
23.0
1208.0
254.0
1567.0
890.0
240.0
328.0
511.0
261.0
20.0
""
511.0
55.0
""
32.0
1093.0
33.0
87.0
370.0
182.0
203.0
140.0
135.0
27.0
381.0
118.0
29.0
129.0
55.0
""
4045.0
98.0
152.0
2099.0
""
58.0
""
62.0
""
721.0
2248.0
902.0
""
2200.0
261.0
21.0
175.0
77.0
2007.0
461.0
30.0
""
255.0
306.0
""
341.0
10348.0
168.0
""
227.0
199.0
51.0
480.0
297.0
546.0
139.0
1989.0
273.0
""
877.0
135.0
31.0
24.0
598.0
146.0
""
141.0
304.0
228.0
174.0
""
""
59.0
1859.0
79.0
38.0
335.0
""
63.0
26.0
994.0
""
2358.0
79.0
""
""
119.0
187.0
13643.0
1646.0
""
408.0
""
334.0
2177.0
9402.0
26.0
23.0
85.0
48.0
886.0
1899.0
164.0
1903.0
233.0
273.0
334.0
116.0
8675.0
666.0
38.0
927.0
224.0
854.0
2788.0
735.0
248.0
294.0
142.0
197.0
132.0
200.0
541.0
""
179.0
268.0
126.0
""
1068.0
20.0
""
""
27.0
62.0
""
""
28.0
""
""
""
4244.0
""
59.0
35.0
55.0
195.0
53.0
1247.0
46.0
286.0
""
1320.0
""
""
""
84.0
""
27.0
""
""
""
""
25.0
44.0
27.0
37.0
22.0
84.0
""
""
""
""
1520.0
52.0
""
57.0
""
""
""
""
""
35.0
20.0
""
""
""
518.0
""
""
73.0
""
""
24.0
""
5285.0
89.0
""
24.0
27.0
92.0
""
35.0
""
""
""
""
29.0
65.0
351.0
25.0
""
36.0
56.0
""
27.0
""
""
""
593.0
20.0
""
""
""
28.0
""
40.0
""
""
""
""
""
30.0
""
""
29.0
21.0
""
129.0
1972.0
""
""
""
65.0
""
117.0
""
""
66.0
""
""
253.0
368.0
""
""
""
31.0
20.0
""
""
""
217.0
955.0
""
""
32.0
376.0
29.0
""
46.0
""
204.0
79.0
""
50.0
""
384.0
106.0
71.0
""
66.0
220.0
109.0
""
561.0
465.0
""
50.0
21.0
148.0
""
231.0
113.0
20.0
27.0
86.0
1393.0
46.0
""
59.0
356.0
44.0
1011.0
559.0
91.0
882.0
24.0
241.0
261.0
""
1133.0
""
717.0
135.0
185.0
36.0
3734.0
620.0
54.0
47.0
218.0
""
83.0
108.0
34.0
25.0
2219.0
""
522.0
23.0
1524.0
732.0
58.0
643.0
""
440.0
460.0
22.0
3446.0
""
80.0
""
""
""
39.0
""
""
""
25.0
""
""
""
""
""
""
38.0
""
50.0
82.0
""
""
""
""
30.0
""
""
""
""
""
46.0
""
""
""
""
""
""
""
""
26.0
32.0
""
""
""
""
""
""
""
""
""
""
""
""
43.0
""
43.0
20.0
34.0
""
389.0
""
""
56.0
37.0
26.0
66.0
""
578.0
159.0
32.0
22.0
25.0
80.0
""
126.0
""
36.0
34.0
28.0
""
""
21.0
176.0
35.0
643.0
""
85.0
""
22.0
""
81.0
94.0
27.0
""
""
3679.0
53.0
23.0
23.0
231.0
95.0
""
23.0
25.0
71.0
""
796.0
""
281.0
""
48.0
66.0
""
24.0
217.0
""
20.0
""
""
299.0
""
132.0
634.0
49.0
63.0
213.0
67.0
119.0
44.0
93.0
125.0
39.0
""
105.0
73.0
""
""
623.0
""
235.0
""
84.0
31.0
53.0
""
282.0
""
79.0
68.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
""
""
""
""
""
""
""
""
""
21.0
""
