has_mom_pooled_pooled_p75_se
0.0043059401
0.0027579931
0.0094382837
0.0086964034
0.0044698031
0.035016745
0.016272578
0.0031096993
0.0096056443
0.0087688556
0.0064539779
0.015432686
0.0085105216
0.012583433
0.010077539
0.004805312
0.005225563
0.022586718
0.019358195
0.0069762636
0.01532065
0.0041530095
0.0046333801
0.011327878
0.0046887733
0.0039517358
0.0075118123
0.0037889536
0.0097805867
0.0063546463
0.0083617112
0.033546031
0.023334496
0.010303891
0.0035877523
0.005096884
0.0015284911
0.0095722331
0.0036071795
0.0059909974
0.0035793898
0.0039087809
0.029673088
0.021955442
0.0018171793
0.012127153
0.0080079269
0.0039962991
0.0021930051
0.0079880524
0.0027345081
0.0031065755
0.034773983
0.012682462
0.0088586314
0.0081974231
0.0069738105
0.0047669695
0.0021474697
0.034915362
0.006405185
0.0070996773
0.0031854233
0.0053033964
0.011437978
0.025819223
0.009450621
0.040131088
0.036196128
0.0017872917
0.034723915
0.039035682
0.031569518
0.033254381
0.0028905047
0.054484818
0.036438048
0.0045236675
0.0050729266
0.0080147963
0.010075214
0.023811847
0.088009298
0.0049096262
0.024601435
0.01922401
0.040967681
0.039928343
0.017910438
0.0083704581
0.085784391
0.023380885
0.019611107
0.02314952
0.16366473
0.030928548
0.0087424731
0.0031016972
0.0029756185
0.0061346781
0.0057729525
0.0094264783
0.023134705
0.00068578153
0.0036155402
0.0041895793
0.0013984938
0.0035377115
0.0080294684
0.0029471221
0.0037163286
0.0091152545
0.0065805754
0.0060162498
0.0024042791
0.0049570552
0.010407391
0.017374408
0.0071653319
0.023538196
0.0074572847
0.0082463752
0.0083152959
0.011306562
0.0075509483
0.0086083366
0.0039062654
0.0041020368
0.0065971198
0.0096899336
0.013662775
0.018531084
0.0097353943
0.0030995929
0.0081824604
0.011526821
0.0041010431
0.00706776
0.005322881
0.0089221634
0.0071130898
0.012117329
0.0045288173
0.015833803
0.0098657291
0.0059537124
0.0070459992
0.019711956
0.010402417
0.018503962
0.013778819
0.012243307
0.0083511202
0.003685256
0.0096478881
0.014977249
0.0079921484
0.010197586
0.013863339
0.017221184
0.017129559
0.013676866
0.0087423995
0.014212132
0.012843972
0.013267784
0.008533272
0.011595436
0.0044489033
0.015769625
0.0018272356
0.0076869116
0.010354339
0.0027969442
0.02243299
0.027654527
0.0027638355
0.0088135786
0.011604934
0.020239223
0.0052503315
0.014067077
0.0025481479
0.0034625779
0.023667218
0.0093293805
0.0010660347
0.04015667
0.0050454619
0.0024975932
0.0054869656
0.008202157
0.00098662346
0.0065120473
0.0019818109
0.0014301701
0.0065515027
0.0032213868
0.0040332633
0.0070925415
0.0013884227
0.0029492083
0.0056709335
0.0061685615
0.00062790466
0.0028395306
0.0025886823
0.0083846366
0.0039011987
0.002526253
0.013200478
0.019300483
0.0018552827
0.0028607855
0.0030708534
0.0008208761
0.0016295912
0.0078468099
0.00095523807
0.0010578154
0.0043112156
0.00088388036
0.00070673169
0.0019859895
0.001505602
0.0020866862
0.0012261907
0.0018435932
0.00095035823
0.0026331428
0.0025506928
0.011945034
0.0048519582
0.0014206961
0.0015453543
0.0015757525
0.0033472185
0.0044375169
0.017513057
0.0017262887
0.0045391074
0.0012376669
0.0028655459
0.0042027086
0.0017587658
0.0095136408
0.0011899838
0.016828625
0.016761124
0.016447047
0.0022404357
0.0036651623
0.0091160778
0.030366074
0.013395423
0.021201143
0.092062324
0.03089154
0.019765997
0.0060108765
0.0023670197
0.048317738
0.001651471
0.0080804219
0.0051814336
0.0011057847
0.0052072546
0.0047592847
0.016339967
0.017025063
0.011190801
0.098090619
0.018042568
0.031455722
0.0011751932
0.025939718
0.0099956766
0.0089395037
0.0048041074
0.0017152586
0.011903644
0.012979237
0.0066256137
0.0026919604
0.21248449
0.008006718
0.0068250028
0.0043232488
0.0062911757
0.0069010393
0.013568052
0.0074509238
0.011120145
0.012848857
0.0087340567
0.0032086854
0.0079780919
0.012105097
0.011481202
0.021223111
0.069815524
0.029091734
0.019132087
0.017319821
0.005443234
0.010793099
0.0022647162
0.0089652492
0.0011248899
0.0011187271
0.0020541686
0.0024636369
0.0010744215
0.0017557513
0.0021772028
0.002570309
0.0028462298
0.0014233328
0.0030628252
0.0034543932
0.0024687615
0.0065849344
0.0026737568
0.0089147696
0.0016628975
0.0011827438
0.012725392
0.003378463
0.004196757
0.0019204059
0.0029074287
0.0064482773
0.00971012
0.02087621
0.0013134475
0.0021065252
0.0049064998
0.016738016
0.013136438
0.010770175
0.017702291
0.010575605
0.024402821
0.009750694
0.0091222413
0.0034910536
0.0045690383
0.001263289
0.010600187
0.0033684075
0.0067131915
0.011595613
0.020435166
0.0025501905
0.0019936597
0.0023939111
0.0099535305
0.018589692
0.014617744
0.0024579603
0.002785289
0.0031314599
0.0017418935
0.0052583106
0.0041451384
0.0021636582
0.0052019814
0.0013838166
0.0027322597
0.0012739241
0.0020766533
0.0014436735
0.0018262184
0.0061651953
0.0023288939
0.0028090531
0.0027574063
0.0019903632
0.0014528898
0.0078531187
0.0068054548
0.013765852
0.01042557
0.0020179853
0.0070016785
0.0073862658
0.0093264505
0.014350859
0.042633146
0.012034388
0.032747056
0.0069018463
0.0099943643
0.0049832491
0.0039507193
0.016938865
0.011186915
0.0034101561
0.011869022
0.013135874
0.014659946
0.0048760837
0.0061863014
0.016533101
0.0095511666
0.06033339
0.0041877995
0.015012418
0.0035558988
0.0041045188
0.017847378
0.0026087726
0.006489445
0.010146894
0.0020850596
0.0044784551
0.056486286
0.0030726299
0.033004366
0.0011727198
0.008164743
0.0076807104
0.0021964659
0.011316451
0.0032772277
0.012177889
0.011014658
0.0072120656
0.0092328489
0.011533653
0.0020355182
0.010164784
0.026486197
0.0071755643
0.0027749895
0.027239269
0.022213098
0.0049673496
0.0099788141
0.0091748871
0.013194357
0.0091278749
0.0019786085
0.0039404952
0.0027419836
0.010168104
0.0015957466
0.0087826531
0.017824428
0.0052561485
0.0046241507
0.0098892823
0.018844148
0.0011715096
0.005195552
0.0028174014
0.036472697
0.0068310578
0.0055817161
0.0085674757
0.010729519
0.0022862018
0.0025701975
0.015874665
0.0054217614
0.012716133
0.014866223
0.01438877
0.017147966
0.023580035
0.0065338868
0.01127407
0.01932008
0.0060119461
0.0048010042
0.0043163728
0.016867161
0.018113574
0.0042727208
0.0076371236
0.012500458
0.033782538
0.022369498
0.0074080476
0.01298003
0.016941676
0.036850758
0.018895781
0.0071794763
0.012377219
0.0092363609
0.0063551716
0.002771965
0.0054224175
0.0041221199
0.011422995
0.0035406949
0.0086255828
0.007948298
0.009857554
0.0080132494
0.0062080882
0.018146271
0.012677435
0.097247854
0.015341721
0.03035537
0.0029977637
0.0030728315
0.018597893
0.015790189
0.019012554
0.0053856126
0.0078505771
0.048172314
0.0084873401
0.036680158
0.031646248
0.012142832
0.032409474
0.020153893
