has_mom_pooled_female_p25_se
0.002877492
0.0039338986
0.0070044813
0.0027187387
0.0038491851
0.0079665538
0.0026152753
0.0056584799
0.0079681613
0.0039971899
0.0040209796
0.0021421276
0.0087051652
0.0056701498
0.0041157869
0.0095992126
0.010267771
0.003882701
0.0063331518
0.0080238581
0.0031247991
0.0027328583
0.0040541436
0.0058720144
0.0025548409
0.010332397
0.0052191275
0.0032344668
0.002091635
0.0070079658
0.0061004376
0.0050206175
0.002582947
0.0029635199
0.0070387446
0.0031911328
0.0065838411
0.0057470491
0.011753017
0.010806373
0.0034356136
0.0072685634
0.0092492299
0.015858963
0.0091863154
0.0081256442
0.002229728
0.0044234148
0.0030602098
0.0051497398
0.0037343893
0.0030466793
0.004928065
0.016022019
0.016009841
0.0034765922
0.0088458192
0.013953792
0.015925406
0.0061453893
0.0070133205
0.0028687029
0.011114082
0.0061646206
0.004847731
0.0057647238
0.0067893383
0.0069289086
0.0048237974
0.0050873253
0.0079649314
0.0067217448
0.0058249268
0.005529508
0.0075038434
0.0095022107
0.0052760169
0.0054122382
0.0090498049
0.0024281205
0.0056774775
0.0052713556
0.0057790298
0.0052935225
0.0022925241
0.0054884898
0.0054070312
0.0044432711
0.0035753727
0.0040371977
0.0047368235
0.0068647703
0.0059648221
0.0033715668
0.00572732
0.010656037
0.0045960248
0.003927717
0.001533569
0.0031131438
0.002817377
0.0012450445
0.002322495
0.0031303819
0.002947127
0.0017666403
0.0028913515
0.0020572832
0.0059049432
0.0035265901
0.0043147057
0.0052663502
0.0028234103
0.0095981034
0.0027830882
0.0026078138
0.0033014186
0.013179942
0.01279123
0.012519107
0.0045164372
0.0059781126
0.0071137934
0.0057389056
0.0071848147
0.0034372779
0.0038746058
0.0064047882
0.009447285
0.0085867336
0.0014660157
0.0059813773
0.005832301
0.007559767
0.0054675736
0.0060879127
0.0033596568
0.0039898301
0.0096210409
0.0075034499
0.0037923916
0.0043968032
0.011692174
0.010266528
0.0058421614
0.010938153
0.0045159739
0.0064643919
0.0080471691
0.0080890302
0.005199166
0.0025342742
0.005223176
0.0098982919
0.0025365246
0.0031536049
0.0088596921
0.0041221846
0.0076385257
0.0047873431
0.012512932
0.0073556914
0.0052202675
0.0018090889
0.012293956
0.001417981
0.0067404131
0.0061097303
0.0089142602
0.0040641106
0.0011307393
0.0037191957
0.004731758
0.002898498
0.0053611738
0.008412716
0.0032456557
0.0023150044
0.0053236857
0.005911761
0.0057846843
0.0051986994
0.0021656717
0.0057292078
0.0065288427
0.0018167751
0.0078637954
0.0061010872
0.0030429354
0.0098410519
0.006555337
0.0039649042
0.0023695661
0.0096945856
0.0072508119
0.0048928643
0.0045722974
0.0042623547
0.002777298
0.0078485981
0.0030877939
0.0040172497
0.0069190678
0.0056109475
0.0036765181
0.0033955788
0.0021321045
0.005851761
0.004288008
0.0043916167
0.0045683435
0.0039889794
0.0091528501
0.0086351875
0.0030953244
0.0028522415
0.0036966163
0.0016299309
0.0047341753
0.004527092
0.0068206321
0.0052244817
0.0041955267
0.0057978714
0.0020841584
0.0041345097
0.0043200054
0.0032610062
0.0016041693
0.002546811
0.0029310936
0.0037766243
0.0063905059
0.0043141874
0.0099964784
0.0052950545
0.0081205536
0.0039782599
0.0088558095
0.0048113205
0.0031160938
0.0063872612
0.0054203002
0.0036952221
0.0055179168
0.0072185029
0.0052430811
0.002522384
0.0055922861
0.0045626215
0.0019302667
0.0039225691
0.0048764572
0.012893427
0.0043906099
0.0064361258
0.0074449261
0.0028742733
0.0050396603
0.0027219623
0.0047827875
0.0036234236
0.0026232938
0.0026438262
0.0032448883
0.0009213289
0.0030570144
0.0016364217
0.0012853182
0.0035694796
0.003769167
0.0065866783
0.012898644
0.0043316311
0.011343978
0.0075434046
0.0029947525
0.0049452311
0.006842759
0.0050533032
0.0022898708
0.045042638
0.049806472
0.0015126207
0.0026932517
0.0070649032
0.0034810577
0.001796747
0.0064571188
0.010285795
0.010319264
0.010126755
0.010093902
0.0068553858
0.0091444412
0.009200166
0.011963894
0.0064251204
0.0080784746
0.0046266466
0.0019609553
0.0097032171
0.0055489545
0.0057951258
0.0087279407
0.0079698684
0.0082329791
0.00991794
0.0053130835
0.012122432
0.0064935554
0.0055921711
0.0058483388
0.006777179
0.004130594
0.0051981616
0.0089097768
0.0040994422
0.00407397
0.0053079017
0.0060552149
0.0040642535
0.0054948344
0.0079743909
0.0067968536
0.0065168217
0.0040918188
0.00575539
0.0063870912
0.0042514624
0.0085180057
0.0037028547
0.0036337422
0.0022047958
0.0065989611
0.0012770643
0.0034452761
0.0051189116
0.0054064798
0.0016982802
0.010411191
0.0076592281
0.0049139243
0.0040447665
0.0052851564
0.0072744992
0.0041116681
0.0061318427
0.0056684329
0.0069697844
0.0052373763
0.0063367132
0.0061743567
0.011617397
0.0057640872
0.0044931928
0.011036843
0.0049210219
0.0061138794
0.00660659
0.0043918383
0.013758853
0.004805895
0.036699109
0.019321533
0.0074828258
0.0093322974
0.0090247598
0.014697039
0.016978091
0.010053745
0.0096182786
0.0069884472
0.02334423
0.014021556
0.023897715
0.014958089
0.019768391
0.020119628
0.0073007997
0.014330227
0.032720983
0.03959455
0.024772504
0.01543907
0.095239989
