coll_asian_female_p10
""
""
""
0.51084012
""
""
0.24459639
""
""
0.38436058
""
0.32908139
""
""
0.012224807
""
""
""
""
""
0.72545499
0.33657575
""
""
0.55065608
""
""
0.30093485
0.43912724
""
""
""
0.63232636
0.48269421
""
0.30830985
""
""
""
""
0.73634255
""
""
""
""
""
0.43557042
0.2201404
0.46853715
""
0.27949089
0.2136278
""
""
""
0.40017173
""
""
""
""
""
0.65781689
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4384495
""
""
""
""
0.43631929
""
""
""
0.64275056
""
""
""
""
0.69052649
""
""
""
""
0.35047388
0.48979899
0.33901745
0.52099109
0.57420427
0.43060347
0.4622668
0.58054864
0.33497387
0.25532505
""
""
0.55483055
""
0.63792545
""
0.60980552
0.3185648
0.38439
""
""
""
""
""
""
""
""
""
0.30326331
""
""
""
0.5213877
""
""
""
0.13305725
""
""
0.32732663
""
""
0.68590313
0.19787154
""
""
""
""
""
""
""
""
""
0.55227441
""
""
0.29401192
0.4804188
""
0.24513209
""
""
""
""
0.66382068
0.57643467
""
0.61620903
""
""
""
""
0.46751744
0.52089262
""
0.42427844
""
""
0.55614334
0.30400518
""
""
""
""
0.22461753
""
""
0.5336749
""
""
0.81062889
""
""
""
0.37877828
""
""
""
""
""
0.56488317
""
0.26352534
""
""
""
""
0.27902853
0.50165695
""
""
0.61596239
""
""
""
""
0.43650153
0.61396772
""
0.65231758
""
""
""
""
""
""
0.49834555
""
""
""
0.62545156
0.27046669
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55113673
""
""
""
0.45630082
""
0.75082058
0.48536691
0.39993635
""
""
""
""
""
0.51091504
""
0.51669264
""
0.44965243
0.44122928
0.44642976
0.62260157
0.64153779
0.61119765
0.70328122
0.59034848
0.65078712
0.50650269
""
""
""
""
""
0.3466554
0.43324968
""
""
0.33662334
""
""
0.61271006
0.40186825
""
0.45691654
0.50639969
""
""
""
""
""
""
""
""
""
""
""
""
0.37633708
""
""
0.17130977
""
""
""
""
0.30713937
""
""
""
""
0.2487992
0.16916703
0.30635741
""
0.070311494
0.23740168
0.14375575
""
0.33205518
""
""
""
""
0.57689333
""
""
0.18849763
""
0.40199894
0.31771502
0.26935241
""
0.62761468
0.35077316
""
""
0.55653048
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3779574
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3130973
""
""
0.41794974
""
""
""
""
""
""
0.2020952
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56572002
0.39868653
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41801143
""
""
""
""
""
""
0.39756191
""
""
""
""
0.64187014
""
0.72574466
""
""
""
""
0.47127876
""
0.40398675
""
0.52991843
""
""
""
0.44069374
""
""
""
""
""
""
""
""
""
""
0.29327208
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61113858
""
0.53082395
""
""
""
""
""
""
""
""
""
""
0.53151315
0.49242067
""
0.3461321
0.59009451
0.37759292
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.202204
0.44609025
0.58247
""
""
""
""
0.4888922
""
""
""
""
""
0.40038019
""
""
""
""
""
0.41912407
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.30114236
0.028298208
0.093811885
""
""
""
""
""
0.51269203
""
0.47313881
""
0.23643821
""
""
""
""
""
""
0.19885989
""
""
0.077660128
""
""
""
""
""
""
""
0.12633686
0.48901105
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35704494
0.41527236
0.36527357
0.39688796
0.41298303
0.55308795
""
""
""
0.33746982
0.3146404
0.55195534
0.2766321
""
""
0.45681301
0.059617292
0.45750451
0.60320085
""
""
""
""
0.2324919
""
0.61256963
0.45307869
""
0.3732138
""
""
0.2506277
""
""
""
""
""
""
""
""
0.47176868
