staytract_natam_male_mean
0.27627796
0.34805161
""
0.21407202
0.33616623
""
0.1991073
""
""
0.23574695
0.23775116
0.27710885
""
""
0.16802371
""
0.57387578
0.27625141
""
0.47319919
0.24515623
0.49080077
0.50510895
0.35461333
0.19122851
0.46815255
0.2683197
0.33330917
0.15872794
""
""
0.18327712
0.27680826
0.20302461
0.52525395
0.29758209
""
""
""
""
0.42776605
""
""
""
""
""
0.22279842
0.39040381
0.26409793
0.33972472
0.41785222
0.24415681
0.22422704
""
""
0.3489399
""
0.40967542
""
0.41735515
""
0.25394291
""
0.32679078
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18520992
""
""
""
0.25674194
0.21630521
""
0.093384288
0.28124374
0.39428347
0.36832264
0.10226971
""
""
0.30980745
""
""
0.25711685
0.16876091
0.17621432
0.19574377
0.14704956
0.28242543
0.20423861
0.25313917
0.28413609
0.17572096
0.2022357
0.20622323
0.27919078
0.32138941
0.1617658
0.37311023
0.33919474
""
0.25145796
0.17614795
0.38022754
""
""
""
0.17483792
""
""
""
""
0.43182015
0.3627252
""
""
""
0.20846774
""
""
""
0.43071744
""
0.22458771
0.32019144
""
""
0.39665407
0.4112055
""
""
""
""
0.21362352
0.73854941
""
0.10191885
0.34187844
0.24383633
0.50726926
""
0.30183443
0.38666326
0.5758155
0.2412332
0.27312717
""
""
""
0.21562038
0.28121981
""
0.22353742
0.30823344
0.37876818
0.41101846
0.30396631
0.2369608
0.28457251
0.44306761
0.19955124
0.22081393
0.19059439
0.23433481
0.2532618
0.24992386
0.33502442
0.07705123
0.27548036
0.24729146
""
""
0.23942289
""
""
0.2253719
""
""
0.35870323
0.11610203
""
""
""
""
""
0.21192569
""
0.16547644
0.17569645
0.36895376
0.21171796
0.3611021
0.25361723
0.15781745
""
0.16822101
0.35868767
0.11976296
0.26176217
""
""
0.23197958
0.18521108
0.15791892
0.16792029
0.25002816
""
""
""
0.34243378
""
0.14249666
0.39618427
""
""
0.29033974
0.21546464
0.22389458
0.4308075
""
""
""
""
""
0.28070799
""
""
0.39593628
""
""
0.25507003
""
""
0.20948924
0.26418787
""
""
0.35156372
0.24367361
0.56530374
""
0.22106652
0.60482609
""
0.1002203
""
0.29325068
""
0.26381257
0.12427694
0.22665714
0.29948848
0.33479995
0.26617804
0.25283492
0.3020308
0.17226525
0.28021234
""
""
0.19730006
0.25720972
0.27242693
0.22618403
0.32100713
""
0.094395146
0.3467243
""
""
0.28179669
0.16437854
""
0.084143102
0.26667675
""
0.56197226
0.47482759
""
0.250431
0.47390476
0.70805478
""
""
0.10373332
""
0.46561968
0.22734255
0.35361156
0.45269975
0.42547926
""
""
""
0.41604581
""
""
0.38286778
0.30640221
""
0.31815168
0.31556025
0.31323844
0.37581939
0.29438126
0.26147437
0.15083604
""
0.29538271
""
""
""
""
0.0807909
0.26749504
""
0.23006137
""
0.21380927
0.22483516
0.14834213
""
0.17918369
0.20882624
0.23409595
""
0.16838087
""
""
0.1206149
0.27147156
""
""
0.20584649
0.24759218
""
""
""
""
""
""
""
""
""
0.43119535
0.22728011
""
0.31756726
""
0.40400541
""
""
""
""
""
""
""
""
""
0.2721262
""
""
""
0.47907344
""
0.40816736
0.2646457
""
""
""
""
""
""
0.42382663
""
0.085495301
""
0.316935
0.39298326
0.36534512
0.37480274
""
0.19105509
0.31400695
""
0.53498471
0.28908765
0.37071779
0.28999174
0.44439504
""
""
0.17372857
0.19737834
""
""
""
0.18404384
""
""
""
""
0.6392529
0.47603193
0.26203147
""
0.3644028
0.38923591
""
0.33187419
""
0.43549901
""
""
""
""
""
""
""
0.32190499
""
""
""
0.31192833
0.35942146
""
""
0.40633401
0.20370378
0.19635421
""
0.3242839
0.23440884
""
""
""
""
0.26716214
0.51420093
0.28438121
""
""
0.22726396
""
""
""
""
""
""
0.27015617
""
""
0.23288614
""
""
""
""
""
""
""
""
""
""
""
