two_par_white_female_p25
0.60605228
0.60533029
0.636374
0.67329311
0.68940902
0.60245448
0.54616535
0.61755669
0.55732369
0.64995015
0.68098772
0.59710371
0.66576153
0.65773517
0.67564976
0.65725064
0.66752315
0.6543014
0.666435
0.64328611
0.67784536
0.64655352
0.59828639
0.5945949
0.65715802
0.59812188
0.59981376
0.63633335
0.69550592
0.72173333
0.6592775
0.65397531
0.56001693
0.62988669
0.56048012
0.66591412
0.53874719
0.65907329
0.59893763
0.64396816
0.53585017
0.65177387
0.57723284
0.63141483
0.56898749
0.44100973
0.66959345
0.61869305
0.56820893
0.66020787
0.48079529
0.59136683
0.62597489
0.7581268
0.61235213
0.64389962
0.52496088
0.65366912
0.57627451
0.57097334
0.59151143
0.58525521
0.59880406
0.66521525
0.68945682
0.59278232
0.69495273
""
""
0.48458523
0.38415661
""
0.59464365
""
0.65145862
0.79782802
0.60907233
0.52524269
0.60659021
0.51105815
0.65384638
""
""
0.71155417
0.14772359
0.78077328
""
0.85296363
0.65223044
0.58646631
""
0.8070733
0.8326506
0.47372821
""
0.50159895
0.70987624
0.65076959
0.53010798
0.60017186
0.65590054
0.67403466
0.55164409
0.4830707
0.56295544
0.66289002
0.49381196
0.5587613
0.56855452
0.60282922
0.53914618
0.58747101
0.65412503
0.66845345
0.60854822
0.70176589
0.6845907
0.70213324
0.66110849
0.65553153
0.61999774
0.74106896
0.71609372
0.71468258
0.67850381
0.64381456
0.62938434
0.63995165
0.562217
0.61359346
0.67191267
0.65288144
0.65983081
0.60419798
0.67349482
0.77638954
0.62116313
0.62046856
0.66067767
0.70208484
0.64638847
0.687415
0.71353829
0.81016439
0.68343109
0.60189837
0.6665957
0.76481199
0.70873702
0.68667579
0.66367954
0.58472478
0.65803444
0.61414868
0.79320174
0.68380594
0.66515708
0.58292168
0.64938158
0.75650525
0.64135283
0.77131242
0.66499096
0.77963257
0.60670704
0.76766396
0.65480471
0.74093711
0.64807177
0.6774047
0.5225879
0.69893688
0.62614506
0.57184756
0.8315618
0.8403123
0.56725717
0.65642601
0.77209455
0.85924655
0.60435158
0.71726215
0.6039384
0.72986144
0.65900081
0.66341066
0.37484196
0.50457335
0.58983773
0.57321882
0.5901987
0.58844149
0.3970001
0.55696589
0.58865041
0.51932496
0.61161828
0.52662086
0.60367048
0.47421849
0.53098178
0.58061266
0.58711594
0.54923898
0.57038659
0.5666613
0.35600972
0.67662472
0.52637935
0.5602808
0.69633865
0.75382572
0.44757742
0.42075959
0.55003083
0.45658916
0.49899262
0.61129075
0.53351599
0.48613915
0.51562339
0.52401918
0.48356238
0.4635039
0.5018872
