lpov_nbh_hisp_pooled_p25
0.25957182
0.2229401
0.20554334
0.41465497
0.31674749
0.13915345
0.26046208
0.15217821
0.23335421
0.27726066
0.25990236
0.34921968
0.32771996
0.20034444
0.30062023
0.19097911
0.23792621
0.28478742
0.13781881
0.14235376
0.30159447
0.27073213
0.25127286
0.25280693
0.33975226
0.14250515
0.20400432
0.32021013
0.49272889
0.21774167
0.24375458
0.36495981
0.45711556
0.48544952
0.22774467
0.27595955
0.17487453
0.21042575
0.088618129
0.19354849
0.260169
0.19084904
0.30748793
""
0.26177201
0.14630501
0.39824501
0.20826593
0.43287158
0.20909174
0.26822457
0.2315079
0.29514244
0.23068149
0.078826696
0.32198891
0.21639118
0.089651294
0.18863741
0.18649024
0.18368205
0.29315832
0.16415578
0.15150502
0.1308126
0.32010433
""
0.15281247
0.1300021
0.26646677
0.24872041
0.21264118
0.16610394
0.22936946
0.15348712
0.13152172
0.1423974
0.13483454
0.11325958
0.33432269
0.20837119
0.28865433
0.14383723
0.31013951
0.34782666
0.19259456
0.22264734
0.26594687
0.31864816
0.19199097
0.19372398
0.12830703
0.13202386
0.33295614
0.25307333
0.15270145
0.22327785
0.15114342
0.35258073
0.28292987
0.32989883
0.36807367
0.33872104
0.34305763
0.40131015
0.39754933
0.35321194
0.42744213
0.19184692
0.28223687
0.28872815
0.27220362
0.35802674
0.2373558
0.36650234
0.29663104
0.30572397
0.17651358
0.15270862
0.13099243
0.15835124
0.19064029
0.3885684
0.24691042
0.16193512
0.37009481
0.31638151
0.13531238
0.20951065
0.16494393
0.38208473
0.29505363
0.28228828
0.056298781
0.28476372
0.2685813
0.34699175
0.34717685
0.11179756
0.19907223
0.31961608
0.36996701
0.17975751
0.18464652
0.18034321
0.10527271
0.25435412
0.22196667
0.40515715
0.27313232
0.17718619
0.26635933
0.28701442
0.37265965
0.39134499
0.31421939
0.19930443
0.3359499
0.069628283
0.22566062
""
0.087280743
0.62633467
0.51555794
0.3662886
0.62667251
0.36435676
0.31659675
0.36012623
0.22333443
0.33123386
0.23482309
0.20249099
0.25512823
0.11623383
0.26100984
0.19112039
0.2867465
0.41064453
0.53912383
0.29974049
0.26208663
0.32435319
0.19628772
0.32499814
0.42702189
0.15026094
0.40113333
0.29094943
0.23735031
0.1924313
0.31180924
0.35479149
0.16630402
0.13884646
0.18065487
0.28444341
0.41142505
0.28777692
0.34983185
0.26337919
0.22054511
0.40551451
0.32464841
0.2417572
0.31300354
0.341203
0.31206924
0.2905499
0.32368976
0.32170343
0.34089881
0.29855096
0.25957996
0.32349357
0.32974732
0.27412871
0.31263733
0.19982854
0.2438499
0.26800281
0.35028294
0.12813236
0.12536497
0.32747909
0.3155095
0.33110923
0.37531224
0.39878523
0.30096328
0.2575314
0.31202245
0.073368229
0.3083488
0.12329479
0.16927065
0.16119055
0.26265338
0.20095682
0.1667785
0.27476129
0.33315268
0.32054034
0.54383999
0.33119822
0.55564731
0.4536849
0.3516154
0.25154448
0.31733632
0.29975688
0.3572664
0.27069741
0.22638285
0.36927259
0.43283132
0.33846867
0.42083097
0.36829004
0.3635028
0.3671636
0.31246224
0.32850647
0.40543744
0.45110118
0.29727674
0.54735583
0.42026386
0.32824871
0.36680242
0.41216403
0.54632604
0.42735288
0.42688408
0.070168838
0.24731582
0.39287293
0.45664799
0.30829018
0.44103324
0.32188368
""
""
0.31275442
0.49091706
0.38834888
0.23009329
0.37120217
0.45725784
0.27541131
0.26298246
0.15300615
0.35463518
0.27084523
0.53201729
0.51465046
0.21689655
0.36063281
0.44337431
0.51479626
0.46649179
0.28001201
0.4064306
0.52029639
0.36042368
0.41025579
0.33680329
0.16425189
0.37245023
0.35590124
0.23720869
0.40851328
0.27801338
0.44525048
0.45179537
0.35524485
0.55468571
0.52499473
0.41127509
0.43297487
0.37506968
0.49572098
0.39697495
0.23858628
0.34413895
0.38361359
0.31248328
0.33908173
0.27952358
0.31410661
0.33937997
0.41970834
0.30999663
0.35003352
0.39048406
0.35488054
0.31445685
0.27344108
0.21302918
0.44061723
0.13558768
0.26942688
0.4174436
0.37491423
0.33680204
0.30291951
0.19207639
0.14363933
0.24544318
0.12062963
0.23624068
0.18272045
0.32923692
0.16937865
0.33782345
0.31567833
0.28899124
0.23186187
0.28693593
0.15994953
0.14156941
""
0.44484249
""
0.47205031
0.25689477
0.24174236
0.27591291
0.32535651
0.16392761
0.19977632
0.32393879
0.52086079
""
""
""
""
""
""
0.28388274
""
""
""
""
""
""
""
""
""
0.49104589
0.3002055
0.64933926
0.75412512
0.62569606
""
0.38464651
0.42117921
""
""
""
""
0.61417854
0.35873303
0.39205208
0.31440505
0.2848005
0.29618338
0.23101081
0.34085396
""
0.29670647
0.28416562
0.69090044
""
""
""
0.28160423
0.66120255
0.49496877
-0.024473628
""
""
0.37957737
""
0.30685085
0.321518
0.77503002
0.28597322
0.63869643
0.40133926
0.41546613
0.36103114
0.34896719
0.20638166
0.39117056
0.60508466
0.32909423
""
""
""
""
0.23678288
0.42386535
0.18216448
0.22055551
0.30774042
0.30523652
0.2969664
0.58123761
0.27226022
0.21390961
0.1936411
0.32950521
0.28507182
0.34604746
0.36284462
0.30436668
0.2823562
""
0.53246832
0.77053547
0.33570355
0.32955772
0.24871001
0.34220502
0.26432362
0.22394644
0.6140033
0.24828359
0.8300637
""
0.49902996
0.36549541
""
0.43878788
0.32501456
0.21632481
0.36913207
0.42351937
""
0.2720024
0.29631883
0.28455856
0.37575951
""
0.14640602
0.21188578
0.34752432
0.48454538
0.51896453
""
0.32628575
""
""
0.31674993
0.23604167
""
0.44532707
0.29419252
0.26357311
0.48452058
0.2449241
0.38451374
0.17439875
0.3162784
0.48457092
0.34115618
0.3805927
0.1701878
0.43475285
0.37904543
0.37254804
0.2909196
0.28938749
0.20218478
0.16205058
0.22578695
0.15777582
0.15305883
0.14013378
0.19862071
0.2452811
0.32533947
0.24035513
0.27570197
0.2605812
0.17517386
0.28836593
0.15309957
0.1535819
0.23194413
0.23458014
0.16081502
0.16107449
0.18732436
0.24748014
0.1679997
0.26678672
0.29222301
0.11996505
0.17861578
""
0.23617417
0.23735681
0.17982888
0.51627767
0.18299079
0.21410361
0.21168126
0.29605743
0.21365187
0.20573881
0.22229904
0.27666241
0.22825044
0.23439868
0.16706806
0.31465095
0.19248015
0.22857521
0.28221574
0.16253704
0.21277007
0.16342886
0.14338188
0.20354877
0.11326632
0.19933848
0.14822803
0.24280386
0.27635324
0.25799534
0.22838627
0.12054666
0.15839463
0.16028452
0.17321597
0.16383383
0.25949538
0.17683673
0.29979485
0.19870086
0.15165095
0.22281165
0.18047872
0.2079206
0.36026859
0.23807612
0.32059693
0.15843861
0.16728446
0.17539287
0.21687268
0.11885798
0.35188863
0.29560897
0.26510116
0.23998283
0.22032316
0.21259724
0.12601759
0.27051595
0.24634095
0.1707381
0.18820749
0.35337225
0.25290126
0.25801069
0.11908053
0.26720026
0.19585499
0.18204185
""
0.51391494
0.43671095
""
""
""
""
0.4550094
0.68776649
0.58391714
0.19124681
""
""
""
0.46742278
0.32315424
0.2602697
0.32044181
0.2318618
0.5865438
0.62991077
0.40137997
0.3457399
0.34543714
""
""
0.29329607
""
0.24229203
0.42731723
0.43347692
0.19742988
0.15529828
0.25519097
0.28202349
0.31058815
0.68792695
0.38601866
0.52897549
""
0.52300811
0.58196813
0.58235663
0.19477834
0.2819528
0.24274853
0.58883309
0.20619474
0.26211411
0.18107365
0.28461877
0.31250605
0.238796
0.34078255
0.43364289
0.2805503
0.27479821
0.34942675
0.25226063
0.46550205
0.22372834
0.27612936
0.23040308
0.12846373
""
0.3862235
0.3141447
0.24315482
0.50936478
""
0.50981295
0.40999779
0.38825983
0.30310687
0.3523545
0.36573586
0.27209732
0.47390574
0.45441276
0.4238649
0.31614968
0.31133059
0.24073417
0.27178964
0.17766681
0.25293964
0.26324528
0.29058692
0.21908633
0.20511355
0.1751608
0.29968652
0.33984765
0.3266131
0.56590056
0.27423471
0.31438684
0.32326463
0.38149443
0.43418798
0.40637618
0.15463154
0.43177694
0.37941062
0.19790943
0.38612688
0.31773078
0.30338597
0.3555024
0.16089259
0.34565908
0.38182545
0.23471791
0.31205362
0.32653406
0.35685769
0.25894895
0.20520039
0.22867499
0.23787238
0.21970965
""
0.31334066
""
""
0.43469971
0.35304797
0.36267948
0.43318588
