lpov_nbh_white_pooled_p1
0.3111763
0.37580997
0.06088246
0.49445045
0.1399
0.12384082
0.15471785
0.12057594
0.098455302
0.027927371
0.1022004
0.085612312
0.072712973
0.081203029
0.062952898
0.20281862
0.14517595
0.071156159
0.16619779
0.11819198
0.21099664
0.12936381
0.15750949
0.17568208
0.068493105
0.28606638
0.081135325
0.20293629
0.16326173
0.084293976
0.077057935
0.18328743
0.36546957
0.15647863
0.10492489
0.093031041
0.4140774
0.11415602
0.22965688
0.19949086
0.2680631
0.21706301
0.20847873
0.21137577
0.24962516
0.21147005
0.11470256
0.11983944
0.25281051
0.1557344
0.34721425
0.23957299
0.2043846
0.14357683
0.083213009
0.091629319
0.27221957
0.21035032
0.36305434
0.31935164
0.17042963
0.13133049
0.48211545
0.12027799
0.041975841
0.25466192
0.11333434
0.048869926
0.62382078
0.54202127
0.4533751
0.26731911
0.90776289
0.29709619
0.565615
0.4922989
0.81369978
0.57331085
0.53742766
0.29388666
0.50201505
0.82615638
""
0.46578255
0.51172006
0.86382061
0.41417465
0.50853193
0.39895195
0.471333
0.62354326
0.67945367
0.43077993
0.61718494
""
0.18510303
0.44278124
0.30275896
0.39290169
0.36734372
0.27914548
0.17650278
0.21619399
0.43533468
0.31559896
0.36182466
0.36854464
0.36413032
0.31982958
0.32198945
0.27253127
0.10700021
0.1906707
0.2154557
0.29380837
0.12226674
0.036399495
0.074575298
0.12682782
0.046178546
0.080844983
0.076458536
0.139258
0.16614296
0.10958765
0.081531174
0.14826106
0.10871295
0.26945448
0.22182217
0.12587711
0.094596133
0.06628184
0.23247512
0.10193124
0.12126224
0.17386456
0.4926106
0.18844081
0.10769612
0.27227286
0.085839957
0.017387629
0.078310743
0.051177673
0.35470882
0.19134341
0.097790577
0.10793471
0.10987974
0.12966935
0.25758612
0.21386458
0.25683442
0.15988715
0.22299889
0.20630656
0.12350437
0.07782764
0.10503375
0.22564186
0.02999785
0.077681966
0.12577792
0.14900999
0.12973562
0.07520961
0.13963215
0.1418758
0.14007714
0.29047114
0.082133792
0.14801694
0.28962132
0.14444925
0.057756178
0.20302676
0.2592532
0.13405599
0.061271213
0.10921177
0.1752691
0.14137425
0.15171649
0.082250282
0.12099894
0.50862694
0.63916659
0.52519417
0.29692245
0.40830043
0.45379534
0.53483844
0.17577298
0.52794909
0.26644957
0.15671468
0.17808479
0.25919393
0.53355503
0.28687233
0.30607551
0.3079232
0.27875498
0.48558533
0.26115552
0.61987716
0.42677614
0.24721034
0.22821178
0.1101893
0.53981256
0.38924843
0.44430962
0.51530325
0.55736744
0.58783507
0.3230451
0.42269173
0.42271432
0.48839352
0.35006455
0.50453913
0.53964305
0.37603047
0.52948576
0.61889362
0.51451176
0.52476633
0.4231602
0.2711398
0.20046902
0.2933687
0.44391227
0.48393086
0.3181456
0.38752288
0.18818024
0.24976361
0.21976973
0.37891227
0.57324213
0.44293639
0.28074813
0.38539553
0.2435319
0.51018858
0.53798419
0.39141214
0.20241764
0.51088375
0.53643417
0.34421033
0.34297606
0.59331846
0.2398219
0.26950416
0.18253048
0.28943992
0.33100307
0.37563351
0.23804107
0.62710112
0.58614647
0.57533377
0.38337103
0.30923209
0.52220547
0.42955327
0.46471989
0.35520336
""
0.26724949
0.21778044
0.51410264
0.37546244
0.51101375
0.17508593
0.54044801
0.45471933
0.32836112
0.30694747
0.36430553
0.35174286
""
0.26241535
0.34412792
0.38974592
0.33890375
0.25773901
0.53079289
0.57988077
0.60208285
0.53225023
0.30321535
0.31820279
0.61986834
0.30834144
0.53367674
0.19482864
0.45562491
0.27465278
0.28289989
0.63775915
0.42071155
0.26103535
0.4327625
0.39011928
0.71566087
0.68237603
0.62445056
0.7170164
0.67282546
0.61905432
0.68917805
0.4742775
0.37931675
0.53821838
0.49321252
0.49723914
0.269483
0.20340098
0.25501972
0.22797701
0.45496073
0.43311322
0.083482772
0.43612528
0.23636667
0.37235221
0.47467345
0.18925609
0.16301349
0.12921588
0.37088168
0.26771221
0.36942372
0.037948314
0.22770081
0.15270427
0.26966041
0.11022288
0.099832177
0.18654381
0.19027646
0.32266414
0.28268078
0.3458941
0.13418886
0.35951233
0.28849617
0.37009975
0.26035398
0.33642051
0.37347475
0.32637993
0.15112513
0.041657764
0.1193233
0.39209533
0.2502332
0.5033707
0.37144899
0.45204675
0.46307433
0.33385921
0.22347111
0.39243785
0.37457675
0.45828134
0.31193298
0.38283008
0.30392414
0.16789302
0.38208598
0.40306062
0.32748052
0.48698902
0.45719692
0.2017297
0.15293343
0.085678235
0.15536036
0.38130075
0.19672367
0.24714603
0.18556735
0.16512051
0.080683477
0.071065731
0.32600442
0.17232803
0.09623123
0.33881876
0.25555527
0.090316489
0.082448781
0.30598995
0.15278089
0.15112503
0.24469414
0.312473
0.23524922
0.14537756
0.42223471
0.23620103
0.21420506
0.40848768
0.23003143
0.30458891
0.17548577
0.41290674
0.29658511
0.089792863
0.51963651
0.2470993
0.0053118882
0.36261237
-0.0011224719
0.49404234
0.12988757
0.040692236
0.40470466
0.08029145
0.38700563
0.38695782
0.090563975
0.26092789
0.25175822
