frac_below_median_white_female
0.4131225
0.48444185
0.28595665
0.32952872
0.18351918
0.37078235
0.54785073
0.30816436
0.42467168
0.43363097
0.5009976
0.65032339
0.45939407
0.56522268
0.36753377
0.62212926
0.34376544
0.59582782
0.18532708
0.22295871
0.20348187
0.28417456
0.17744979
0.51776856
0.55487758
0.48102227
0.60278028
0.58064103
0.31884634
0.31756735
0.19702658
0.26235971
0.3462953
0.5460102
0.50183213
0.31175485
0.55789691
0.36204037
0.22803763
0.50045699
0.55259967
0.46838024
0.43250749
0.26867604
0.41759312
0.5145793
0.54456949
0.63381028
0.59369367
0.34693229
0.28757045
0.32154131
0.57320374
0.52986622
0.42275327
0.51702642
0.46919659
0.43213087
0.51193798
0.62069881
0.6629644
0.5355525
0.43364507
0.36888814
0.51047397
""
0.55268437
0.66035295
0.44270158
0.35037372
0.2979399
0.43743426
0.66294271
0.53981018
0.64118063
0.39245734
0.4713504
0.47718534
0.67854768
0.82425261
0.95392102
0.98116326
0.59616327
0.46252647
0.25248781
0.30161482
0.42984745
0.50532985
0.49815792
0.77293271
0.51982021
0.55654436
0.60867906
0.34944597
0.45418939
0.488985
0.74119246
0.21453446
0.48952708
0.55079675
0.59469664
0.54403245
0.40543601
0.5385043
0.59580821
""
0.47398663
0.48582995
0.44019231
0.42198151
0.43829146
0.66105533
0.50135159
0.46642175
0.48286009
0.69181406
0.55075598
0.63420039
0.55514812
0.53304636
0.6050899
0.61025339
0.53992158
0.57588732
0.54511636
0.39960605
0.51633364
0.52435243
0.65799874
0.52531219
0.31822002
0.35470834
0.52546364
0.45621514
0.49492025
0.50848275
0.39003143
0.4806999
0.40894452
0.30116078
0.33238736
""
""
0.45406425
0.55263555
0.59053665
0.71585518
0.63622677
0.57530969
0.63670981
0.48414263
0.64096564
0.59484959
0.51556289
0.71508276
0.54132169
0.67494595
0.60097677
0.41100776
0.60715544
0.54627693
0.41835698
0.22411914
0.34795967
0.41176656
0.60517001
0.65047121
0.84503698
0.1469404
0.42791292
0.49328765
0.43720403
0.28816757
0.38064605
0.43241608
0.60550064
0.57955372
0.5335229
0.58801275
0.53125948
0.66598922
0.55498779
0.5139119
0.52359408
0.67093086
0.48259708
0.41604862
0.63834411
0.64678401
0.64687341
0.37228736
0.49144328
0.7824223
0.65323788
0.51278061
0.62546688
0.61719567
0.79413521
0.59508997
0.58558899
0.72107214
0.58512026
0.54607433
0.53829998
0.57399577
0.61907554
0.62616605
0.57683045
0.55156249
0.57561499
0.55756241
0.69550925
0.58932257
0.60543525
0.44353229
0.39800549
0.46422127
0.57597524
0.46038792
0.578659
0.63017577
0.6196683
0.52968937
0.52331418
0.52411723
0.29565433
0.62359595
0.53803957
0.45428792
0.33156681
0.40756166
0.55745673
0.53892356
0.35661924
0.45594224
0.48710871
0.57619649
0.46196467
0.51430732
0.42688438
0.47375554
0.44802418
0.50587094
""
""
0.38193408
0.2774564
0.22768965
0.34298259
""
""
0.29329115
""
0.41359586
0.5616768
0.55856156
0.604635
0.6081292
0.60045719
0.59465319
0.70226192
0.69303298
0.63180792
0.58262652
0.51812059
0.21342045
0.53152567
0.6548906
0.50654644
0.40271541
0.43792859
0.41509464
0.57220328
0.40389219
0.29636443
0.24135149
0.42308354
0.31251538
0.59251231
0.38697937
0.34753907
0.32841575
0.39723551
0.67357844
0.5442214
0.26558536
0.17446864
0.55481803
0.58814704
0.53527391
0.52404952
0.42398494
0.68552703
""
0.33510143
0.77385092
0.63371354
0.77592087
0.71738517
0.82850635
0.76466429
0.27322763
0.44203123
0.72967577
0.7324931
0.66457719
0.64567435
0.69833112
0.5140214
0.60033005
0.36432204
0.32399839
0.40199813
0.30209675
0.60169941
0.59477884
0.68422329
0.70772976
0.6332984
0.68503076
0.62512279
0.84489942
0.55154192
0.73601109
0.4875299
0.59700102
0.5373773
0.55676782
0.47735366
0.45689291
0.54843539
0.58241838
0.51770443
0.38491184
0.62192929
0.63066381
0.67019528
0.73400134
0.67537284
0.54184312
0.61135751
0.67669219
""
0.46998647
""
0.42925635
0.3545
0.35077602
0.57948005
0.44419613
""
0.58681512
0.37691307
0.5990687
0.34965563
0.40731829
0.52560568
0.44460785
0.31530884
0.1001383
0.33417007
0.45393395
0.27518317
0.29949862
0.88186735
0.61386853
0.44629768
0.38937867
0.56176859
0.56540149
0.66022253
""
0.37821689
0.63082033
0.73078001
0.62179041
0.52970701
0.53392118
0.55767822
0.58523107
0.45162916
0.50482887
0.66812539
0.61417776
0.6430794
0.52817011
0.51065344
0.36076808
0.49797109
0.6521945
0.73364472
0.96049976
0.7748841
""
""
""
0.61269993
""
""
""
0.97952938
0.78952771
0.74941331
0.61784196
0.87060052
""
0.36661175
0.2592909
0.47017974
0.20015895
""
""
""
""
""
""
""
0.77596301
0.87070447
0.6258136
0.60639548
""
""
""
""
""
0.22711466
0.12985533
0.28844053
0.25080797
0.63270736
0.40836266
""
""
0.59910959
""
0.28970885
0.79961801
0.35335094
""
""
0.51318413
0.45064235
0.53058106
0.18731309
0.57534146
0.39877656
0.2406645
0.47903636
0.38649905
""
0.80059195
0.68362296
""
0.70491046
0.42704567
0.80150247
0.50302774
""
0.33295128
0.29691249
0.12455644
0.22029118
0.24972253
0.3105838
0.11280312
0.10582311
0.23876141
0.046413373
0.089425057
0.64778125
0.41224253
0.72102791
0.24828412
