pos_hours_hisp_female_p1
""
""
""
0.83812058
0.31535679
""
0.8194418
""
""
""
0.45725971
0.63915187
""
""
0.73801535
""
""
0.9722811
""
""
0.52178961
0.61306727
""
""
0.61753571
""
0.82051909
0.69635439
0.65712559
""
""
""
0.81974787
0.86421293
""
0.61756378
""
""
""
""
0.43235901
""
""
""
""
""
0.69710529
""
0.97813129
""
0.99967831
1.2155159
""
""
""
0.38570476
""
""
""
""
""
0.71601897
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57871956
""
""
""
""
0.70461124
""
""
0.71974713
0.43911362
""
""
""
""
""
""
""
""
0.48321161
0.71570796
0.69622296
0.89717126
0.73878711
0.72040617
0.79346406
0.65190071
0.72147226
0.80087322
0.6099577
""
1.1418927
0.96786934
""
0.46450287
""
0.79424798
0.50389355
0.71553576
""
""
""
""
""
""
""
""
0.65801173
0.50938797
""
""
""
0.6615963
""
""
""
0.61962521
""
0.65879488
0.78602529
""
""
1.1894743
""
""
""
""
""
0.48586884
""
""
""
""
0.68621087
""
""
0.83837372
0.73538572
""
""
""
""
""
""
0.52357209
0.82850808
""
0.78295481
""
""
""
0.5904994
0.61224002
0.52066714
-0.24109827
0.83535594
""
""
0.65543318
0.74086261
""
""
""
""
0.68962824
""
""
0.42548463
""
""
0.56816024
""
""
0.65025496
0.39223242
""
""
""
0.60019815
0.61822224
0.69588608
0.44705257
0.68785334
0.83376503
0.77857596
0.90847349
0.5729869
0.91540128
0.61152732
""
""
0.69737864
""
""
""
""
0.62447786
0.87696642
0.63519698
0.75093734
""
""
""
""
""
""
0.56732064
""
""
""
0.61325479
0.78986877
0.5543642
1.2872304
""
""
""
""
""
""
""
""
""
""
""
0.72718924
""
""
""
0.78419715
""
0.87358552
0.72290862
0.9713704
0.58932394
""
0.94697124
""
""
0.72531426
""
0.82363075
""
0.7132349
0.80698061
0.82862812
0.72046959
0.73849255
0.79198843
0.73357129
0.66220278
0.72632515
0.70003015
""
""
""
""
""
""
""
""
""
0.72935086
""
""
0.78974938
0.86900187
""
0.51329136
0.72521818
""
""
""
""
""
""
""
""
""
0.75596511
""
0.69282192
0.76977813
""
""
""
""
""
""
1.0660826
""
""
0.87402236
0.35399282
""
""
0.67077845
0.45951018
""
0.74303144
""
""
""
0.49412823
""
""
""
0.78873569
0.98342466
""
1.3292456
0.84049606
""
0.77616167
0.61094874
0.760782
0.43785495
0.67817485
0.58081627
""
""
0.63613772
""
""
0.93236339
0.7710225
""
""
""
""
""
""
""
""
""
""
""
-0.10805809
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56752878
""
""
""
""
""
""
""
0.67781538
""
""
""
0.3020021
""
""
""
""
1.1824552
0.48957619
""
""
""
""
""
""
0.71177292
0.3318755
""
0.66617304
""
""
0.73559946
""
""
""
""
""
""
0.74617743
""
""
0.7614094
0.58633029
""
""
""
""
""
""
""
""
""
0.78896302
""
""
""
""
0.57626379
0.64470047
""
""
0.72708029
0.90784198
0.87323558
""
""
""
""
""
""
""
""
""
-0.0072317948
0.68045509
0.72992539
0.65080911
""
""
0.7236892
""
0.90077662
0.64074302
""
""
""
""
""
""
0.88150489
""
0.47742006
""
""
0.54082286
""
0.57998228
""
0.64058369
""
""
""
0.68307567
0.73782593
""
0.81055164
""
0.66099423
""
0.6420747
0.73659992
0.49489826
0.50990206
0.66217327
0.70552504
""
""
""
0.61244798
0.94033414
""
""
0.78616434
""
0.76611012
0.78870499
0.71230906
""
0.66584343
0.7367264
0.79679221
0.65869397
0.6773088
0.80862987
""
0.71671885
0.67701763
0.6517843
0.73844606
0.84952903
0.69263685
0.65233511
0.69652563
0.75752991
0.62465852
0.60681289
0.69768113
0.50011253
0.33064961
""
0.56341684
""
""
0.57112223
0.47150481
0.73225886
0.3148081
""
1.0911984
0.45921174
""
""
0.88299513
""
""
""
0.40616423
0.99432331
0.77151477
0.50378215
0.59500057
0.67839003
0.71359158
0.56830651
0.35931805
0.63342303
0.92305094
1.0547959
0.72328961
""
0.66011608
""
1.1982646
0.76498109
""
0.78976202
""
""
""
0.76160711
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.85854632
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51349884
""
0.68019509
0.7211113
0.62324107
""
""
0.70825344
0.64961177
""
0.65732908
0.30701876
0.63717848
0.81255382
""
0.75498408
0.81976962
""
0.59682924
0.47056574
0.88376844
0.89406186
0.39961624
0.41527587
""
0.77943403
""
""
""
""
0.62624907
0.66219449
0.92883587
0.68393832
""
""
""
""
""
0.77518976
0.59069133
""
""
0.83982188
0.81651825
0.8732518
""
0.64191639
0.7176488
0.6814633
0.67309356
0.59544867
0.70075965
0.66460985
0.82051206
""
""
0.57709086
0.8123982
0.75042409
0.79107344
""
""
0.70781285
0.6776073
0.77112007
0.70753896
""
""
1.0985817
0.66039377
0.67210907
0.34401804
0.94531602
0.58677244
0.53515095
0.66679215
""
0.67966032
0.73325825
""
""
0.81607038
""
""
""
0.7692011
""
0.69179922
