kir_hisp_male_mean
0.45714548
0.45215985
0.45194194
0.51069057
0.49136966
0.5064984
0.46990186
0.4417634
0.48476696
0.47550538
0.4657281
0.49692366
0.50989735
0.47820523
0.47338361
0.43022478
0.44343165
0.48671025
0.43757066
0.46551254
0.4575263
0.48887202
0.44964111
0.46176249
0.50384247
0.4413594
0.46801904
0.49066016
0.53443015
0.43174252
0.42046049
0.5090093
0.5166648
0.51647997
0.46802688
0.5238061
0.50377256
0.53905302
0.50975329
""
0.46536657
0.46614152
0.6076206
""
0.44570217
0.49813455
0.5486536
0.55317587
0.56941456
0.50679672
0.52424836
0.5385378
0.45267329
0.49877399
0.64243221
0.51515311
0.52450156
0.54969054
0.67923689
0.47758013
0.43669122
0.48317924
0.54141563
0.55591482
0.4960126
0.52551413
""
""
0.34078845
0.50674284
0.40018064
0.47125763
0.39612919
0.44549358
0.44753295
0.37555161
0.44207245
0.39279181
0.46740961
0.4971866
0.46453884
0.47679663
0.41854888
0.48993698
0.50269437
0.41853076
0.46558276
0.49581861
0.49958086
0.44211149
0.45633975
0.40526915
0.42154431
0.47399682
0.42099392
0.41468203
0.46498182
0.48609424
0.49734357
0.48679203
0.48658019
0.53863293
0.51264489
0.4838081
0.504722
0.49415308
0.4897916
0.51110005
0.49455243
0.49030459
0.51712114
0.52028209
0.50439256
0.48000214
0.51404947
0.50524008
0.50190282
0.47106001
0.52331448
0.60801071
0.47385859
0.50165212
0.49654359
0.51489353
0.51462382
0.52126658
0.501257
0.42129731
0.5311951
0.36995238
0.51054442
0.48254603
0.49507663
0.43472022
0.47935522
0.45952183
0.53593659
0.49793011
0.47248116
0.4823285
0.50716758
0.51787138
0.40256712
0.41070956
0.4547019
0.46644872
0.52270746
0.4198336
0.53802985
0.51383352
0.55714399
0.50742799
0.44000259
0.53357959
0.51218146
0.54208058
0.49471185
0.5211699
0.52946419
0.50212133
""
""
0.59088278
0.55389315
0.40915224
0.57986552
0.53175056
0.5541032
0.50882667
0.50187582
0.51463741
0.49198025
0.48339912
0.48148766
0.41085485
0.48060361
0.50885433
0.49124786
0.50689876
0.51724142
0.52528673
0.49669117
0.5037542
0.428069
0.50431538
0.5314489
0.56908333
0.4805744
0.51705676
""
0.39687672
0.52275246
0.49801579
0.47432831
0.47801527
0.46857074
0.51984996
0.53246087
0.51379704
0.54092699
0.51742339
0.55603802
0.54617822
0.51081955
0.48051283
0.52430624
0.51314837
0.49368665
0.50011396
0.52440268
0.54383779
0.50985068
0.59475338
0.48478255
0.57216036
0.52916038
0.49880305
0.50587344
0.48453763
0.50906897
0.62047589
0.51339775
0.49945858
0.53146929
0.49741867
0.51799911
0.51576507
0.51304543
0.55246377
0.48482424
0.48081285
0.52500141
""
0.58039343
""
0.5324145
""
0.49336797
""
0.41537675
0.487975
0.51604289
0.50719726
0.5494749
0.53651237
0.48337561
0.52125257
0.49146128
0.49612752
0.53626877
0.48917082
0.49217626
0.45255277
""
0.50066561
0.53109092
0.4808507
0.51774615
0.52568132
0.52447063
0.51627785
0.47520748
0.46583506
0.47898284
0.53991866
0.5185352
0.56973428
0.5510177
0.4813385
0.51535815
0.5074302
0.53024924
0.53013706
0.49188176
""
0.4977259
0.49991414
0.50786895
0.53247941
0.52299726
0.48552662
""
""
0.51425117
0.53971511
0.42594373
0.45120794
0.50683129
0.49174351
0.41538015
0.57174832
""
0.53703123
0.46642792
0.46501711
0.57240176
0.48466083
0.52144527
0.49234283
0.54340625
0.55331796
0.45366287
0.5842706
0.54567671
0.5103851
0.50520772
0.48625419
0.50313461
0.48258665
0.50698179
0.55072147
0.5380767
0.50705618
0.52836257
0.53047192
0.51467627
0.46410897
0.47306782
0.52730066
0.52582127
0.53270096
0.52925152
0.5495016
0.4859542
0.55447161
0.51865399
0.49167198
0.59046066
0.49820846
0.54171872
0.52374005
0.55715024
0.50791019
0.51645219
0.52666169
0.5458349
0.52965033
0.4957709
0.45590663
0.54871833
""
0.52269614
0.54574168
0.48987466
0.52334613
0.55316061
0.45862064
0.44633293
0.45588362
0.4867515
0.47512916
0.47266975
0.40463284
0.45444608
0.51828521
0.50691414
0.32499292
0.52266365
0.47646478
0.51660228
0.50013256
""
0.55596197
""
""
0.51474851
0.51055938
""
""
0.47901094
0.59427953
0.63779265
0.54910362
""
""
""
""
""
""
0.57375199
""
""
""
""
""
""
""
""
""
""
""
0.57296735
0.59035254
""
""
0.50322556
0.50968659
""
""
""
""
0.53673083
0.53299689
0.52239144
0.57018834
0.53303683
0.50104094
""
0.58339679
""
0.50770193
0.56838316
""
""
""
""
0.52458417
""
""
""
