kir_white_male_p75
0.60875934
0.65975946
0.56844372
0.60451716
0.63224548
0.61164409
0.55566221
0.5807398
0.60429376
0.64791554
0.66380125
0.60193902
0.6766395
0.57883692
0.6548062
0.64747483
0.6823644
0.69522238
0.60860723
0.62609345
0.59291136
0.64128441
0.63426459
0.54754007
0.53468269
0.62376064
0.55472314
0.53660172
0.5782938
0.62276286
0.64728069
0.57115513
0.6374104
0.54761219
0.56860536
0.56618088
0.54773039
0.54970986
0.56477135
0.56134659
0.55602133
0.57619077
0.55519193
0.64444923
0.59956712
0.81136686
0.69028294
0.67879635
0.51855952
0.56043881
0.65709788
0.60430193
0.58716732
0.60456222
0.69915259
0.66395909
0.5728327
0.60230523
0.60286158
0.55694914
0.64141321
0.56996918
0.64047563
0.60326219
0.58835262
""
0.77334583
0.79768854
0.64018744
0.62641776
0.68982977
0.71045905
0.67701328
0.60430759
0.62722498
0.52889198
0.65034288
0.66608852
0.51596606
0.52746016
0.21454798
0.25633833
0.62056571
0.4919861
0.61197633
0.59954846
0.59858036
0.58105516
0.60104173
0.5207144
0.5916757
0.58465362
0.62253541
0.57691318
0.59231991
0.58380103
0.442716
0.57943046
0.57404089
0.56392235
0.56513101
0.58314753
0.59529448
0.62114507
0.60100281
""
0.53298694
0.59886307
0.57229787
0.56981754
0.54440761
0.64554691
0.57184827
0.53268391
0.6216684
0.56819081
0.44510946
0.69205296
0.67189521
0.60764289
0.57833797
0.63402104
0.60074937
0.57728219
0.61082715
0.62143439
0.60183406
0.69161397
0.62800002
0.60539061
""
0.69256133
0.66341299
0.6399703
0.78808266
0.64839739
0.59919
0.71301347
0.7403003
0.65483493
0.63463771
0.8244217
0.81108814
0.57655638
0.63265055
0.58645391
0.63122988
0.56332392
0.67717278
0.60182434
0.67438537
0.54570735
0.50722802
0.63873649
0.68700701
0.58658737
0.70519686
0.64856941
0.55544508
0.57318723
0.56374979
0.52030754
0.6256628
0.63869202
0.62529916
0.54530966
0.58928239
0.5741111
0.64863783
0.65200609
0.65998638
0.59323972
0.6158731
0.60764259
0.63549834
0.56124908
0.6039831
0.60802865
0.63007963
0.56988472
0.66007209
0.67898941
0.71851277
0.68192303
0.66077673
0.614595
0.61581796
0.63330328
0.66467822
0.63590008
0.58412087
0.64970857
0.651721
0.72603869
0.71336281
0.7023288
0.68242168
0.70181501
0.63612223
0.71911341
0.64317632
0.59377909
0.5082252
0.65387547
0.66926813
0.7059291
0.63981193
0.52968711
0.58160567
0.59374607
0.59412861
0.48872712
0.60362417
0.545775
0.59358442
0.60516769
0.60558563
0.57379425
0.57430822
0.60401678
0.61712247
0.64524764
0.59252203
0.57430792
0.64945489
0.66719997
0.69004303
0.71672738
0.60771471
0.68951219
0.68686068
0.61178076
0.5901612
0.56301922
0.56113207
0.58058351
0.61876941
0.65823293
0.60982931
0.6499508
0.62016779
0.55292767
0.70304173
""
""
0.51743513
0.68090492
0.65922266
0.64815259
""
0.75344849
0.71717089
""
0.59460545
0.66459036
0.57525748
0.64041573
0.6009317
0.55017811
0.55396706
0.65508509
0.62684631
0.60702735
0.59286386
0.59043896
0.59061754
0.59977782
0.59092087
0.60600352
0.54984939
0.58360052
0.60950708
0.6210379
0.56422389
0.58898443
0.61350799
0.55953807
0.5868212
0.64321035
0.61289626
0.55683315
0.60444337
0.56633538
0.67166525
0.65632737
0.61104608
0.60500163
0.5949086
0.63118804
0.69425833
0.50324547
0.59957778
0.61593086
0.57853913
0.59417087
0.50566918
0.44773006
0.27791065
0.6384874
0.50984484
0.56893951
0.63329685
0.54326397
0.51352012
0.56470406
0.75138175
0.58807921
0.57358122
0.64492548
0.5401262
0.61399186
0.6253466
0.57438821
0.65196699
0.64557141
0.59497195
0.60173589
0.6860103
0.62640429
0.59903008
0.60780609
0.53404731
0.61807644
0.6976456
0.63102698
0.64329761
0.66790235
0.61861849
0.60841465
0.55642837
0.56723249
0.70149851
0.66351539
0.65339065
0.67183518
0.62622839
0.64572167
0.69854742
0.66041702
0.63774347
0.57653826
0.65176541
""
0.56084782
0.73471993
0.67815673
0.66602755
0.57025236
0.48366681
0.70947278
""
0.68540865
0.57575661
0.57958472
0.65982771
0.60263318
0.63971281
0.58745271
0.61615103
0.61050183
0.63108575
0.57366413
0.67896217
0.62692535
0.49488711
0.52473903
0.62490994
0.64475918
0.50203931
0.4899776
0.60996568
0.3555761
0.57607204
0.60918832
0.58252102
0.64364499
0.5783115
0.55599958
0.62935793
0.59864527
0.64790934
0.60344082
0.62486351
0.58634341
0.64077115
0.6011191
0.62300658
0.60633999
0.68861663
0.62675065
0.60820609
0.65330404
0.54737538
""
""
""
0.57016999
""
""
""
0.43408582
0.65525597
0.69730359
0.50384659
0.70835078
""
0.57361394
0.59799105
0.61670744
0.59417331
""
""
""
""
""
""
""
0.56182444
0.61618245
0.38253742
0.58344257
""
""
""
""
0.40140504
0.56494558
0.58519948
0.7322005
0.51334709
0.66151631
0.5594961
""
""
0.64434558
""
0.58824521
0.48450491
0.63322592
""
""
0.58099997
0.57815653
0.5447973
0.58015615
0.52136666
0.64747018
0.62400597
0.61202401
0.61073321
""
0.54043078
0.64353865
""
0.48845652
0.60198522
0.40611467
0.46230009
""
0.58896071
0.60736638
0.67012084
0.63576818
0.60651988
0.65354186
0.66056955
0.64790589
0.60735375
0.69992805
0.66069347
0.58618617
0.62410176
0.60956484
0.5557602
0.59644657
0.60696375
0.63447046
0.6174801
0.59784204
0.63141966
0.60227257
0.60543925
0.57319129
0.5681541
0.58027929
0.64596593
0.54816401
0.61346471
0.61387193
0.60667169
0.59208739
0.59175032
0.60196847
0.62745076
0.59591448
0.60031414
0.51082164
0.63716888
0.62844551
0.60971665
0.59602255
0.52773291
0.53227866
0.58860242
0.62291253
0.58600157
0.61872452
0.53115821
0.6063804
0.58453143
0.60084921
