kfr_native_other_female_mean_se
""
""
""
""
""
""
""
0.044448026
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048030403
""
0.029109199
""
""
""
""
""
""
""
0.04275655
""
""
""
0.042763945
""
0.06313087
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.019372156
""
""
""
""
0.043534189
""
""
0.05367535
0.051608004
""
""
""
""
0.052091695
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038074516
0.049468324
""
""
""
""
0.011487218
0.048031479
0.060548108
0.019564861
0.04503404
""
""
0.058527578
""
""
""
0.040701214
""
""
""
""
""
""
""
""
""
""
""
""
0.063523985
""
""
""
""
""
0.04818365
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03783204
""
""
""
""
""
0.033737972
""
""
""
""
""
0.029879181
""
""
""
0.012594071
""
""
0.033281118
""
""
0.015779385
""
0.041130256
0.023456592
""
0.040940847
""
""
0.023886424
0.061213091
""
""
0.0079145292
0.047374193
0.030588916
""
0.044325355
0.037622225
""
""
0.025578095
0.046083726
0.042268079
0.012224224
0.032345261
""
0.013517017
0.012260132
""
0.013276873
0.010664373
0.023723494
0.024197858
0.036707863
0.019507192
0.023676772
0.013753378
0.041081592
0.035841357
""
0.040621869
0.018785167
0.022989439
0.02723127
0.056003731
0.065273754
""
0.031074541
0.057087202
0.019797748
0.038916469
0.051530376
0.024383958
""
0.020711306
""
""
""
0.034387123
""
""
""
""
""
""
""
""
""
0.023848588
""
0.034966074
""
""
0.018216688
""
""
""
""
""
""
""
""
0.025312614
""
""
""
""
0.031764816
""
""
""
0.050021779
""
""
""
""
""
""
""
""
""
""
""
0.041618541
""
""
""
""
""
""
""
""
""
""
0.039483268
""
0.030429952
0.025210133
0.056275617
0.045734469
0.025715042
0.029258978
0.067305028
0.053558238
0.034501705
0.032471213
0.036095198
0.036603291
0.049431473
""
0.036774848
""
0.035845004
0.020717027
""
""
""
0.039421465
""
""
""
""
0.02268306
0.032245152
""
""
""
""
""
""
""
""
""
""
""
0.022627771
""
""
""
""
""
0.034601867
0.038974866
0.044642113
""
""
""
0.027076446
0.022807736
""
0.02960082
""
""
0.029711705
""
0.020780481
0.039370332
0.029953223
0.039455678
0.025458861
0.037027247
""
""
0.042063668
0.062929846
0.044448409
0.035266474
""
""
""
""
0.034946591
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041256491
""
""
""
""
""
0.030791437
""
0.030012654
""
""
""
""
""
""
""
""
""
""
0.026866732
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03335603
""
""
""
""
""
""
0.026980391
""
""
""
""
""
""
""
""
0.042293645
""
""
""
""
""
""
""
""
""
""
""
""
0.061238129
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041548152
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03063124
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
