par_rank_pooled_female_mean
0.51741993
0.32948431
0.53920954
0.5921526
0.66543084
0.50298119
0.43073505
0.57420498
0.51031512
0.45975059
0.41817421
0.31719056
0.43706101
0.43530157
0.50617683
0.4173921
0.55810779
0.30839416
0.70932043
0.63433331
0.6498419
0.59506148
0.65682691
0.44191885
0.4608013
0.50269192
0.41784295
0.43885425
0.57691854
0.60483724
0.67672712
0.5381465
0.58524084
0.4293921
0.4935149
0.609622
0.42974395
0.58922833
0.61757934
0.47929585
0.40597045
0.5054661
0.48991114
0.50961947
0.33970508
0.35073525
0.38153791
0.37948653
0.34892783
0.41870174
0.43328166
0.43520826
0.43630165
0.46480468
0.47222114
0.39685425
0.47963315
0.49725336
0.40834481
0.42859745
0.40697798
0.45891955
0.53501916
0.56050181
0.49836028
0.26952678
0.27071971
0.28363705
0.34780234
0.58041209
0.41504389
0.39670277
0.24886711
0.3625932
0.38420177
0.3392705
0.38427019
0.33218113
0.22959936
0.31357422
0.20041238
0.25570092
0.41796052
0.34259817
0.60966218
0.60324013
0.51764417
0.37530765
0.47021675
0.32521963
0.3944512
0.46250978
0.40806484
0.54039574
0.48171398
0.50974536
0.4134458
0.6420067
0.485926
0.44864774
0.40622437
0.46444941
0.50812107
0.4588885
0.43761003
""
0.39385995
0.38985214
0.35311246
0.44579536
0.43338734
0.32056028
0.39696079
0.47355363
0.42144689
0.42448884
0.44455013
0.3917895
0.44373265
0.47532678
0.43127567
0.37575981
0.46778816
0.44276467
0.43072933
0.50143617
0.46360919
0.46335506
0.3944138
0.43859342
0.36147806
0.4612619
0.45249709
0.35335103
0.42897564
0.51044154
0.44606087
0.3215256
0.36992538
0.51298153
0.46081594
0.39336362
0.32510704
0.44877028
0.42127821
0.43838662
0.36911348
0.42344102
0.38613096
0.40621275
0.46601018
0.40409628
0.42565513
0.46916571
0.36353484
0.43500948
0.43216878
0.45480457
0.54852676
0.31294006
0.401678
0.5245409
0.64058799
0.5261519
0.37305337
0.41678494
0.42261782
0.32703954
0.67854041
0.50232381
0.45001006
0.49414411
0.61214042
0.57653683
0.50750101
0.43227196
0.43314704
0.46131563
0.41989058
0.2895399
0.39432621
0.35111523
0.38527843
0.34010264
0.33610263
0.44258416
0.38099471
0.40930817
0.37459615
0.33855245
0.5328173
0.41186598
0.28378081
0.41555485
0.4594925
0.4145599
0.37563232
0.28174344
0.43642879
0.42902943
0.31248257
0.31800917
0.43262723
0.37511522
0.39224362
0.37652469
0.3591142
0.41403461
0.45143679
0.47698981
0.48003876
0.3996979
0.44283485
0.44829756
0.52932239
0.57320082
0.49146721
0.43978363
0.53734189
0.45794868
0.40979779
0.41581556
0.46521303
0.48621812
0.48942447
0.53515148
0.44256461
0.46715394
0.44405246
0.59697515
0.50044262
0.31810006
0.40472147
0.49380055
0.47824541
0.4185085
0.43507418
0.47546831
0.40157965
0.43519843
0.39528605
0.47425622
0.43453634
0.22770263
0.21826583
0.30752185
0.63530672
0.4676795
0.39871016
0.26609799
0.25810704
0.27828535
0.24373417
0.28589261
0.4394964
0.45037514
0.43391559
0.4489935
0.42951426
0.41658923
0.36820698
0.39527836
0.39985099
0.42304423
0.43417582
0.69512707
0.42509702
0.40526822
0.47342014
0.52347773
0.5483371
0.48018643
0.43971893
0.4595488
0.57206404
0.6148898
0.38762492
0.56631309
0.43919787
0.50929618
0.57120377
0.38948372
0.43027145
0.39174545
0.47378251
0.55858457
0.38972628
0.45541501
0.37229395
0.41368932
0.23734273
0.49610254
0.34592119
0.26156586
0.57248664
0.30922589
0.36470339
0.27821672
0.26957247
0.29397944
0.25168571
0.71047235
0.51087528
0.30949849
0.36422211
0.3578819
0.43801209
0.36824846
0.44532827
0.42011365
0.60109317
0.60297638
0.53343463
0.573219
0.41648126
0.45834571
0.41602212
0.41204682
0.43835264
0.39840469
0.39378226
0.29421976
0.46243742
0.38034779
0.44825029
0.42232472
0.44224375
0.45396832
0.46608636
0.50965339
0.40403771
0.40858403
0.44795734
0.5542562
0.45173985
0.40311813
0.36157459
0.36449707
0.37974587
0.42619592
0.41115397
0.40010348
0.27279231
0.27619654
0.25096643
0.40021122
0.40383878
0.40231329
0.28503066
0.31089148
0.28074074
0.35466135
0.437062
0.4040173
0.44472942
0.46085995
0.44695979
0.49558684
0.64469445
0.76082355
0.49181065
0.45516664
0.61839145
0.57692653
0.21371529
0.38724008
0.4994981
0.52537161
0.34531805
0.41041663
0.26538232
0.23508571
0.34478262
0.37538502
0.31555453
0.39457184
0.46525383
0.45923588
0.45998594
0.43564087
0.51042461
0.48935467
0.42005488
0.46675071
0.40059906
0.46839958
0.47318792
0.58234525
0.48243818
0.40647674
0.29316771
0.21811537
0.27960745
0.21915673
0.22565754
0.25225738
0.39211443
0.29085448
0.2776404
0.22331694
0.26102129
0.23138307
0.28528741
0.29071835
0.31226939
0.27848548
0.38676503
0.55524701
0.22783743
0.23937403
0.24079914
0.34530219
0.27742356
0.30147758
0.20532012
0.23366553
0.27309093
0.29122883
0.34675524
0.3176361
0.3424719
0.29822424
0.24638014
0.25992632
0.26479533
0.22434676
0.52765083
0.79250413
0.70216852
0.51936358
0.34724292
0.42328194
0.19022058
0.33486146
0.3401441
0.33379534
0.54641438
0.2558091
0.56808025
0.29790106
0.29143706
0.38181284
0.48691267
0.37607634
0.54806089
0.365758
0.50525844
0.5711289
0.45761964
0.54578263
0.21518198
0.26346648
0.30619052
0.2572577
0.28914425
0.53063202
0.31109279
0.31345198
0.50355828
0.46497396
0.57531774
0.80230594
0.66248894
0.67307776
0.54598022
0.83424878
0.88372314
0.61728096
0.89688176
0.82207149
0.37419394
0.51236719
0.33424738
0.60619533
0.6641044
0.73623043
0.71668893
0.63609999
0.64515388
0.62863153
0.60806859
0.55817318
0.62840927
0.47142601
0.4493117
0.49581629
0.62368548
0.49291322
0.53598201
0.52661282
0.6073752
0.63421208
0.62187904
0.5387162
0.48025846
0.44584554
0.5284003
0.42331055
0.3976897
0.54281175
0.52837116
0.48834494
0.46943113
0.52140963
0.50471979
0.57057548
0.65533394
0.57642734
0.48926398
0.55196828
0.38873342
0.41378006
0.58250606
0.81276846
0.63779402
0.68018675
0.72559154
0.85088509
0.76344055
0.65769249
0.52750897
0.75711375
0.87215805
0.5345037
0.53687358
0.76587957
0.73619151
0.27995104
