stayhome_asian_male_p75_se
0.042363491
0.10046177
""
0.029980619
0.040217444
""
0.027011361
""
""
0.041120667
0.047765166
0.019314159
""
0.080077089
0.052889839
""
""
0.055857375
""
""
0.048222229
0.034250014
0.066598959
0.055537298
0.016543722
""
0.066938758
0.039546642
0.013616688
0.14961587
0.13071068
0.051588848
0.019132834
0.021891497
0.075731859
0.036940042
""
0.11288159
""
""
0.044420026
""
""
""
""
""
0.016617652
0.069619223
0.032470144
0.062111322
0.039254304
0.040746424
0.077805713
""
""
0.050327398
""
""
""
0.096796155
""
0.036734451
""
""
""
0.077072136
""
""
""
""
0.073762015
""
0.12904163
0.066680916
""
""
0.16100876
0.15686467
""
0.02259049
0.096612759
0.096213341
""
0.091233894
0.02407782
0.10671699
0.13922299
0.051890966
0.027106613
0.081128068
0.093337379
""
""
0.034786038
""
""
0.11506039
0.066374317
0.014809458
0.034270622
0.030947344
0.013533688
0.022166487
0.025828993
0.020978095
0.015606597
0.040744819
0.015481489
0.036966447
0.040405169
0.029786138
0.078532673
0.022684947
""
0.030108616
0.034777887
0.02268786
""
""
""
0.071559899
0.089654446
""
0.044131976
""
0.039233644
0.045567002
""
""
""
0.012438578
0.14619274
0.048250131
0.19681717
0.072525747
""
0.048465557
0.04843371
0.15008976
0.066253267
0.048069511
0.076650009
""
""
0.083388135
""
0.061700758
0.10678613
0.13533032
0.081113972
""
0.031836197
0.074833207
""
0.02534318
0.041091774
""
0.049291737
""
0.034081958
""
""
0.037727073
0.010788996
""
0.0054152189
0.046729364
0.19878051
""
0.046340674
0.0080819596
0.02699024
0.041164346
0.032418739
0.085314162
""
0.029510152
0.019978747
0.070894063
""
""
0.076155014
0.018426878
""
0.072166607
0.015790911
""
0.077013411
0.033599045
""
""
0.049231011
0.027783522
""
""
0.042440299
0.06329295
0.050754733
0.02396518
0.054522175
0.024341416
0.040126473
0.071494877
0.075102098
0.037442062
0.027213722
0.017957613
0.070052892
0.063346781
0.042604618
0.058562763
0.047661982
""
""
0.024399146
0.03521188
0.032587323
0.013610921
0.085523121
0.092173636
""
0.06495402
0.076338939
0.055974562
0.016752401
0.048246577
0.040606245
0.043655392
0.015796574
0.041469261
0.035524443
0.040916391
""
0.0468725
""
0.093568601
""
0.04648618
""
""
0.054914933
0.084443323
0.039127421
0.032215066
0.03979018
0.080608331
0.053456072
0.019886078
0.031697866
0.038510457
0.013119882
0.039567247
0.082413338
""
0.045252498
0.081245117
""
0.021530023
0.092066899
0.030603211
0.057876851
0.021131635
0.018826202
0.019652437
0.021064395
0.0051751095
0.014036909
0.0047912616
0.0078768972
0.026183732
0.036307562
0.045165062
""
0.053431973
""
""
0.037605807
0.048732907
""
0.063897111
0.017448729
""
""
0.0075471024
0.021668022
0.091991529
0.035528291
0.011082363
0.088096924
""
""
""
""
""
""
""
""
0.027956428
0.067403451
0.044979166
0.0087765632
""
0.042427123
0.0327495
0.040656332
0.10783993
""
0.055687536
0.021048278
""
0.048147876
0.047725759
0.051362187
0.046055093
0.026787028
0.045178633
""
0.032280713
0.051896505
0.047779985
0.040291969
0.026436538
0.073050156
0.10789963
0.1018661
0.039490629
0.031170329
0.060297962
0.064435028
0.030447124
""
0.024513751
0.030270735
0.016214706
0.030080775
0.0052245529
0.026521908
0.051774003
""
0.014635775
""
""
0.038488008
0.039936669
0.079115696
""
""
""
""
""
0.041433167
""
0.10139845
""
0.074757747
0.069290772
""
0.061921019
""
""
""
""
0.045545958
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.081757262
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065050967
""
""
""
""
""
""
""
""
""
0.084389664
0.049015366
""
""
""
0.043654963
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044437844
0.10795109
0.060377013
""
0.053087931
0.11661655
0.087566994
0.023563173
""
""
""
0.0862813
""
""
""
""
""
0.11231064
""
""
