hours_wk_black_pooled_p10
19.397673
""
""
23.250595
21.476784
23.546492
21.732214
""
""
22.649298
21.110128
22.229036
""
20.392693
18.897255
""
""
24.303406
""
21.680208
24.837975
21.401716
25.234272
23.911753
22.339998
24.615368
22.947138
21.379213
22.883955
23.194096
20.486589
23.843828
22.475559
24.123333
21.239971
22.148544
23.365379
26.756121
23.189024
25.18005
23.275429
23.278419
28.314594
""
27.776678
22.688732
22.354437
23.403376
24.901152
23.221529
23.385403
24.675913
24.729
24.498678
20.548668
23.536774
28.908369
20.89323
27.050707
20.142059
20.908897
22.506355
24.683783
26.474712
""
""
""
""
""
""
19.879976
20.811411
21.883041
23.054604
19.625929
""
21.350489
19.844204
28.430939
21.897528
23.007748
17.485083
""
29.626902
22.878143
22.635403
18.820427
22.790449
22.829948
24.345472
24.335684
""
""
21.768404
""
""
26.44446
26.292208
20.231035
24.298296
21.203506
23.931376
23.479124
19.827589
22.063841
20.445646
20.205235
20.711218
20.118965
15.231474
20.26202
23.671387
22.314322
21.336775
24.510841
20.016525
23.459597
17.535059
28.965921
22.009424
19.380329
21.373182
23.427717
19.931738
24.039196
22.315004
20.271215
26.265182
24.990875
25.184431
21.606831
17.569605
24.037506
23.498009
26.391142
25.619312
23.294643
22.910187
22.09108
21.384148
20.369438
29.015852
21.893467
17.481026
21.80661
21.123302
22.269924
23.599861
19.224756
23.336237
25.609152
22.475697
22.642673
25.446629
21.751209
21.852106
22.231344
20.938236
19.568832
26.333382
""
""
24.814468
21.096603
24.888092
24.155773
""
""
""
20.441111
19.871428
19.775686
""
19.797407
""
""
24.452469
20.05493
""
""
""
""
18.519665
""
23.312683
21.163015
""
""
24.011829
""
32.049358
27.197388
22.115841
""
19.312376
24.788929
14.816513
19.96159
19.340879
""
19.842726
20.988272
""
21.667608
21.349432
22.632469
23.242687
""
24.644529
27.167322
""
22.269108
""
""
22.518726
19.289362
21.77824
20.280281
""
22.667284
26.90131
""
13.430676
""
20.847637
21.690697
""
25.42132
24.65411
21.668339
22.081224
29.305559
""
""
""
32.597225
""
24.953104
""
""
21.355719
""
25.044533
20.630274
""
29.702036
21.234388
18.546572
""
27.21492
20.319336
24.102341
""
""
29.826654
""
""
19.068132
""
22.213945
19.995186
26.407413
20.550394
18.469269
21.835775
24.396841
24.773754
23.635649
21.583311
16.833597
22.127869
26.894184
22.18441
""
""
""
30.486973
""
""
""
25.995333
""
""
24.051859
22.927601
""
26.877266
22.911478
""
""
""
""
""
""
""
""
""
""
""
""
20.859898
""
""
""
""
""
""
""
22.882898
""
14.748165
25.160398
""
""
20.868393
18.058357
""
""
""
""
""
21.999994
""
""
""
28.515623
20.862823
""
""
22.144985
""
22.539698
20.766947
21.538294
26.113255
19.547487
22.737022
32.82481
""
20.910828
""
""
22.129438
20.505165
17.106527
""
""
""
""
""
18.839664
19.681038
24.102446
""
27.644346
17.792458
""
22.650883
""
21.197344
24.405706
""
24.050547
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.687067
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.575193
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.165882
""
""
26.843424
""
""
""
""
""
""
19.248796
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.5089
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.468452
21.038391
18.516584
""
""
""
""
9.8760338
27.619263
22.482294
16.91432
17.271282
""
""
19.429949
""
16.293316
""
""
""
""
19.758898
19.694654
""
""
25.157837
24.318024
""
""
28.055319
""
""
""
""
""
""
33.924324
19.714426
18.257498
""
20.48348
""
""
""
""
""
""
""
""
""
""
""
""
19.391788
31.014881
""
25.233898
""
22.203928
""
""
""
28.275173
""
""
""
""
""
""
26.026287
21.108988
19.455412
28.064257
20.973331
23.353413
24.257845
26.57328
20.587677
""
""
""
""
""
""
""
""
28.674938
""
""
23.547762
""
""
""
""
""
19.466064
25.810434
25.861887
24.140196
20.394463
22.32946
22.952299
23.091013
23.263193
20.153854
27.389448
""
28.707674
""
""
24.027813
""
25.063898
23.737938
23.972677
""
30.266617
""
""
""
""
""
""
""
""
""
""
""
""
25.154331
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
18.846937
""
""
""
""
""
""
""
28.966814
""
24.307167
""
28.065556
""
""
""
""
""
""
""
""
""
12.587237
""
""
""
""
""
""
""
""
21.648701
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.466467
21.947994
18.690668
14.266696
20.049911
21.3036
""
""
""
21.670517
35.055744
19.572712
19.863508
""
""
22.824566
18.616419
19.064516
19.579542
""
""
""
""
23.442291
""
""
24.174555
""
19.753502
""
""
14.061089
""
""
""
""
""
""
""
""
22.162365
