kfr_native_natam_male_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041181099
""
""
""
""
0.041366041
""
""
""
0.047895979
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.018259887
0.011991272
""
""
0.022090776
0.034568187
""
""
0.039869212
0.04531933
0.067715682
""
0.016349597
""
0.051087987
0.019719765
0.032936368
0.024833929
""
0.030514924
0.041550748
""
""
""
""
""
0.028466005
0.014317749
""
0.013927427
0.042659827
0.038068306
""
0.045062255
0.010784777
0.035638917
0.012845503
0.014636694
0.036084767
""
""
""
""
""
""
0.03527553
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047182374
""
""
""
""
""
0.05030001
""
""
""
0.037911884
""
""
0.045490932
""
""
0.049967017
""
""
0.03224105
""
0.036453918
""
0.062713481
0.037471477
""
""
""
0.021699825
""
""
""
0.045692291
""
""
""
""
""
""
0.042875439
""
""
0.034539234
0.032900173
""
0.029561898
0.030222723
""
0.053498261
""
""
0.068947785
0.040807027
""
0.03963846
""
""
0.055846117
0.066663131
0.026031805
""
""
""
0.045813244
""
""
""
""
0.046865929
""
0.054648306
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033614893
""
""
""
""
0.036811057
""
""
""
""
""
""
""
""
0.043571759
""
""
""
""
""
""
""
""
""
""
""
0.056547914
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05573963
0.072110504
""
""
""
""
""
""
""
""
0.069645591
0.051010795
""
""
""
""
""
""
""
""
""
""
""
0.038493678
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.052307673
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050966546
""
0.044163786
""
""
0.033160537
""
""
""
""
""
""
""
0.044570103
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049781114
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033378083
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
