work_26_pooled_male_mean_se
0.0070684804
0.0046002283
0.01199335
0.014723974
0.0086870957
0.017993445
0.012053072
0.0054350384
0.0096590603
0.014166883
0.009956806
0.016524302
0.011098678
0.018102217
0.018118747
0.0081721451
0.0081105279
0.017277334
0.019534158
0.0097116148
0.014819228
0.0069860807
0.0074423463
0.0088852588
0.0085459854
0.0068703848
0.009500064
0.0062452913
0.014223753
0.011865516
0.012863193
0.018760823
0.015872888
0.013586816
0.0059061693
0.0086491527
0.0023989149
0.015258544
0.0064220885
0.0092938468
0.0062895883
0.0074232598
0.017834481
0.014512518
0.0035063543
0.013364315
0.012655279
0.0066932701
0.003073592
0.012765687
0.0039152689
0.0052848756
0.020466072
0.014132855
0.011681902
0.014749014
0.0083241872
0.0076709562
0.0044356678
0.017808791
0.0066665141
0.0093113789
0.0048405174
0.0081804954
0.013614334
0.018949255
0.013317335
0.05028905
0.05098125
0.0030047814
0.021978496
0.036519367
0.055331804
0.04465628
0.0050370572
0.052280605
0.049428441
0.0087340493
0.0087769302
0.014037807
0.015297309
0.028843408
0.063001297
0.007394671
0.026155481
0.034037754
0.034784589
0.068237774
0.033409365
0.016653655
""
0.028114827
0.021340385
0.057641245
""
0.027262099
0.010861101
0.0048290789
0.0049349293
0.0084698284
0.010147961
0.015138776
0.018810775
0.0010721021
0.0044924379
0.0068186778
0.002043331
0.0047491444
0.0094575342
0.0044219485
0.0046285307
0.013227141
0.012328682
0.0097098155
0.0044932961
0.0097670155
0.01829787
0.028079109
0.012002995
0.016308425
0.011236354
0.012663782
0.011872425
0.019645816
0.012366455
0.012689207
0.0067714094
0.0072560045
0.008215392
0.012593337
0.020828107
0.013766529
0.013218674
0.0062070019
0.013894908
0.019258851
0.0066108517
0.014435486
0.0092396848
0.012339098
0.010521949
0.015791066
0.0085377879
0.023268305
0.015902165
0.0064098234
0.01142255
0.026969295
0.014203852
0.020375669
0.019319504
0.017358156
0.012819684
0.0068376786
0.016258644
0.019261101
0.0089168986
0.008198861
0.018973883
0.020973435
0.018484315
0.019323459
0.011110026
0.019570066
0.013549595
0.019848043
0.011860708
0.012934161
0.007268297
0.024886325
0.0030115093
0.013712675
0.012397368
0.0056550791
0.018432235
0.028650073
0.0051449379
0.015097594
0.016280543
0.022427378
0.0086870268
0.014213943
0.0046511143
0.0071315453
0.022991123
0.014361577
0.0016978583
0.05996516
0.010248349
0.0043349867
0.0099684102
0.013895598
0.0019168413
0.01200062
0.0043360223
0.0021621091
0.011760966
0.0059652468
0.0045327526
0.013810045
0.0021523938
0.0052181166
0.0098093031
0.010556955
0.00071603246
0.0051414035
0.004364626
0.013295558
0.0073964507
0.003935474
0.019259954
0.026909253
0.0030299921
0.0051774792
0.0060440986
0.001228068
0.0032904879
0.016892569
0.0014976598
0.001736303
0.0069574732
0.0013789833
0.0012027997
0.0027477436
0.0023903623
0.0037845594
0.0023132022
0.0031309791
0.0015622373
0.0040059593
0.0043121562
0.042805031
0.0081272563
0.0026114983
0.0028238609
0.0027184638
0.0061700414
0.0074347774
0.023057008
0.0030362029
0.0079663042
0.002071446
0.0046052015
0.0069829337
0.0026299728
0.012514921
0.0020736065
0.020904358
0.022243705
0.024807138
0.0034076308
0.0057979678
0.01398767
0.04049959
0.019831344
0.027665472
0.044636466
0.031417076
0.028931316
0.0095079653
0.0026561148
0.079552606
0.0033816041
0.014645017
0.010266415
0.0021016828
0.0076694908
0.0075888876
0.024320651
0.028322594
0.014818812
""
0.020824779
0.056923758
0.0020629384
0.052182462
0.017067758
0.020443346
0.0083671352
0.0031234592
0.012914098
0.029181547
0.010407094
0.0044198828
""
0.0096141985
0.011170006
0.0086186314
0.0093689831
0.010393029
0.031297646
0.014039269
0.02370685
0.02028239
0.013109499
0.0044593797
0.012291132
0.014137967
0.019506564
0.029570755
""
0.048561934
0.030809827
0.024855362
0.010032528
0.019914033
0.0038364034
0.015232926
0.0021709001
0.0020629882
0.0041536363
0.0046544299
0.0021947366
0.0034701698
0.0046318998
0.0054032141
0.0049265758
0.0026410411
0.0049151615
0.0031711769
0.0044378121
0.010721895
0.0041130744
0.012243404
0.0025942032
0.0016189152
0.017636726
0.0049530547
