kid_white_female_n
4657.0
13556.0
1485.0
1877.0
5556.0
197.0
1373.0
9243.0
2242.0
2314.0
3966.0
957.0
1791.0
1237.0
1517.0
3602.0
4767.0
782.0
782.0
3499.0
1100.0
8533.0
4003.0
1665.0
6711.0
6045.0
2608.0
9013.0
1769.0
3033.0
2397.0
140.0
752.0
1044.0
7272.0
5623.0
38630.0
1509.0
8320.0
3046.0
8573.0
6370.0
361.0
292.0
22654.0
1122.0
3159.0
8715.0
28843.0
1658.0
10643.0
10680.0
343.0
1255.0
1756.0
1910.0
3040.0
6880.0
15774.0
317.0
5918.0
3104.0
11045.0
7234.0
1405.0
336.0
2772.0
29.0
172.0
22547.0
188.0
73.0
171.0
95.0
8281.0
219.0
120.0
2621.0
5899.0
1268.0
1197.0
""
39.0
7424.0
163.0
105.0
65.0
405.0
363.0
677.0
76.0
716.0
966.0
206.0
""
185.0
1660.0
7123.0
6780.0
3375.0
2344.0
618.0
737.0
214330.0
12898.0
5412.0
46102.0
9016.0
550.0
13269.0
5369.0
1649.0
1956.0
3349.0
16184.0
3799.0
798.0
448.0
2469.0
557.0
1534.0
1848.0
2460.0
859.0
1629.0
2006.0
7988.0
6293.0
2921.0
1721.0
545.0
825.0
1505.0
9016.0
2128.0
1239.0
7265.0
1944.0
4370.0
1531.0
3038.0
1195.0
3703.0
1252.0
1524.0
4031.0
2354.0
521.0
1981.0
445.0
926.0
1112.0
2606.0
6469.0
1721.0
1644.0
3295.0
3915.0
625.0
980.0
703.0
961.0
1812.0
1177.0
1061.0
1167.0
2779.0
2254.0
6168.0
849.0
22559.0
1998.0
1380.0
9579.0
1185.0
848.0
10537.0
1322.0
1779.0
1203.0
3190.0
1558.0
15241.0
7241.0
626.0
2012.0
52250.0
82.0
2722.0
16069.0
3599.0
1094.0
58760.0
2224.0
15557.0
33892.0
1923.0
10381.0
2798.0
1315.0
39715.0
6005.0
4756.0
2708.0
256271.0
6018.0
17562.0
1445.0
6683.0
10371.0
796.0
895.0
14830.0
8186.0
8576.0
149381.0
25285.0
1852.0
86866.0
75614.0
3133.0
89161.0
145293.0
12627.0
30408.0
17381.0
30810.0
19824.0
69163.0
15161.0
16380.0
319.0
3853.0
22003.0
34568.0
31002.0
5530.0
4984.0
1141.0
17973.0
4478.0
48822.0
10145.0
4810.0
25534.0
856.0
42081.0
862.0
460.0
404.0
22587.0
4673.0
1364.0
258.0
938.0
506.0
89.0
329.0
330.0
2587.0
17382.0
165.0
23684.0
3100.0
2706.0
47497.0
4007.0
4273.0
444.0
1219.0
1044.0
78.0
382.0
187.0
50949.0
185.0
776.0
445.0
3675.0
23959.0
847.0
614.0
2012.0
11488.0
72.0
1539.0
2140.0
3287.0
2212.0
1250.0
363.0
1484.0
474.0
1060.0
1185.0
8309.0
709.0
764.0
2011.0
303.0
48.0
525.0
232.0
1577.0
2307.0
538.0
14685.0
1095.0
73131.0
63928.0
20047.0
14879.0
63387.0
24564.0
13965.0
11008.0
11361.0
37590.0
11668.0
6629.0
12372.0
2445.0
13237.0
2034.0
38787.0
82650.0
1163.0
9085.0
8591.0
15607.0
13957.0
5103.0
1841.0
1308.0
53681.0
20447.0
3430.0
804.0
1307.0
1540.0
613.0
1111.0
718.0
1448.0
1813.0
9945.0
4678.0
65623.0
1867.0
7456.0
3355.0
750.0
534.0
15223.0
28469.0
14262.0
3023.0
601.0
1087.0
17402.0
18786.0
8614.0
57016.0
4386.0
6146.0
15570.0
2661.0
51181.0
11419.0
64104.0
28335.0
61807.0
36378.0
5245.0
11725.0
12923.0
13028.0
20694.0
31405.0
2918.0
3071.0
1689.0
1099.0
31738.0
2360.0
3626.0
1833.0
1536.0
629.0
896.0
207.0
1985.0
1618.0
5067.0
8647.0
1225.0
1681.0
7576.0
986.0
1835.0
981.0
2754.0
3750.0
1264.0
1484.0
209.0
4608.0
682.0
8225.0
6316.0
878.0
11838.0
992.0
2434.0
17373.0
3288.0
90.0
8442.0
581.0
47915.0
3071.0
3087.0
10070.0
1253.0
9159.0
1182.0
1257.0
1656.0
1872.0
1801.0
14237.0
1441.0
486.0
3297.0
8739.0
637.0
350.0
4353.0
1499.0
1584.0
693.0
1969.0
10121.0
7874.0
12120.0
2034.0
35464.0
2386.0
258.0
4852.0
4818.0
1735.0
627.0
51041.0
3236.0
11467.0
123.0
2953.0
2205.0
1844.0
1339.0
12980.0
9354.0
838.0
4518.0
974.0
1279.0
777.0
535.0
573.0
2289.0
1205.0
647.0
3078.0
3003.0
3502.0
570.0
951.0
6190.0
2207.0
1522.0
722.0
554.0
2794.0
521.0
1366.0
475.0
1270.0
1896.0
664.0
1265.0
4434.0
9267.0
5641.0
3302.0
1202.0
10530.0
1344.0
2525.0
1611.0
1501.0
3411.0
565.0
1128.0
104.0
1414.0
291.0
8483.0
6219.0
329.0
898.0
551.0
4372.0
2298.0
170.0
1554.0
216.0
81.0
1371.0
535.0
715.0
370.0
2861.0
2723.0
2100.0
743.0
510.0
4635.0
607.0
692.0
1647.0
2137.0
6796.0
6662.0
2579.0
212.0
1023.0
2397.0
116.0
429.0
2059.0
6942.0
529.0
610.0
705.0
1773.0
3210.0
13762.0
1281.0
3184.0
34989.0
357.0
8834.0
991.0
939.0
5268.0
1776.0
800.0
4249.0
11167.0
1270.0
369.0
103.0
13984.0
1072.0
2602.0
96.0
913.0
509.0
2893.0
1940.0
1555.0
1752.0
1469.0
1725.0
2939.0
2091.0
13042.0
3141.0
909.0
392.0
462.0
3052.0
1984.0
3652.0
597.0
1013.0
2376.0
807.0
1411.0
757.0
7239.0
809.0
1031.0
7702.0
602.0
1723.0
4813.0
570.0
3873.0
565.0
1822.0
1398.0
13222.0
4011.0
1996.0
1662.0
4082.0
4714.0
234479.0
2123.0
1432.0
8437.0
1949.0
2522.0
87169.0
2272.0
781.0
4538.0
2541.0
1701.0
4325.0
3890.0
659.0
1796.0
4522.0
990.0
2326.0
468.0
933.0
5667.0
3460.0
3946.0
1258.0
4086.0
2601.0
2346.0
1092.0
34753.0
9357.0
6691.0
5004.0
62435.0
12254.0
1651.0
3890.0
4548.0
3147.0
2621.0
33074.0
14249.0
10114.0
5586.0
26379.0
4607.0
1479.0
1850.0
1511.0
1543.0
1959.0
3458.0
3411.0
3653.0
1754.0
6086.0
14763.0
2287.0
1939.0
1975.0
429.0
549.0
690.0
3372.0
1864.0
12359.0
19786.0
2774.0
18302.0
773.0
699.0
2736.0
757.0
4942.0
14612.0
1929.0
8101.0
1464.0
1931.0
1825.0
1872.0
1625.0
6140.0
53443.0
6418.0
24998.0
4521.0
4800.0
33722.0
8430.0
1120.0
1605.0
6026.0
1606.0
2421.0
4362.0
9735.0
3345.0
3953.0
1257.0
3980.0
6040.0
3035.0
5207.0
11032.0
5118.0
20114.0
2906.0
8036.0
2158.0
2986.0
2377.0
3728.0
7008.0
3856.0
25356.0
6909.0
4210.0
13720.0
5534.0
8922.0
4654.0
4844.0
3783.0
2705.0
3531.0
3611.0
14606.0
4121.0
8991.0
5280.0
32324.0
10490.0
5245.0
13212.0
65078.0
5438.0
1226.0
4165.0
9178.0
4555.0
8610.0
1762.0
5763.0
693.0
2362.0
2772.0
1910.0
2058.0
1434.0
16473.0
3454.0
1710.0
3956.0
3186.0
3561.0
2275.0
24002.0
2842.0
5425.0
2570.0
2903.0
3957.0
2250.0
1115.0
12658.0
1915.0
925.0
16038.0
1886.0
10287.0
4007.0
956.0
6570.0
3381.0
7262.0
3469.0
2848.0
3864.0
937.0
492.0
1716.0
1579.0
860.0
3181.0
11408.0
3005.0
2623.0
2768.0
1775.0
1767.0
1242.0
2754.0
1633.0
2163.0
4865.0
1449.0
1578.0
1087.0
2038.0
2264.0
5791.0
1851.0
4922.0
1073.0
918.0
2575.0
4437.0
1690.0
10500.0
1208.0
2563.0
2012.0
1151.0
920.0
1157.0
1462.0
1232.0
1863.0
1501.0
2018.0
1885.0
2302.0
1279.0
1215.0
962.0
1990.0
2496.0
4244.0
1808.0
9139.0
2320.0
1429.0
2159.0
4154.0
21042.0
1275.0
1121.0
1540.0
1764.0
2658.0
3719.0
3820.0
1741.0
1357.0
1084.0
958.0
1423.0
4248.0
1709.0
880.0
1803.0
1158.0
3239.0
1023.0
37613.0
10206.0
1962.0
611.0
1277.0
16147.0
1651.0
3952.0
6568.0
1845.0
756.0
1360.0
918.0
3778.0
5197.0
2478.0
797.0
4240.0
1304.0
2307.0
10344.0
881.0
1533.0
1562.0
967.0
1912.0
619.0
2963.0
1739.0
1078.0
7615.0
313.0
456.0
2561.0
330.0
268.0
993.0
1086.0
1075.0
183.0
4012.0
3827.0
359.0
2245.0
941.0
8056.0
345.0
355.0
2764.0
635.0
2697.0
2138.0
2977.0
2058.0
371.0
311.0
661.0
751.0
160.0
806.0
232.0
761.0
3498.0
440.0
277.0
1502.0
2231.0
391.0
51506.0
425.0
1096.0
362.0
2358.0
251.0
7223.0
387.0
1096.0
379.0
3013.0
3401.0
1498.0
1275.0
520.0
3661.0
795.0
3338.0
698.0
411.0
1477.0
1957.0
357.0
575.0
2085.0
488.0
713.0
725.0
689.0
2463.0
1063.0
316.0
6502.0
626.0
1120.0
4206.0
657.0
365.0
755.0
5475.0
608.0
42749.0
1279.0
14897.0
332.0
640.0
473.0
538.0
247.0
570.0
3277.0
1004.0
377.0
841.0
227.0
713.0
244.0
1176.0
397.0
8654.0
1910.0
2177.0
2371.0
846.0
4146.0
1241.0
3403.0
11079.0
2070.0
4991.0
