kir_native_black_pooled_p100
0.79020733
0.62563646
0.60835791
0.33411941
""
0.71204859
0.64056444
0.59000027
0.58188039
0.20766158
0.81527472
0.62666744
0.51553422
0.7732774
""
0.46289507
0.75294012
0.27918151
0.4137426
0.73969144
0.82684058
0.3233231
0.55501968
0.64602667
""
0.70203269
0.53128928
0.71402156
0.8886975
""
0.54002982
0.78286535
0.53844059
0.67993504
0.67903042
0.26819456
0.68802208
0.81309205
0.58608836
0.56440073
0.66277856
0.65707213
0.75495327
0.71092236
0.66435283
0.60434276
""
0.7309379
0.6617614
0.58458734
0.71498823
0.45262387
0.82708502
0.55591595
0.63633537
0.29755646
0.72463095
0.89427805
0.65370244
0.56985563
0.64946878
0.685323
0.64203876
0.69798166
0.66933364
0.82612979
""
""
""
0.61658412
""
""
""
""
0.92588902
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75162375
0.50328428
""
""
""
""
0.65149534
0.44734025
0.50444287
0.66072756
0.71926731
""
""
0.70889503
0.66959298
0.62134349
""
0.49473962
""
0.78378499
0.28410125
""
0.71002609
0.7353304
""
""
0.53388226
0.68633211
0.89045483
0.64348316
""
0.60694581
0.46465907
0.62346035
0.52510178
0.7419281
0.53748047
""
""
0.74859571
""
""
1.1079894
0.77106911
0.30924514
0.75552368
""
0.78238535
0.68046367
""
0.55340582
""
0.77712291
0.5688886
0.79782623
""
0.6816448
""
""
0.60704643
0.6832965
0.57674789
""
0.882801
""
0.66788608
""
0.68575794
""
0.2879985
""
1.0175307
1.0441226
0.66515011
""
0.76102281
0.48350093
""
""
0.51341313
""
""
""
0.60565668
""
0.57941496
0.59281075
1.151089
""
0.6214602
""
""
0.86259955
""
""
0.66143608
""
0.7020098
0.69925922
""
""
0.60044092
""
0.72367662
0.6031965
""
""
0.61461473
0.35935289
0.53926206
""
""
0.54080558
""
""
0.66310561
0.48714286
""
0.6142906
0.48279008
""
0.57156247
0.58756965
""
0.63830316
0.61463803
0.59019631
0.67002118
0.53213602
0.62997073
0.56735909
0.63609338
0.69258505
""
""
""
0.60942674
0.59652179
0.58652645
0.77074057
""
""
0.66534859
""
0.64025903
0.64793408
0.69487548
0.61985469
""
0.61990589
""
""
""
0.62336451
""
""
""
""
""
""
""
""
""
0.64726418
""
0.66396821
""
""
0.65759075
""
""
""
""
""
""
""
""
0.57392955
""
""
""
""
0.45967862
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62739551
""
""
""
""
""
""
""
""
""
""
0.61265981
""
0.65108573
0.63868022
0.24005601
0.69534987
0.67185766
0.54120594
0.66433293
0.58183163
0.69689137
0.68621325
0.61555922
0.67885667
0.61920387
0.87439823
0.62041521
0.63596708
0.65865344
0.60909909
0.87921709
0.58920103
0.50170851
0.61486006
0.68485868
0.67180306
0.67228234
""
0.62727106
0.56876224
0.64495045
0.81260651
0.58073831
""
""
0.80637598
0.30578044
0.7121051
0.68879002
0.61139369
0.66139442
0.61809987
""
0.44616422
0.41076481
0.61082685
""
0.56526995
0.58400023
0.65424359
0.49575824
""
0.51514512
0.61275774
0.50207388
0.5143972
0.5928576
0.43048659
0.67393905
0.73900729
0.67265666
0.58419067
0.56581163
0.56478471
0.70599473
0.6363408
0.65662777
0.60942918
0.45755434
0.48768321
0.81832147
0.54855984
0.57047939
0.39189047
0.60461432
0.46445936
0.65129864
0.59010792
0.7137357
0.26628539
0.73467171
0.83020806
""
0.65663469
0.31673518
0.63006061
""
0.60189736
0.76743931
0.79662335
0.65948427
0.63240582
0.82275403
""
0.77435583
0.57805336
0.64464325
0.66230756
0.49420843
0.63491637
0.69338751
0.61870176
0.55395633
""
0.60134465
0.59203565
0.78422117
0.41928965
0.61716568
0.57652593
0.4557229
0.57862866
1.119922
0.66980028
0.36315322
0.76893687
0.6779688
0.55447942
0.58675838
0.15136202
0.63470232
""
""
0.76353765
0.63110054
0.98141909
0.6156311
0.63662416
0.54832685
0.78434747
""
0.4400579
0.72151184
0.69735223
0.9249481
""
0.65293258
0.63699281
0.89356804
-0.12400931
0.65501106
""
""
0.66212696
0.91683894
0.59769744
0.6695075
0.58806813
""
0.79021168
0.61063945
0.69687843
0.65528339
0.47161594
1.2056417
0.54117674
0.73018873
0.7694388
0.78930825
0.5000506
0.1849384
0.55886042
0.70013845
0.47427005
0.68550962
0.47379076
0.749547
0.74345738
0.52794248
0.54697096
0.72763616
0.26456231
0.65056211
""
0.61341989
0.52842075
0.50247711
0.46219572
0.57914859
0.62850106
1.0339353
0.77838069
0.3591058
0.9245097
0.48210266
""
0.66562301
0.54551703
0.68723524
0.52506226
0.54814267
0.49367154
""
0.69521475
0.49540395
0.77380371
0.75313842
0.87466323
1.3688817
""
1.0886229
0.6743685
0.52337313
""
0.7191208
0.61817694
0.64597589
0.96380353
0.41158429
0.64069867
0.73581564
0.76959097
0.66213995
0.76901925
0.44082409
0.46541086
0.50657272
0.91600823
0.5936445
""
0.38496956
0.71953529
0.31230921
0.66612595
""
0.83964783
0.39340827
0.55125093
0.67112327
0.69964969
0.66543478
0.55108488
0.47932822
""
""
0.41804212
0.48301777
0.31303716
0.60759449
0.53515851
""
0.57566613
""
0.85300928
0.72334993
""
""
""
""
""
""
""
""
""
""
""
""
0.66759151
""
""
""
""
""
0.72202826
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.77807409
0.53513181
""
0.51085198
""
""
""
""
""
0.61195368
""
""
""
""
0.55615491
0.62806869
""
""
0.40120804
""
""
0.67405236
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67528814
""
0.69155067
""
0.50623226
""
""
""
0.5551737
0.62652481
0.89620483
0.44484288
0.60297334
0.4442066
""
1.238351
""
""
""
0.59767091
0.68908763
0.66322613
""
0.59775895
0.74869537
""
""
0.67204326
""
""
""
""
0.63777643
""
""
0.6376999
""
""
""
""
0.82512474
""
0.52180153
""
0.58033592
0.62400109
""
0.66277468
""
""
""
""
0.37764075
""
""
0.56624758
""
""
""
""
""
0.87572098
0.56803995
0.4179194
0.5419423
""
""
0.64551586
0.63407642
""
""
""
""
""
""
0.766002
""
""
""
""
""
""
""
0.60019284
""
0.60543931
""
0.65442467
""
""
""
""
0.51590395
""
0.69046777
""
""
0.60549629
""
0.58120871
""
""
""
""
""
""
""
""
""
""
0.56107157
0.6183517
""
0.50780511
0.58978391
""
""
0.56836551
0.87434953
""
""
""
""
""
""
""
""
""
""
0.62586361
""
""
""
""
""
""
0.71368086
""
""
""
""
""
""
""
1.0121582
""
""
0.74137896
""
0.70691949
""
""
""
""
0.68131459
""
""
""
""
""
""
""
""
""
0.5921576
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48819444
""
""
""
""
""
0.61083835
""
""
""
""
""
""
""
""
""
""
""
""
