wgflx_rk_white_male_p25_se
0.01209075
0.01811816
0.03194632
0.011561356
0.016819481
0.03592084
0.011955362
0.029387914
0.034259401
0.019368106
0.016761579
0.010406447
0.033016983
0.025007673
0.017451486
0.050720952
0.04516894
0.016654603
0.038686275
0.039955363
0.015496763
0.015216477
0.019958301
0.031110005
0.012112442
0.055138998
0.025062155
0.015951201
0.011086739
0.037563108
0.032144524
0.025522659
0.014563124
0.016550595
0.039508019
0.015111201
0.032889917
0.030072309
0.081272051
0.071696989
0.01897184
0.035750665
0.050669748
0.062786601
0.046543643
0.046807811
0.012674855
0.023029419
0.015323118
0.025019407
0.019400677
0.016962035
0.022473786
0.075271793
0.078461334
0.017078167
0.044379752
0.053807691
0.073771909
0.030256493
0.035845481
0.013120349
0.046352234
0.031358592
0.022808073
0.027074935
0.038622063
0.032309104
0.023300337
0.021863561
0.062754884
0.036337364
0.041360807
0.02345562
0.030684995
0.036160007
0.023398766
0.023186121
0.041961905
0.012992831
0.032064609
0.021553999
0.022813151
0.020860346
0.010134163
0.024030181
0.021441765
0.018657597
0.015170502
0.014813509
0.019340383
0.028907873
0.026564388
0.014202312
0.026057819
0.050938513
0.020875791
0.015597799
0.007511009
0.013902662
0.012733452
0.010987187
0.011026843
0.014400307
0.013682507
0.0097431466
0.013844257
0.010692727
0.025736785
0.01762962
0.021337712
0.024363197
0.01527069
0.055404402
0.015489312
0.012190401
0.018117659
0.051886767
0.061758898
0.051627472
0.022700366
0.030935846
0.042703204
0.030588357
0.036189012
0.020614496
0.02067413
0.032935008
0.043799616
0.043692287
0.0083591603
0.028205678
0.027387137
0.033783123
0.019263493
0.026368819
0.015729427
0.023444323
0.056177754
0.039355334
0.019507943
0.021134431
0.062429588
0.041186634
0.030271269
0.046091411
0.016619934
0.031577736
0.047269642
0.041501958
0.024126573
0.012020596
0.025579484
0.072960079
0.013263479
0.015776481
0.041672874
0.018897802
0.033523869
0.022107488
0.054467697
0.033772238
0.024391115
0.0095649892
0.05829443
0.0091878846
0.022672312
0.020445898
0.033574075
0.014442732
0.0055282512
0.014493778
0.018633101
0.010786301
0.017013727
0.026934672
0.013035471
0.0085339015
0.019214859
0.02222449
0.021984596
0.019348715
0.0086983973
0.020847837
0.024749652
0.0074213836
0.031602446
0.021758869
0.013070165
0.045119606
0.027879702
0.017721757
0.0094571905
0.036765669
0.029546339
0.021343296
0.0155836
0.015276411
0.010858729
0.023369525
0.010668724
0.013546926
0.021473624
0.018437522
0.013632619
0.012612303
0.0096641602
0.02260787
0.017175889
0.015530868
0.016099799
0.013616161
0.029075896
0.031455349
0.016096143
0.0098124538
0.01381778
0.0068323235
0.017939676
0.016092798
0.023260988
0.018858828
0.017018106
0.022387039
0.0079001412
0.013563835
0.013624202
0.010808794
0.0060332655
0.0099696787
0.009580547
0.016883945
0.032117862
0.017458173
0.038337696
0.025497835
0.033611577
0.017684394
0.050105497
0.024998125
0.015432189
0.023405468
0.023160782
0.013923347
0.020933628
0.028085094
