kir_native_other_female_p75
""
""
""
""
""
""
""
0.5558337
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38697705
""
0.44852903
""
""
""
""
""
""
""
0.4863252
""
""
""
0.53493392
""
0.504547
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54851621
""
""
""
""
0.4706938
""
""
0.45561564
0.58270931
""
""
""
""
0.49840933
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46754688
0.5901379
""
""
""
""
0.48861107
0.51496184
0.6218158
0.42599353
0.51115096
""
""
0.32097015
""
""
""
0.3645269
""
""
""
""
""
""
""
""
""
""
""
""
0.59731406
""
""
""
""
""
0.50037533
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52463341
""
""
""
""
""
0.38619334
""
""
""
""
""
0.47555229
""
""
""
0.5614658
""
""
0.4646413
""
""
0.56407106
""
0.45724586
0.5118922
""
0.52886426
""
""
0.41617858
0.48774463
""
""
0.51871228
0.53709239
0.54556036
""
0.4421382
0.41774148
""
""
0.58554333
0.41194341
0.55377376
0.52376246
0.51208258
""
0.46462381
0.54147667
""
0.52027047
0.50832003
0.58129692
0.50928319
0.5183835
0.60222441
0.5410105
0.55517364
0.55163282
0.47970051
""
0.44145283
0.51883823
0.53056908
0.52507627
0.57594007
0.56926316
""
0.43825221
0.32747129
0.52976292
0.51325917
0.55075407
0.49473062
""
0.54340994
""
""
""
0.55554676
""
""
""
""
""
""
""
""
""
0.4948886
""
0.48601586
""
""
0.46143329
""
""
""
""
""
""
""
""
0.5067448
""
""
""
""
0.50321019
""
""
""
0.62309003
""
""
""
""
""
""
""
""
""
""
""
0.48561507
""
""
""
""
""
""
""
""
""
""
0.61825866
""
0.54736525
0.51945013
0.57562387
0.4697533
0.47142443
0.56463879
0.51845837
0.5350973
0.62867308
0.54767859
0.58671427
0.56411123
0.59735388
""
0.55748028
""
0.51429248
0.48874295
""
""
""
0.41170549
""
""
""
""
0.52477217
0.50162262
""
""
""
""
""
""
""
""
""
""
""
0.49013123
""
""
""
""
""
0.56319129
0.56864005
0.41328689
""
""
""
0.41072544
0.41968355
""
0.48761174
""
""
0.40680677
""
0.49366426
0.51069081
0.48144156
0.33157521
0.43615055
0.45195392
""
""
0.47572389
0.3863416
0.5322122
0.61126733
""
""
""
""
0.42389634
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63168609
""
""
""
""
""
0.40944251
""
0.52027524
""
""
""
""
""
""
""
""
""
""
0.48434725
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50795692
""
""
""
""
""
""
0.50077188
""
""
""
""
""
""
""
""
0.53098381
""
""
""
""
""
""
""
""
""
""
""
""
0.71627373
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.6831823
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4423171
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51521879
