hours_wk_hisp_female_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
5.6824512
""
""
""
""
""
""
""
3.7166162
""
""
""
7.1573668
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.2818909
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.2459025
4.3472552
5.4298425
6.9624372
""
""
0.73406613
4.6503825
6.2079816
1.1088167
3.2495735
3.8973053
4.7999864
3.0573468
""
""
""
7.4455276
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
6.3782816
""
""
""
""
""
""
""
""
""
""
""
4.7047725
""
""
""
1.0095035
""
""
3.4565072
""
7.7484164
1.2475954
""
4.8116264
1.4038321
""
6.8678317
2.2504876
""
1.4536933
2.8081632
""
""
0.33818495
3.2083645
3.6797845
""
6.5292511
2.0908959
""
""
1.5019698
3.0838685
""
0.65112108
2.8247874
""
0.78045529
1.0347617
3.2796924
0.6994465
0.74470872
1.7387831
1.3904328
3.1521487
1.2574164
1.8861952
0.70080501
2.5727589
4.8587513
""
""
1.8311243
1.8112975
1.5815905
4.9231377
7.1139798
""
1.9329988
""
1.0905526
2.5966916
6.8296471
1.5236564
7.9673786
1.4884112
""
""
""
2.8242667
3.2943349
""
""
""
""
""
""
""
""
1.5967565
""
2.7080595
""
""
1.6917404
""
""
""
""
""
""
""
""
1.693581
""
""
""
3.9766355
3.1121583
7.8592091
""
""
3.9976177
""
""
""
""
4.957407
8.0148726
""
""
""
""
""
2.2955415
""
""
""
""
""
""
""
""
""
""
3.0411818
""
1.7000835
1.9036722
""
""
1.9916929
5.5965576
""
""
""
3.0218203
6.7443004
3.8692908
4.9559698
""
""
""
2.8070889
1.0682634
""
4.6934638
""
6.2370305
3.5857546
""
""
""
2.7343464
5.6594443
""
""
""
""
""
""
""
""
8.4434938
6.3072238
8.0335531
1.4640088
""
5.1592684
""
""
""
4.0259438
3.4246812
4.0743427
""
""
""
5.1977749
5.6013455
4.4273014
0.70434475
4.4696412
""
5.2367001
12.35716
1.522061
3.0134151
1.6872938
3.4021611
2.7213724
3.6764834
""
3.1481395
5.3181891
""
4.5452681
2.3451695
""
""
""
""
3.9718854
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
5.2124009
""
""
""
""
""
4.5891027
""
2.8883066
""
""
""
""
""
""
""
""
""
""
2.9418774
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.257283
""
""
""
""
""
""
3.2464526
""
6.8900895
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
5.4799681
""
""
""
""
""
""
""
""
""
""
""
""
""
""
6.5766401
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8.3577166
""
