marr_32_black_male_mean_se
0.016587311
0.028688114
0.082689635
0.0086748041
0.0061632199
0.014113771
0.003923262
0.042558584
0.06068657
0.0063514407
0.0071915169
0.0029316598
0.10055251
0.02629484
0.0092474548
""
""
0.012767719
0.10701848
0.0097639933
0.0039425092
0.0041163196
0.0066490853
0.0056434348
0.0033999323
0.0099403271
0.0072152396
0.0048856759
0.0030264072
0.010097821
0.0084479516
0.0098947808
0.0032664051
0.0043920502
0.0061640493
0.0055504893
0.0076001696
0.0074541783
0.010163966
0.0086707389
0.0031464498
0.0075114854
0.013930408
0.021448657
0.008737077
0.0068931398
0.0022398857
0.0066173151
0.0030645588
0.0067397151
0.0063089984
0.0044746324
0.0049194805
0.014038815
0.017127026
0.0034116847
0.010916554
0.028593756
0.022957962
0.0059577324
0.0093917456
0.0045144451
0.016150121
0.02059052
0.060141988
0.036438618
""
0.056414813
0.052305229
0.072422057
0.0064890776
0.0060201171
0.0045875916
0.0072199595
0.0091213863
0.036257606
0.0074609001
0.016036225
0.018175643
0.0020109368
0.0056908913
0.017513603
0.040669445
0.013394772
0.0040863487
0.02204386
0.019674294
0.0083771395
0.0059945127
0.012464016
0.01344105
0.041888915
0.051953517
0.0067153601
0.068499453
""
0.023238635
0.0099252714
0.0032297634
0.0056160218
0.0072780112
0.0018087146
0.0033937693
0.0081518078
0.0074337474
0.0033370077
0.0069273547
0.0033150376
0.010449769
0.009880566
0.0076628737
0.0055551473
0.0034206067
0.0091089569
0.0040456192
0.004371848
0.0038777222
0.013239994
0.017154345
0.01139892
0.0062849531
0.010856354
0.0121581
0.0087937964
0.0098711271
0.0044130962
0.0046345559
0.010892143
0.0082391594
0.0091786766
0.0016245871
0.0077029318
0.0076233032
0.015064388
0.01381809
0.0080762496
0.0049277865
0.0045458339
0.0096908426
0.00704708
0.0052186898
0.011675138
0.014769905
0.010724843
0.0053655701
0.010532232
0.0075378334
0.0066856635
0.0072926036
0.0074248612
0.022298133
0.0030444777
0.0048161238
0.009160907
0.0056678513
0.0036907534
0.010847155
0.0039145215
0.011391579
0.028443014
0.055829685
0.065232083
0.0093575343
0.0020642173
0.017901931
0.0017293449
0.07775417
0.093980938
""
0.017422061
0.0017409346
0.0097560631
0.070193581
0.0084066158
0.048943296
0.081798762
0.0083523029
0.0062256414
0.071060397
""
0.085978739
0.078602575
0.0047993944
0.03421298
0.029203467
0.0035943231
0.032107286
0.062055517
0.0083195949
0.065538034
0.034620222
0.013469336
0.0045515979
0.076408029
0.024634769
0.024994759
0.028676027
0.01395539
0.0056963041
0.048032347
0.0063221436
0.014928827
0.048863422
0.022446368
0.01159892
0.0078845043
0.0037073588
0.041925028
0.026319688
0.016842401
0.034482747
0.014540137
""
0.063202851
0.0047714091
0.010293657
0.0098669492
0.0025982822
0.042749502
0.031581629
0.025978902
0.03208863
0.032107025
0.042549286
0.0040672272
0.014902337
0.037379835
0.027569406
0.0044217953
0.0067789098
0.013395436
0.0095737567
""
0.0299962
""
0.021119123
""
0.014421158
""
0.061151117
0.021922747
0.03265436
0.01836762
0.014070029
0.042958733
0.023875302
0.0096379332
0.0075522158
0.057621308
0.024013072
0.0039000604
0.020154081
0.053368159
""
0.0226574
0.068465598
0.062314887
0.0082928222
0.058801215
0.012955718
0.023689039
0.013311837
0.010573622
0.0069352868
0.0076156966
0.0012299707
0.0071440106
0.0019911164
0.0017126829
0.0051873494
0.0060228575
0.011648132
0.01758281
0.051770225
""
0.083588287
0.02768445
0.045158811
""
0.05210847
0.0082421508
""
""
0.0037833583
0.018485546
0.084101148
0.009876756
0.0033784686
0.040982887
""
""
""
""
0.094857052
""
""
""
0.062858894
0.068319447
0.041547406
0.0047256239
""
0.080432549
0.029876795
0.081366792
0.077251002
""
0.075637326
0.016958203
""
0.029338554
0.02350523
0.078732178
0.060585946
0.036938634
0.034173638
""
0.053795382
0.054007925
0.042747337
0.083192639
0.012090588
0.064318128
0.054184828
0.073986016
0.017338961
0.0084617222
0.035280332
0.036477827
0.011333137
0.059120156
0.0086509697
0.0084765777
0.00321495
0.010719392
0.0013231462
0.0079090474
0.020858867
0.067924023
0.002449197
0.038851947
0.037437074
0.010433801
0.012247078
0.028504644
""
""
""
""
0.04717027
0.020982776
0.019530041
0.017697707
0.055334918
0.022728451
0.013530643
0.059897356
0.012479997
0.04148107
0.0088112997
0.019738462
""
0.041677196
""
""
0.040937003
0.041676722
0.0799556
""
""
""
""
0.11101518
""
""
""
""
""
""
0.041050147
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035175994
""
""
""
""
""
""
""
""
""
0.048536781
0.056310844
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.086170793
""
0.091282725
""
""
""
0.044830307
0.012901037
""
""
""
0.040931821
""
""
""
""
""
0.03559725
""
""
0.066665776
""
""
""
0.11911112
0.032393176
""
0.021284895
""
""
0.0068430188
""
""
""
""
""
""
0.0091709876
""
""
0.041211978
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038099784
0.0053964094
""
""
0.081844814
0.091671094
0.045268431
""
""
""
""
""
""
0.036158353
""
""
0.015010166
0.013113727
0.0087407054
0.064933605
