jail_asian_male_mean
""
0.001440754
""
""
""
""
""
-0.00037164972
""
""
""
""
""
""
""
-0.00050791103
""
""
""
""
""
""
0.0023775895
""
""
""
""
""
""
""
""
""
""
""
-0.0040402291
""
-0.00055653998
""
""
""
-0.0015958186
""
""
""
0.0027554769
""
""
""
0.004426674
""
0.0053500314
-0.0077667381
""
""
""
""
""
""
-0.0024379573
""
""
""
0.035255555
""
""
""
""
""
""
0.010899451
""
""
""
""
0.02054077
""
""
0.014343829
""
0.041199535
0.041610181
""
""
""
""
""
""
""
""
-0.0053530852
""
""
""
""
""
""
""
0.007281635
0.0037639679
""
""
""
""
0.0097352201
0.014999859
0.018587584
0.0060990644
-0.00050930359
""
-0.0012648827
-0.00040937311
""
""
""
0.031273503
""
""
""
""
""
""
""
""
""
""
""
""
0.0059575844
""
""
""
""
""
""
""
""
0.00074876292
""
""
""
""
""
""
""
""
0.0073750913
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025377508
""
0.0088995611
""
""
-0.00066169491
""
""
0.038253058
""
""
""
""
""
0.004102001
""
""
""
0.001923015
""
""
0.0058745416
""
""
0.0030503941
-0.0057784747
0.00071627559
0.010587587
0.0080993939
0.023204975
-0.0023634615
""
0.0088994997
-0.00030188943
0.024279865
""
0.002298184
0.0016976509
0.0016191453
""
0.0053457189
0.0035367555
""
""
0.0041818824
-0.00070127344
-0.0018630736
0.0037122741
0.018061178
""
0.0021676277
0.0078822942
0.0030274994
0.0029504099
0.0049774498
0.0021065425
0.0058854832
0.00054113369
0.0033164637
0.006768764
0.0032337403
0.0079538692
0.0013226556
""
0.013790798
0.0015446602
0.0059792707
0.0036987155
0.0080172569
0.0031456747
""
0.0034968643
""
0.0051178713
0.00038309823
0.024490312
0.023465343
""
0.016012879
""
""
""
0.0079916082
0.02734996
""
""
""
""
""
""
""
""
0.033090044
""
0.018256633
""
""
0.02182501
""
""
""
""
""
""
""
""
0.012237573
""
""
""
""
-0.0011214192
""
""
""
0.0086852089
""
""
""
""
""
""
""
""
""
""
""
-0.0033407731
""
""
""
""
""
""
""
""
""
""
0.019193687
""
0.00094256172
0.00089427835
0.0019744134
-5.6876175e-05
0.008198943
0.0079769995
-0.00039355861
0.0035526704
0.00010311202
0.0044977949
0.028281549
0.00034919742
0.0012985151
""
0.0088469014
""
-0.00021486121
0.0020881409
""
-9.7901386e-05
-9.0664827e-05
0.00019494051
0.016219135
-0.0054119118
""
""
0.001036319
0.0051378426
-0.00072929735
""
""
""
""
""
""
""
""
3.227808e-05
0.002406372
0.0015136583
""
0.0030492025
""
""
""
-0.00056498044
0.0037225909
0.00036898354
""
""
""
0.013205775
0.0099483198
-0.0042719198
0.00067662133
-0.0023312271
""
0.013915948
""
0.0060020224
0.010668369
0.00026409037
0.00063317071
0.016582891
0.0034275274
-0.0042277765
-0.0019645419
0.00086805871
0.020603057
5.2488094e-06
0.00090789644
""
""
""
""
-8.3628016e-05
""
""
""
""
""
""
""
""
""
0.0036074917
0.00415863
""
""
0.0056102774
""
""
""
""
""
""
""
""
0.0024879456
""
0.003204158
-0.0018169034
""
-0.00021950605
""
""
-0.0017236763
0.0005177334
""
0.014808174
""
0.0050943843
""
""
0.00047872434
""
0.054167897
""
""
""
""
""
