staytract_natam_pooled_mean_se
""
0.057926476
""
""
""
""
""
0.069585703
""
""
""
""
""
""
""
0.054408513
0.095087267
""
""
""
""
0.073115014
0.032545049
""
0.066895805
0.11268058
0.053447455
""
""
""
0.059927013
""
""
""
0.078233182
0.04778539
0.032261472
""
0.034384578
0.029967511
0.11121488
0.07862743
""
""
0.025444599
""
""
0.06746918
0.029738426
""
0.05164133
0.048633769
""
""
""
""
""
""
0.052545596
""
""
""
0.085241772
""
0.053651217
""
""
0.069571666
0.07533107
0.010876899
0.019904414
""
""
0.044476043
0.020948224
""
0.067216761
0.03050256
0.035901647
0.047974881
0.047601983
0.024913808
0.062528662
0.033876993
0.027720435
0.033425778
0.027151238
""
0.045776408
0.046813942
""
0.086352058
0.075123638
""
""
0.032679483
0.010387569
0.047166977
0.010339908
0.026962185
0.029171929
""
0.043656968
0.0067669777
0.030296905
0.0096080452
0.012076179
0.021216065
""
0.041346945
0.035631336
""
""
0.080753781
0.022040261
0.056671057
""
""
0.057833705
""
""
""
""
""
""
""
""
0.036800046
""
""
""
""
""
0.08123786
""
""
0.070271581
""
""
""
""
""
""
""
""
0.093998909
0.10486426
""
""
""
""
""
0.085635819
0.084294975
""
""
0.093737721
""
""
""
""
""
""
""
""
""
""
0.073765852
0.062181439
""
0.034537148
""
""
0.06414713
0.12006264
""
0.025599282
0.094482154
""
""
""
""
0.026673287
0.069075592
""
""
0.018114315
0.11765677
0.068052985
0.027127739
0.048353486
0.10166792
0.023562603
0.040946528
0.040951014
0.01850179
0.074934497
0.022864398
0.047927145
0.040305976
0.018968649
0.045365218
0.050181605
0.072678544
0.010065453
0.042932712
0.048181377
0.075231463
0.035659906
0.03718131
0.10585022
""
0.027132181
0.055111993
0.045418542
0.014483389
0.027020171
""
0.015085689
0.01397189
0.032665554
0.015218291
0.013780459
0.042370431
0.023159495
0.041497417
0.034896046
0.035717335
0.017726632
0.048055407
0.02437829
""
0.044043656
0.029483754
0.024697397
0.02273789
0.047345411
0.040283702
""
0.024908995
0.071887404
0.026639445
0.042904112
0.043947671
0.021048635
""
0.024397349
""
""
""
0.03304971
0.055217005
""
""
""
""
""
""
""
""
0.018190334
""
0.034273457
""
""
0.020656399
0.076046176
0.089694656
""
""
""
""
""
""
0.018813396
""
""
""
0.042298783
0.024470557
""
""
""
0.042883974
""
""
0.034858912
""
""
""
""
""
""
""
""
0.044554286
""
""
""
""
""
""
""
""
""
""
0.039652318
""
0.039947052
0.039652251
0.065751679
""
0.038857993
0.031387165
0.094648115
0.068019144
0.052490443
0.032373708
0.07640554
0.045831349
0.044649724
""
0.051198695
""
0.029918941
0.02386073
""
0.058285292
0.068461925
0.048707694
0.054733127
0.09373796
""
""
0.023140822
0.028526099
""
""
""
""
0.085645318
""
""
""
""
0.059879571
0.053454507
0.024762549
""
0.059105266
""
""
""
0.037267845
0.037380718
0.056553118
""
""
""
0.046314169
0.059252013
""
0.026923595
""
0.094851255
0.03604807
0.10401151
0.023822419
0.055340521
0.024637805
0.040025849
0.025277812
0.034125108
0.087835386
0.068145804
0.05702636
0.047201108
0.041007444
0.035956711
""
""
""
""
0.039352793
""
0.095232509
0.10495427
""
""
""
""
""
""
""
""
""
""
0.071546912
""
""
""
""
""
""
""
""
""
""
0.054566443
""
""
0.063576505
""
""
0.052403372
""
""
0.058623355
""
0.03898697
""
""
0.083035737
""
""
""
""
""
""
""
0.042829748
""
""
""
0.068194658
""
""
""
""
""
""
""
0.086286984
""
0.089230627
""
0.037583135
""
""
""
""
""
""
0.03691823
""
0.092456147
""
""
""
""
""
0.084934279
0.074439831
""
""
""
""
""
""
""
""
""
""
""
""
0.070530072
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056122832
""
""
""
0.026343582
""
""
""
""
""
""
""
""
""
""
0.056825738
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.085136026
""
""
""
""
0.10292517
0.026424836
""
""
0.025935501
""
0.034757331
""
0.068603881
0.038969222
""
""
0.043896396
0.044953287
""
""
""
0.038630843
""
0.067306407
""
""
""
""
""
""
""
""
0.078384548
""
""
0.035056826
""
""
""
""
""
0.051838644
0.048512794
""
""
""
""
""
""
0.043770041
""
""
""
""
""
""
""
""
""
""
""
0.039474089
""
""
""
""
""
0.015867889
""
""
""
""
""
0.018822378
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049021937
0.10058066
""
""
0.025484668
0.084465154
""
""
""
""
""
0.04247269
""
0.050261687
""
0.05160423
""
""
""
""
""
""
""
""
""
""
""
0.085201427
""
""
""
""
""
""
""
""
0.074843399
0.031763777
""
0.064329155
""
""
""
""
""
0.064771183
""
""
""
""
""
""
""
""
0.04478661
""
0.060297549
""
""
0.041426651
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.094372958
""
0.050240096
""
""
""
""
""
""
""
