job_density_2013
92.133049
971.31787
340.92007
207.38637
800.27264
336.77753
141.12343
3.5010211
14.048567
2.5655999
1.4461123
0.96954864
0.33589968
14.693687
5.1690493
3.3902593
464.51324
173.82813
49.179153
80.099831
295.62268
531.22681
494.48505
54.470898
9.3143234
90.32634
27.23505
15.407524
80.738625
33.108803
475.91116
560.19049
42.559067
13.535395
74.245094
299.39819
354.52545
147.56744
41.150318
271.73914
263.40732
7.6421022
5.5949388
""
4.4086018
4.7891712
1.9453683
2.2029257
12.751954
14.465442
14.904405
82.492477
345.80334
2.4399626
8.0586185
3.0886962
10.9573
14.08332
38.930225
11.786819
8.4165649
1.9099879
10.663223
5.7767758
11.545635
8.1373167
0.36893675
18.854927
0.32278678
38.757141
654.91376
66.038589
0.45759612
28.559935
2.2453916
0.89707863
7.3536315
0.91105014
602.66669
1457.5099
104.5501
845.30389
86.54213
212.53253
4605.5439
78.024796
443.30536
400.181
848.60278
76.092941
205.07118
76.65123
49.700657
72.644096
63.773743
7.7455921
2.2400658
337.68448
116.96787
190.27594
12.551931
31.868195
1.2270705
21.333261
4.6110601
3.8643382
6.1624422
0.0
0.0
0.43178326
11.825748
5.8927879
9.4382391
45.540462
112.80846
215.43048
262.76398
88.377472
5.7194233
0.68866992
13.289589
4.6846876
106.90043
0.92339313
104.57304
88.021233
13.558966
1.2008921
21.487978
6.9097805
4.3691688
1.5894618
13.485121
5.9383917
4.4467082
2.4532735
0.85495734
5.1590357
0.23802345
31.808319
0.15392688
5.1442986
6.8217053
43.985592
0.49343911
0.1505841
3.811322
37.479809
1.068275
0.32870147
0.52690095
13.172292
3.6481681
2.3591294
2.5692689
18.882477
4.9222708
1.0591003
21.441565
6.3904223
11.001273
3.2134283
201.09946
41.429729
1209.9058
149.32213
214.55147
280.69019
738.15167
633.41345
1125.1863
3.4465783
149.51733
428.83401
109.69119
803.05444
1474.528
6.1180058
3.1044316
9.6376629
7.7748685
1.6698817
1.6069863
0.60198724
3.0523977
31.032028
4.0899482
6.5013342
0.80210727
1.2793075
2.4283915
4.6346488
78.393318
23.133675
226.38867
224.29123
2.4794769
18.302076
36.822506
29.53953
158.06197
0.88123995
0.24899791
4.0214305
3.4270346
1.6588111
2.4086714
23.389286
0.91783923
3.5944097
6.9853783
17.309984
6.6587873
23.795843
2.4230502
2.8848779
122.60775
516.29834
357.38007
746.96265
13.318694
2.3699987
7.5029569
62.569054
19.279491
8.1321049
1.5972983
4.9743323
81.148926
3.5460238
0.91968441
2.8004668
31.115387
283.37561
279.07471
5.7959294
77.887642
7.0803194
142.63234
2.16155
21.001362
20.465311
19.484907
3.3457251
11.212643
88.508629
744.65405
606.17615
1121.299
86.817856
123.2653
606.30579
0.54083806
0.5718292
4.2436566
15.332327
12.537027
5.0169144
10.634679
45.147266
35.514229
9.0185928
6.1737347
