somecoll_black_pooled_p75_se
0.076479949
0.14766321
""
0.047656033
0.03375392
0.088094532
0.020425756
0.28084916
""
0.04610673
0.045885902
0.018546067
""
0.17242536
0.063888259
""
""
0.059093531
""
0.093920454
0.038465209
0.022004932
0.043813333
0.044704009
0.018037532
0.094747439
0.044416633
0.026654769
0.016211223
0.075993121
0.049685694
0.048478164
0.016223086
0.021692883
0.04769779
0.041037016
0.090485789
0.063077442
0.10918399
0.10917392
0.021190984
0.06552127
0.10348778
0.4344368
0.080840901
0.059200093
0.017545454
0.064861007
0.020175397
0.050161455
0.033973314
0.038235705
0.049289856
0.32905829
0.13930796
0.027479339
0.089655511
0.19191298
0.17562704
0.037553053
0.080742598
0.030381652
0.15079196
0.14895247
""
0.23989323
""
""
""
""
0.079850435
0.06855049
0.060266003
0.050694995
0.093256019
0.24731006
0.049955461
0.10219862
0.12868297
0.017014273
0.073946498
0.091550529
0.23587018
0.078938745
0.021077372
0.100722
0.1414455
0.045105767
0.031237733
0.08954332
0.070832588
""
""
0.042774238
""
""
0.13826205
0.065746561
0.023172325
0.045474272
0.059366226
0.013249235
0.030750396
0.057431072
0.046221368
0.023940036
0.046295837
0.022401199
0.10227568
0.087270856
0.054101463
0.041543737
0.01913406
0.082677588
0.025405327
0.029590981
0.022335183
0.097060904
0.15270142
0.14117755
0.055640124
0.08856032
0.083773896
0.045725096
0.09346053
0.031498067
0.028204279
0.12064086
0.077908367
0.070416436
0.0090018651
0.075748399
0.0622079
0.12654972
0.10693797
0.084435076
0.042438969
0.026350563
0.085803427
0.047177818
0.031369507
0.081120722
0.11463879
0.10185164
0.044518307
0.095987774
0.043370366
0.060841981
0.067983754
0.072596066
0.12503418
0.019261668
0.045040704
0.069752268
0.032261696
0.030052785
0.11848991
0.03059745
0.11314882
0.099886253
""
""
0.034803636
0.012640464
0.13300897
0.0073215719
""
""
""
0.085356608
0.010056022
0.041870318
""
0.039304204
0.13172531
""
0.041112751
0.033159189
""
""
""
""
0.024510777
""
0.14632428
0.021395149
""
""
0.042651422
""
0.15752329
0.040898468
0.02443726
""
0.19205727
0.12551954
0.093493171
0.084708087
0.03129214
""
0.039119624
0.10422819
""
0.10041198
0.06305249
0.044804174
0.021183586
""
0.097576819
0.092775814
0.15282741
0.063073926
""
""
0.024102138
0.052029923
0.054823607
0.015356481
0.15303205
0.18346156
0.101063
0.18359888
0.10360035
0.18512221
0.02273432
0.090005219
0.10928243
0.11667784
0.022001794
0.034909453
0.087801002
0.054069996
""
0.12052983
""
0.10613006
""
0.052584235
""
""
0.11752033
0.1500099
0.1014754
0.081062034
0.17540337
0.13989283
0.068082727
0.042888768
""
0.091851078
0.018926939
0.10645286
0.10979353
""
0.086537272
""
""
0.033754334
0.12573348
0.056525022
0.11952198
0.060697146
0.047257714
0.040948331
0.035630088
0.0062489384
0.033091433
0.0099883853
0.011151432
0.026138548
0.043388203
0.086343944
0.20378569
""
""
""
0.13692212
0.14659795
""
""
0.041738212
""
""
0.017293572
0.072360292
""
0.04756768
0.017384265
""
""
""
""
""
""
""
""
""
0.23964757
""
0.17862637
0.02487845
""
""
0.1919204
""
""
""
""
0.081912972
""
0.093767472
0.13422863
""
""
0.1048912
0.16945331
""
0.18973662
0.15518169
0.18355156
""
0.062045671
""
""
""
0.06203457
0.044410855
0.15759747
0.15281169
0.056801368
""
0.057089902
0.056194115
0.021893719
0.080996342
0.0077917282
0.044241533
0.063155271
""
0.014615461
""
""
0.065116256
0.075295433
0.13759907
""
""
""
""
""
0.10943984
0.11823103
0.099461906
""
0.16973469
0.059801105
""
0.11357583
""
0.10213844
0.12803482
""
0.18531516
""
""
0.29657814
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12433975
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13462996
""
""
""
""
""
""
""
""
""
""
0.15940109
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.064323135
""
""
""
0.1652402
""
""
""
""
""
0.14737852
""
""
""
""
""
""
""
0.17138903
""
0.09877418
""
""
0.034825593
""
""
""
""
""
""
0.037999459
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15242279
0.026018793
""
""
""
""
0.23010109
""
""
""
""
""
""
0.14430854
""
""
0.054158058
0.060657892
0.045333587
""
""
""
""
0.17392243
0.089040369
0.020281393
0.13589126
0.12517156
""
""
0.074992985
""
0.10056047
""
0.1391229
""
0.27562639
0.1194069
0.10916797
0.17971191
0.13643192
0.036392663
0.15630957
""
0.26335722
0.048387531
0.18488401
""
""
""
""
""
0.182364
0.085912533
0.11476806
""
0.1044028
""
""
""
""
0.36271405
""
""
""
""
""
""
""
0.092275865
0.23859964
""
0.029520707
""
0.025148155
""
""
""
0.089446023
""
""
""
""
""
""
0.098008648
0.0615068
0.09176904
0.046762574
0.011517908
0.029641675
0.10469513
0.10449664
0.15040705
""
""
""
""
""
""
""
""
0.080381505
""
""
0.078747712
""
""
""
""
""
0.053841226
0.12183908
0.036520727
0.020715782
0.013142064
0.10900461
0.054106224
0.050616849
0.058774285
0.050881524
0.13276669
""
0.10803754
""
0.24768518
0.026081713
""
0.13263305
0.07474868
0.14974901
""
0.041227572
""
""
""
""
""
""
""
""
""
""
""
""
0.096221916
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038763117
""
""
""
""
""
""
""
0.068398021
""
0.025649747
""
0.0491179
""
""
""
""
""
""
""
""
""
0.15941386
""
""
""
""
""
""
""
""
0.054703906
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.066678688
0.057177939
0.045718506
0.084898926
0.021103069
0.023744758
""
""
""
0.10356665
0.07896731
0.013297932
0.026662169
""
""
0.022969889
0.10901466
0.077261753
0.0086778821
""
""
""
""
0.066334218
""
""
0.041293945
""
0.12157627
""
0.16617471
0.11487861
""
""
""
""
""
""
""
""
0.024147764
