kir_stycz_white_female_p75
0.4497343
0.45272505
0.41810322
0.43365929
0.46368638
0.51564997
0.47949913
0.42179221
0.47552913
0.46883246
0.42791486
0.42742333
0.44613588
0.45143881
0.44200701
0.44363233
0.42184907
0.45454478
0.35201624
0.45212048
0.47228542
0.46549043
0.4211759
0.43221915
0.45284134
0.46343043
0.44093969
0.44238278
0.43661982
0.47267768
0.4466626
0.53135478
0.47478727
0.45329723
0.44720268
0.44905448
0.46809441
0.49291629
0.42306986
0.44151139
0.46333706
0.44424373
0.44968453
0.39994499
0.44386664
0.4312281
0.44731787
0.44428042
0.46227184
0.39867741
0.46153146
0.43081859
0.59997821
0.44461545
0.49518254
0.4530724
0.46007919
0.47014782
0.46424592
0.42181867
0.44188705
0.49747097
0.45407084
0.4280248
0.36772102
0.40917242
0.43347338
""
""
0.52973217
""
""
""
""
0.50734437
""
""
0.55259222
0.46534017
0.51467395
0.49759015
""
""
0.46536171
""
""
""
""
0.4295601
0.4747487
""
0.5676685
0.47346944
""
""
""
0.38175169
0.4140521
0.44316769
0.45111671
0.42265186
0.51470035
0.4101719
0.49245778
0.4487181
0.41649511
0.46468601
0.46777281
0.41310006
0.41830835
0.45306501
0.49945855
0.3898389
0.44378674
0.49524963
0.4399454
0.43985724
0.51166242
0.41937962
0.46143892
0.46303725
0.50096941
0.40415207
0.48233184
0.48668686
0.51491326
0.47330585
0.43387294
0.47170007
0.48067009
0.4758909
0.46056151
0.47142109
0.48477349
0.44385982
0.32776234
0.44682926
0.51740539
0.48968273
0.44696644
0.45541865
0.44266677
0.43755636
0.44981262
0.45373642
0.43461126
0.44055963
0.41247913
0.45996058
0.58504337
0.47947317
0.45850715
0.46719658
0.48453003
0.5842303
0.38333029
0.45241278
0.47896257
0.56105489
0.41285336
0.4384467
0.50551486
0.47035664
0.54343659
0.45418116
0.49311024
0.47594205
0.38271356
0.41304997
0.31329122
0.48460376
0.44457573
0.4547376
0.48365644
0.48920521
0.55792564
0.44596654
0.50093079
0.43896422
0.47892129
0.44221514
0.46221787
0.48864847
0.4474301
0.51019686
0.40783507
0.56188178
""
0.48500961
0.46045062
0.43434501
0.51105773
0.55144876
0.35147727
0.49027011
0.4852874
0.45386094
0.44455838
0.50508487
0.55257422
0.4494769
0.47809952
0.4614127
0.45408693
0.54269803
0.47125751
0.59091085
0.38980249
0.44847918
0.46864423
0.3831304
0.40954003
0.50644392
0.54227185
0.4559032
0.53023708
0.49207336
0.39469054
0.47300687
0.51200551
0.48492241
0.4842656
0.51458615
0.61794561
0.49009874
0.46597883
0.59934759
0.48280391
0.56058007
0.50041395
0.43554553
0.5254879
0.47209889
0.50286317
0.5041303
0.4620097
0.45217276
0.43602833
0.41199243
0.47239774
0.43464538
0.5117234
0.5270927
0.42643046
0.50989568
0.49218997
0.53628498
0.48454571
0.32159716
0.44843426
0.51250577
0.51136196
0.48344567
""
0.56692839
0.41341782
""
0.48857203
0.4726682
0.44511214
0.52627712
""
0.52404523
0.50531065
0.50197256
0.4443135
0.42597377
0.49487266
0.52451473
0.25665236
0.47036755
""
0.44316402
""
0.52532673
0.31745142
0.55220348
0.4303486
0.48466825
0.47242981
0.38880244
0.48327935
0.52493602
0.45523292
""
0.42520759
0.42700556
0.44565651
0.47010627
0.46772838
0.41257542
0.48271239
0.48720223
0.58347428
0.40864953
0.47518745
0.41848326
0.48122075
0.51479954
0.77730179
""
0.56900233
0.44386128
0.49006823
0.47673699
0.4789907
0.48523515
0.49967909
0.57549161
0.57035118
0.53819257
0.56440496
0.56306547
0.52077973
0.55166066
0.51285899
0.51777202
0.53180039
0.52307433
0.57875305
0.47939816
0.47286239
0.44793621
0.41290954
0.42644176
0.52019781
0.45525202
0.46809128
0.42205673
0.48097503
0.50557202
0.4565253
0.45798153
0.43867028
0.47901621
0.45619142
0.4668839
0.47154859
0.48008215
0.45777822
0.47808984
0.48011351
0.47289863
0.43684196
0.37631521
0.46073291
0.4552066
0.50247312
0.44251519
0.45062029
0.46296608
0.45079789
0.4594259
0.47277382
0.49003819
0.49353316
0.46622536
0.50709254
0.4603807
0.48026982
0.45584443
0.48095107
0.54764241
0.50394225
0.4492327
0.44466168
0.49636653
0.48885527
0.46518567
0.50855929
0.48251808
0.50092191
0.46658441
0.4357951
0.48156208
0.46457541
0.45144147
0.48711526
0.49528477
0.50096053
0.43050027
0.40133438
0.45237559
0.45773226
0.47282782
0.44624323
0.46635768
0.45608908
0.31846738
0.45391235
0.51850563
0.45658451
0.47011027
0.44042757
0.42700338
0.43825516
0.49429792
0.45063755
0.52075958
0.46952924
0.45425585
0.47765023
0.45305496
0.47675404
0.46925467
""
0.42468086
0.44755518
0.46065351
0.45630431
0.47413677
0.48719177
0.48043579
0.47034377
0.47723091
0.48076388
""
0.46827337
0.49029142
0.50805658
0.45751244
0.47875699
0.45819989
0.49434763
0.43754753
0.43661183
0.47799471
0.47338918
0.49303889
0.48174387
0.52121508
0.47198075
0.45763907
0.47453213
0.45923358
0.51335424
0.54985762
0.43988615
0.45579639
0.48631141
0.4972958
0.49945372
0.48877493
0.45194754
0.49250147
0.47257167
0.53243983
0.4834702
0.41569507
0.44300371
0.47113541
0.51872146
0.46934307
0.50676602
0.46420351
0.45529813
0.45238066
0.42698467
0.46400142
0.45432812
0.45728287
0.46082175
0.46234658
0.48228726
0.45737752
0.44813627
0.47183213
0.5558635
0.53530192
0.51517081
0.48302478
0.44723207
0.46823207
0.44016254
0.45924646
0.44864213
0.48150378
0.44952777
0.4706907
0.47398341
0.43878993
0.43453905
0.40708727
0.45862338
0.5094195
0.40159795
0.42165023
0.51695985
0.45462367
0.46269292
0.47047049
0.44041902
0.48221111
0.43676266
0.46051231
0.46142644
0.46322292
0.43760535
0.4757424
0.46996406
0.39683762
0.45648178
0.55125642
0.43978789
""
0.44579336
0.50776547
0.43934485
0.47722697
0.37400049
0.47290966
0.46251386
0.42192668
0.48063368
0.53560156
0.50027627
0.39444402
0.43080923
0.47987601
0.48108563
0.54295564
0.43040562
0.4678691
0.47191897
0.45230952
0.4311296
0.50747514
0.43969956
0.51368922
0.49076322
0.45450169
0.42772943
0.43562424
0.47059295
0.49540454
0.48187202
0.45594576
0.43937793
0.560857
0.40976307
0.44018167
0.45527586
