work_26_white_male_p50
0.87187457
0.86200482
0.87177175
0.87547237
0.83621526
0.94658434
0.87092251
0.83363014
0.85509664
0.81296331
0.8641119
0.8860085
0.82461721
0.8273685
0.81172192
0.85699213
0.85291564
0.85211033
0.90548563
0.8647908
0.89721251
0.84055614
0.8549028
0.84669077
0.81817031
0.84277952
0.87759179
0.84162772
0.8483026
0.83462375
0.83026415
0.90870804
0.85322696
0.87776077
0.8519963
0.85004348
0.84941137
0.89040077
0.85604042
0.87328571
0.8471536
0.83860213
0.87010586
0.83071738
0.85188955
0.84945554
0.8265202
0.85205936
0.84767765
0.87268317
0.84438753
0.85802007
0.80430216
0.88449031
0.86123699
0.82149005
0.81943333
0.83365184
0.83871073
0.88917589
0.8680349
0.84986764
0.84708375
0.83704722
0.90697145
0.80068034
0.81820595
""
""
0.87533146
0.69414425
""
0.86189884
""
0.88584334
0.90124977
0.89220357
0.86307001
0.87072098
0.89102429
0.79439378
""
""
0.87026328
0.87437743
0.88017935
""
0.65211928
0.73186123
0.84107435
""
0.92968655
0.91417557
0.81780428
""
0.75172615
0.88780576
0.88898188
0.89309323
0.87676042
0.87124968
0.93129063
0.82055533
0.86511755
0.85423243
0.87544334
0.86989987
0.86045396
0.84767091
0.87412608
0.88933057
0.85034186
0.86481041
0.85188371
0.841631
0.85462523
0.85275519
0.8524099
0.82422996
0.85456294
0.89768159
0.88503063
0.85785007
0.88841516
0.87336504
0.86590487
0.84480095
0.86228985
0.8599574
0.85071957
0.92749351
0.83338487
0.86600351
0.84933621
0.8733176
0.8149364
0.82786494
0.84525335
0.8531006
0.84751123
0.84377581
0.82781506
0.87842906
0.79861599
0.84219414
0.85165668
0.87181944
0.85417503
0.87257689
0.87821931
0.79915559
0.8471384
0.85306853
0.84231192
0.86516345
0.82301354
0.85393208
0.86732411
0.84985048
0.88708967
0.84797335
0.89672351
0.85882586
0.86377007
0.84291089
0.86924243
0.86026061
0.86138308
0.88313031
0.80733258
0.84762496
0.85169613
0.8612144
0.86223954
0.84490573
0.78165948
0.85438001
0.85219765
0.82982653
0.74508721
0.84331012
0.83344012
0.86815751
0.85165989
0.87217748
0.85771775
0.83673668
""
0.84091181
0.83158022
0.87257898
0.88412851
0.84460264
0.81039715
0.84196973
0.84434021
0.82126516
0.81799561
0.83794266
0.85217053
0.85768592
0.85617065
0.81077236
0.8609153
0.81365108
0.83669639
0.82872248
0.88738537
0.78206897
0.82359225
0.87816763
0.90232307
0.8315078
0.84788465
0.83044529
0.83884907
0.84868002
0.84310466
0.82760471
0.84117067
0.85810632
0.84134668
0.84734291
0.80269432
0.84851611
0.84557313
0.83514661
0.84106714
0.8400079
0.80956966
0.84476167
0.86228299
0.87699962
0.85947865
0.84319359
0.82966036
0.83249915
0.85478473
0.88686901
0.83617616
0.85034961
0.8379879
0.84265947
0.83606732
0.87427694
0.88086426
0.87335736
0.84642166
0.93962401
0.82929993
0.8613503
0.90338188
0.85806417
0.91165632
0.86836213
0.80928522
0.91604924
0.83810955
0.863401
0.88056093
0.85886562
""
0.87760413
0.88694549
0.87241185
0.87250865
0.89129376
0.88271171
0.87839609
0.88673526
0.90439534
""
0.87723053
0.89798892
0.86828774
0.87357306
0.87472826
0.83212543
0.84900564
0.87661493
0.90226567
0.79178739
0.8926065
0.8762483
""
0.90630019
0.86721468
0.88730782
0.8786757
0.89863288
0.83828181
0.82890999
0.85853767
0.85395283
0.8921051
0.87710273
0.94687706
0.84538794
