kir_top20_black_male_p75
0.24593185
0.17609787
0.17189568
0.16020615
0.14856873
0.17744382
0.20857188
0.20717727
0.11853813
-0.024274983
0.2583105
0.16816238
0.22325611
0.07491675
0.25213411
0.29279774
0.19034295
0.26628739
0.25156912
0.3458038
0.34181917
0.0043580201
0.18417671
0.17270252
0.13987356
0.2298623
0.23444131
0.1973495
0.14976932
0.28955716
0.21628863
0.14620757
0.26562101
0.23791349
0.22366327
0.40515015
0.22356163
-0.09239801
0.23266338
0.20036885
0.21021296
0.14994711
0.18520306
0.19494802
0.20846075
0.26949453
0.58534384
0.010309154
0.22415434
0.14581135
0.22618002
0.17506687
0.2180461
0.14710334
0.26105106
0.19090374
0.15716717
0.15292767
0.23088786
0.20336111
0.26891941
0.18747984
0.2506046
0.33694699
0.29886118
0.23876543
""
""
""
0.1930864
""
""
""
""
0.2436908
""
""
""
""
""
""
""
""
0.065686144
""
""
""
""
""
""
""
""
""
""
""
""
""
0.19978833
0.067690291
""
""
""
""
0.19759609
0.062817045
0.30100068
0.15981254
0.21554099
""
0.22275554
0.2485439
0.18677101
0.13804136
""
0.25821677
""
0.32665581
0.14397335
""
0.30251771
0.33112249
""
""
0.13289569
0.26417443
0.31400564
0.21211642
0.51097232
0.21185134
0.18643774
0.1326931
0.24887715
0.18228298
0.09801846
""
""
0.22786292
0.26725283
""
0.15219696
0.056996081
0.30249336
0.14384605
""
0.1052229
0.23306379
""
0.20372452
""
0.15399513
0.17585751
0.25948834
""
0.037096359
""
""
0.14673254
0.19497615
0.29353908
""
0.13308121
""
0.22993681
""
0.15100668
""
-0.008438441
""
0.39263549
-0.11323432
0.19249052
""
0.2342874
0.19984797
""
""
0.089582287
0.40110961
""
""
0.22262663
""
0.14993761
0.09030436
0.19672979
""
0.22401389
""
""
0.29632983
""
""
0.21998216
""
0.10211694
0.21639031
""
0.27107391
0.26890358
""
0.27053273
0.19825782
0.10845041
""
0.20738487
0.10625817
0.2152164
""
0.069574207
0.14789458
""
""
0.19870822
0.26579124
""
0.23282439
0.21154299
""
0.19462954
0.17018539
0.26120958
0.2238799
0.21164791
0.24051386
0.19679239
0.21339996
0.19842792
0.2346283
0.23146798
0.16370843
0.37951028
""
0.20227818
0.21894887
0.12258806
0.16098379
0.066962548
-0.013120202
""
0.28156197
0.3614634
0.24769184
0.20796889
0.22160025
0.22705314
""
0.19124055
""
""
""
0.23514082
0.2531473
""
""
""
""
""
""
""
""
0.19741994
""
0.27412906
""
""
0.18644029
""
""
""
""
""
""
""
""
0.25769362
""
""
""
""
0.20275643
""
""
""
0.03320656
""
""
""
""
""
""
""
""
""
""
""
0.32460374
""
""
""
""
""
""
""
""
""
""
0.28584915
""
0.22341369
0.2129076
0.2292811
0.26633111
0.21815076
0.24471448
0.32819781
0.23213591
0.23197965
0.20280349
0.20282592
0.26615024
0.17197466
0.27908418
0.10381691
0.12582766
0.14454858
0.19364908
0.53498405
0.14681688
0.15662056
0.12590304
0.19980051
0.17171474
0.087634847
0.0076035387
0.17175288
0.14911595
0.25429329
0.10554691
0.12881915
""
-0.018831437
0.040642101
0.27281573
0.17805095
0.21308213
0.20356917
0.20858268
0.1663478
0.2595495
0.20582925
0.097976819
0.21344666
""
0.19682606
0.17637923
0.19382645
0.28196183
-0.16888197
0.28870657
0.10521323
0.1292854
0.16684984
0.18682706
0.088990547
0.16510744
0.1713205
0.25888282
0.15800367
0.15060595
0.17170268
0.17249607
0.17912169
0.15396598
0.10156368
0.20285237
0.14895774
0.18427643
0.14805572
0.16854778
0.16737333
0.24364784
0.18594991
