stayhome_pooled_male_mean
0.12715246
0.15328211
0.1783485
0.1561133
0.14923999
0.21523394
0.21520212
0.16403726
0.17669497
0.16758688
0.14642315
0.15014756
0.18197101
0.1620746
0.11959955
0.14685728
0.14829668
0.18790407
0.15092652
0.14649175
0.16848765
0.14470232
0.14383627
0.16823407
0.15261516
0.1435301
0.16372049
0.15887582
0.14250728
0.1671413
0.137398
0.19194648
0.16831248
0.16526157
0.16457859
0.14718588
0.19282867
0.16572113
0.15415019
0.15097758
0.16426796
0.16296561
0.21448322
0.25878701
0.14942093
0.13554244
0.14272584
0.12840371
0.19237603
0.14629385
0.17883702
0.14535919
0.18738377
0.1621321
0.17488089
0.19294728
0.20320001
0.1498609
0.13150452
0.13379209
0.1816086
0.15137117
0.17782441
0.17736834
0.14917864
0.17157699
0.16054137
0.2677871
0.31285635
0.17293863
0.50512856
""
0.13295242
0.39285493
0.17728952
""
0.1217531
0.17669165
0.18589105
0.19250041
0.18040165
0.45743135
0.37381902
0.18777645
0.40262181
0.39493263
0.5043661
0.39751264
0.22846201
0.17424715
""
0.28783783
0.12030631
0.11134407
""
0.31583366
0.27696702
0.13898839
0.17641276
0.1370219
0.16238469
0.054237414
0.17152524
0.16021599
0.12974414
0.16325529
0.16844876
0.16960791
0.2026992
0.12094741
0.18316776
0.16173895
0.13126709
0.1246148
0.13809454
0.12138947
0.14628612
0.10685454
0.11641901
0.12277192
0.1151198
0.12373771
0.12840252
0.15723494
0.11979263
0.13486931
0.14678422
0.12984347
0.17167626
0.13845596
0.16065238
0.10154495
0.13752574
0.12919942
0.13260284
0.12662725
0.13892891
0.12958635
0.12061735
0.14278048
0.12395354
0.15461485
0.13708073
0.13688749
0.13139251
0.15269803
0.15265527
0.18408337
0.12499758
0.15859751
0.20347232
0.12869933
0.11013617
0.14834896
0.13117024
0.21206111
0.15947533
0.14760791
0.14671835
0.072825521
0.15737475
0.23960519
0.12629206
0.11028637
0.15735568
0.10205501
0.14587685
0.11229188
0.1420072
0.15988636
0.1675802
0.13994978
0.20669585
0.14353567
0.12888098
0.16263436
0.13560344
0.14368823
0.11784311
0.15197597
0.13877322
0.12564538
0.13559836
0.12380894
0.14166448
0.1849983
0.25567991
0.1501164
0.1194441
0.13424809
0.12575211
0.18281884
0.21304674
0.14461274
0.12355988
0.20574716
0.1805757
0.13424453
0.24760039
0.11521076
0.17912011
0.17684042
0.11970015
0.09559492
0.29606995
0.19692023
0.18102324
0.1052188
0.16981649
0.19300592
0.095603317
0.096985839
0.2398126
0.1931864
0.11646805
0.25608945
0.14291479
0.12922244
0.21227604
0.18638502
0.20677076
0.21982244
0.22850382
0.3538669
0.19672211
0.16133769
0.28123957
0.20071639
0.26580596
0.21128429
0.11998823
0.12447693
0.10413458
0.20448743
0.17249939
0.18727073
0.19686159
0.11787579
0.10064168
0.18709658
0.12341449
0.22915211
0.17835717
0.14955629
0.19658861
0.15655562
0.15469459
0.11477063
0.061995164
0.091879986
0.1421546
0.14901824
0.10563093
-0.0072999783
0.10157271
0.12209288
0.10151841
0.075718492
0.076299414
0.10052443
0.21202889
""
0.12232651
0.15121274
0.12356953
0.14307532
0.083601557
0.13719313
0.11829748
0.22176374
0.074041441
""
0.15755849
0.29146019
0.14722636
0.073413283
0.063895293
0.13713811
0.11996614
0.12130035
0.14476259
0.032287788
0.098977439
0.1197656
""
0.076543078
0.12441703
0.10770286
0.12586507
0.12005778
0.071805432
0.10513661
0.056298506
0.16135386
0.092988722
0.15319605
0.071542904
0.14096315
0.11857971
0.12835594
""
0.062961936
0.035405964
0.16519319
0.11302534
0.049344838
0.14280802
0.050735284
0.18928497
0.16833021
0.14513633
0.14880249
0.18920191
0.15117815
0.13332234
0.16062827
0.16564353
0.1892987
0.18055296
0.2521995
0.16537645
0.15710352
0.17175823
0.19283296
0.14833711
0.2205026
0.2113364
0.13497992
0.1314296
0.1500416
0.16487095
0.14245163
0.18983218
0.15345246
0.19739783
0.17536008
0.14994122
0.16301253
0.22800148
0.1265092
0.1577279
0.1620582
0.17284258
0.16715291
0.1903758
0.16230534
0.12717246
0.18709469
0.14355145
0.13999172
0.16915451
0.16192381
0.11490349
0.16508098
0.15736136
0.16059326
0.13551255
0.08503738
0.17383854
0.16422001
0.15564291
0.13643691
0.26683146
0.14752588
0.16590054
0.14750743
0.18320057
0.20817983
0.20868763
0.19153461
0.15648189
0.17280014
0.16854407
0.15875323
0.1488415
0.18009156
0.14475699
0.15743798
0.1683719
0.16426191
0.1445491
0.16399142
0.14023779
0.16776475
0.14643885
0.16496195
0.157364
0.18486498
0.17616628
0.18639681
0.15285799
0.18468924
0.18185605
0.19421533
0.18098348
0.14478764
0.15738767
0.17970899
0.10748687
0.1226144
0.18662828
0.16073756
0.15307884
0.19337595
0.19457044
0.15101251
0.14603063
0.21640724
0.16151525
0.15527129
0.15450945
0.2120634
0.16809265
0.16164988
0.15717888
0.19431987
0.11531483
0.22010724
0.18008536
0.15565413
0.16264433
0.16163285
0.12763999
0.15122251
0.15537296
0.14961572
0.19105454
0.15295225
0.14222191
0.17953204
0.24190061
0.14005502
0.1851144
0.18577613
0.17742923
0.23679374
0.051153272
0.15143485
0.18398583
0.16298155
0.14167078
0.19117475
0.13844812
0.17725882
0.13574
0.15458311
0.19978869
0.17842259
0.13739622
0.175465
0.15846322
0.13366583
0.17595246
0.17510317
0.16350101
0.18290211
0.28723407
0.14069131
0.16970436
0.16603184
0.14393915
0.15691848
0.1456438
0.14839356
0.18093497
0.18428895
0.17557447
0.21948926
0.21507196
0.21163841
0.17077
0.21203017
0.14938693
0.19071788
0.12874563
0.181835
0.12525785
0.20189235
0.14481622
0.18406208
0.18773817
0.26289108
0.18000624
0.17152941
0.16803101
0.1953823
0.15628679
0.19478236
0.16001794
0.15731265
0.20433573
0.17455222
0.19764163
0.17061627
0.140481
0.14476135
0.14188106
0.16923003
0.1904742
0.14811479
0.15967028
0.14428402
0.13489448
0.20782298
0.40115765
0.16437382
0.20453782
0.20464893
0.16268423
0.077229306
0.20648298
0.21516666
0.22069883
0.14378443
0.17461565
0.19488345
0.22392546
0.4397541
0.18111844
0.21928395
0.18581113
0.23779367
0.15561809
0.16701478
0.14621753
0.17723772
0.26111254
0.19562656
0.17181961
0.19246683
0.15224835
0.17396514
0.1515054
0.18425103
0.16194107
0.26262102
0.16616988
0.11130679
0.1370289
0.15326922
0.16272923
0.1901895
0.19548795
0.13044359
0.19094495
0.14013025
0.31352863
0.29574063
0.34325519
0.31575906
0.11577446
0.10496962
0.097015314
0.061966959
0.097188994
0.083883025
0.11561046
0.073266529
0.12692255
0.10177674
0.13420223
0.061804798
""
0.11404449
0.090288654
0.08574605
0.10996066
0.08095181
0.11138885
0.091634162
0.067261733
0.099689677
0.10408854
0.1153576
0.093368866
0.072942816
0.10044097
0.11589339
0.07781066
0.059255015
0.11659362
0.076209389
0.071648769
0.097404085
0.10637164
0.075834259
0.14931923
0.078401066
0.098077752
0.11744279
0.1264679
0.092551596
0.050849669
0.093231529
0.09995354
0.15098706
0.079016343
0.13000746
0.068831339
0.09015207
0.11463184
0.078994058
0.1008264
0.10849174
0.097047441
0.094204046
0.084955677
0.095736027
0.092650309
0.21351351
0.086115904
0.084561355
0.11923458
0.086210214
0.081889875
0.1623625
0.075123377
0.085028931
0.093844607
0.10295045
0.093039416
0.10593814
0.087766528
0.091541
