stayhome_white_pooled_p25_se
0.0036485784
0.0051747509
0.0095303059
0.0035246306
0.0045217038
0.010005034
0.0032284297
0.0082878424
0.0094862804
0.0051691676
0.0047439123
0.0028871212
0.0099161742
0.0067914478
0.0047193482
0.012106128
0.015665833
0.0047145523
0.010140508
0.011451561
0.0043306816
0.0045061908
0.0053341612
0.0080760671
0.0032706701
0.016029274
0.0068361899
0.0042186999
0.0029845459
0.0090076244
0.0084471125
0.0062455758
0.0037939081
0.0044591287
0.011102466
0.0040392233
0.0080969306
0.00726802
0.019290233
0.020606484
0.0050006132
0.0090620872
0.012626208
0.017817648
0.011897671
0.012055212
0.0031421869
0.0055604246
0.0038880368
0.0065296534
0.0047560106
0.0038825013
0.0057638343
0.020331403
0.017297294
0.0044451533
0.010635917
0.016966203
0.020747444
0.0076051108
0.0095496615
0.0036882749
0.013068975
0.0075583244
0.0070358044
0.0080856876
0.013680713
0.010976333
0.0074010338
0.0072160992
0.012317241
0.01062471
0.010987426
0.0064530727
0.0090637533
0.010817127
0.0069508268
0.0064623659
0.010913866
0.0035570625
0.0088068107
0.0060082823
0.0070194514
0.0061033126
0.0026916929
0.0069425409
0.0060647167
0.0052459859
0.0041664992
0.0043678675
0.0054710042
0.0075824759
0.0069812303
0.0044417572
0.0069488776
0.013111133
0.0057724407
0.004381353
0.0021887217
0.0036981101
0.0031981738
0.0024913955
0.0028439623
0.0037625721
0.0034692276
0.0025294179
0.0037090376
0.0028303144
0.0067671766
0.0040548239
0.0055664494
0.0065884846
0.0040500611
0.014828453
0.0042264685
0.0032191293
0.0046085278
0.016227065
0.016266963
0.017302543
0.0061465423
0.0080300299
0.010386725
0.0087181954
0.0099821435
0.005175889
0.0052280379
0.0091264592
0.012123568
0.012851234
0.0022152364
0.0080238339
0.0074130991
0.0085865622
0.0059688156
0.0075516552
0.0042160191
0.0061591854
0.015078872
0.010109939
0.0048739249
0.0061528059
0.015831828
0.011403533
0.0078579234
0.016987134
0.005741192
0.0080462852
0.010872588
0.010527062
0.0065335501
0.0032112752
0.0070437156
0.017193697
0.0031875863
0.0042368406
0.012086627
0.0055857277
0.0095721707
0.0064607719
0.02101713
0.010530121
0.0066274749
0.0025583236
0.015360239
0.0025159346
0.0066292919
0.0060579884
0.009347775
0.0041365921
0.0016053482
0.0042155343
0.0055402992
0.0031667936
0.0058293678
0.0086803883
0.0035377902
0.0023518321
0.0058569638
0.0072683282
0.0061956407
0.0057615526
0.002303421
0.0058870194
0.0071351072
0.0020568608
0.0098680435
0.0065343566
0.0039502638
0.011892482
0.0083159721
0.0050073885
0.0028782734
0.010538346
0.0085347882
0.0053098868
0.0043505761
0.0041790791
0.0028613631
0.0066038133
0.0032572947
0.0037185927
0.0065103895
0.0053567872
0.0038995522
0.0033371104
0.0024483141
0.0061793192
0.004667643
0.0044294149
0.0045981025
0.0041358313
0.0078390436
0.0095676687
0.004183358
0.0027861285
0.0039790119
0.0018762081
0.0053158561
0.0046781525
0.007571334
0.0055473042
0.0046300618
0.0061276024
0.0021456822
0.0037500977
0.0043887682
0.0036256001
0.0017944453
0.0028123364
0.0029431232
0.0044921902
0.012185211
0.0060470807
0.011593517
0.0081669632
0.010307117
0.0051087649
0.012476824
0.0074894191
0.0046309177
0.0066968305
0.0063625337
0.0042160265
0.0064841053
0.0080929808
0.0060876627
0.002544502
0.0057003899
0.0045720702
