kfr_native_pooled_pooled_mean
0.49805415
0.51081926
0.46404648
0.49460021
0.48910034
0.3949326
0.44233134
0.45197919
0.42422545
0.47506157
0.47805357
0.5181213
0.46793401
0.48599279
0.50443435
0.51207346
0.49773613
0.44250029
0.40102094
0.48288316
0.49890378
0.49606475
0.47220081
0.43493482
0.47219303
0.48493361
0.47085819
0.47284523
0.4837372
0.50639516
0.45594901
0.37226397
0.43183249
0.44592693
0.4806577
0.49394587
0.48898026
0.53298467
0.51038325
0.46918449
0.51337612
0.50899863
0.36723632
0.36102664
0.50882339
0.51303279
0.48413798
0.49022079
0.46330228
0.47750917
0.4591929
0.49662155
0.36543524
0.47676125
0.45885956
0.45848089
0.40552345
0.49687341
0.58458656
0.38105106
0.46539342
0.46111968
0.48751941
0.46831027
0.52444756
0.42620721
0.46820417
0.33263633
0.47833991
0.50211424
0.25152439
0.31508696
0.57716876
0.32356304
0.49737534
0.49674982
0.40313038
0.50622427
0.48857826
0.45187211
0.41226256
0.22168744
0.33909625
0.46657923
0.31618354
0.3796438
0.27776182
0.42835125
0.36316025
0.46388659
""
0.45945573
0.45207536
0.48625961
""
0.33679083
0.40718356
0.48787472
0.50396615
0.49651369
0.51295918
0.56339794
0.4670212
0.5263409
0.46937141
0.4604286
0.49604461
0.46289769
0.49012768
0.52254272
0.50073129
0.45400646
0.47179359
0.48418567
0.53097594
0.49454692
0.49025941
0.50253952
0.46849102
0.43530861
0.47197923
0.4693546
0.49450898
0.50817198
0.47034365
0.50632083
0.49572149
0.48784852
0.43275362
0.44894198
0.49174526
0.453008
0.46152627
0.52171171
0.49453992
0.44847825
0.47481173
0.5232209
0.49567288
0.44281825
0.47522923
0.47420326
0.49305135
0.46498188
0.47127497
0.44461915
0.48715925
0.43652514
0.45685658
0.42092225
0.45086569
0.48923397
0.48318776
0.49477646
0.51413262
0.43522456
0.47690415
0.45255926
0.43604776
0.48188412
0.45097396
0.47784212
0.46193248
0.46793094
0.39978787
0.504107
0.45112234
0.45696875
0.50264025
0.48008984
0.46827641
0.47867832
0.40822491
0.49229696
0.46205252
0.46958876
0.48576722
0.50604367
0.43970466
0.46226028
0.49217412
0.49739215
0.52053601
0.50113046
0.47401533
0.42996415
0.55552197
0.41490921
0.54759997
0.51544887
0.51213717
0.53470916
0.59059811
0.46591288
0.57700688
0.49568573
0.52370065
0.50608319
0.4921512
0.57316941
0.53046888
0.49522495
0.51658869
0.55948079
0.51454437
0.50468349
0.62822932
0.50836611
0.49254733
0.5001573
0.59143078
0.56164485
0.52539057
0.57284534
0.53738785
0.58414465
0.58250922
0.47267789
0.50654906
0.51663113
0.55408978
0.50637358
0.54955482
0.56328464
0.5166468
0.55522215
0.6185022
0.5500015
0.59029865
0.56281632
0.51161188
0.48920539
0.51797724
0.53232855
0.58482748
0.51784414
0.53809607
0.49339202
0.4853372
0.50265801
0.5488112
0.56220645
0.56258929
0.49693516
0.51446551
0.52751803
0.59751064
0.53068364
0.57306695
0.4385117
0.591524
0.59983569
0.54387003
0.58338702
0.58537179
0.56735617
0.43015137
0.48067942
0.53656846
0.53982812
0.4847714
0.56411201
0.61929679
0.57288796
0.57795513
0.52985334
0.52980226
0.57009649
0.53810287
0.48209253
0.55284852
""
0.44866315
0.60197669
0.5882163
0.58229244
0.59177983
0.52884221
0.58073109
0.57281965
0.51146764
0.54039454
0.58048522
0.53825903
""
0.56751573
0.49599528
0.52352184
0.58357275
0.52462602
0.58774573
0.53835475
0.58492279
0.62359893
0.52102256
0.48634544
0.64656532
0.49402234
0.60631073
0.50109583
""
0.63183492
