has_mom_asian_female_mean
0.9478696
0.97143829
""
0.96248454
0.90274829
0.99405515
0.85724735
""
""
0.92975116
0.91433215
0.89008296
""
0.80962038
0.90748888
""
""
0.93119568
""
""
0.92850232
0.96791798
0.94866371
0.95234448
0.94796628
""
0.90246207
0.96296513
0.95810801
0.75167137
0.99506611
0.91101831
0.95712429
0.94500828
0.99852031
0.92842734
""
0.85932958
""
""
0.95159191
""
""
""
""
1.000026
0.93936902
0.90932959
0.92932916
0.887523
0.93342662
0.89241195
0.92377609
""
""
0.89571714
1.0034519
""
""
0.88304359
0.87447667
0.94638896
""
0.93589336
""
0.92504513
""
""
""
""
0.9377647
0.96313047
0.97518086
0.76013243
""
""
0.86548954
""
""
0.90295136
0.95679414
0.92291176
""
0.97404045
0.91704255
0.99630171
0.9961285
0.98941499
0.95816666
0.98867524
0.87976074
""
0.95194376
0.95826036
""
""
0.98203802
0.90223801
0.91836274
0.93293232
0.93952441
0.93348485
0.92737889
0.91230673
0.93681973
0.92865694
0.95574152
0.94337022
0.87907517
0.94669163
0.94933611
0.90361357
0.92980236
""
0.95371133
0.92996287
0.96527386
""
""
""
0.8781569
0.84661728
0.9875347
0.97324109
0.99108803
0.94721246
0.93550825
0.9446649
0.93062359
0.88308758
0.91857463
0.95932138
0.89384538
0.93970352
0.84503818
1.0025597
0.91956568
0.96772385
""
0.92224133
0.90071929
0.92305428
""
0.82774663
0.8490169
""
0.93154496
0.87089032
0.79404378
0.97144485
""
0.93163937
0.91362369
""
0.92799497
0.86208773
""
0.91309637
""
0.94838572
""
""
0.97962511
0.94589496
""
0.93740636
0.93423283
0.89207393
""
0.97603625
0.94497722
0.95171624
0.95294279
0.92003125
0.97206646
0.99381244
0.97628164
0.93032759
0.92977792
0.850173
1.0048249
0.96673745
0.92343855
0.95240051
0.99293238
0.92843539
""
0.92280447
0.92736155
""
0.8915205
0.97499156
0.92038882
""
""
0.94323057
0.92418915
0.91544276
0.94857377
0.88202375
0.89982474
0.8979826
0.96161723
0.89273793
0.9420203
0.92523235
0.94582987
0.92750591
0.91637212
0.95091182
0.89602315
0.97159165
""
""
0.9598543
0.93408239
0.93212825
0.9502275
1.0007552
0.90388441
0.99721652
0.93909526
0.98454595
0.92978936
0.89836138
0.9356035
0.97599894
0.96768379
0.94906813
0.96068716
0.95070684
0.94948709
""
0.96183676
""
0.92963767
""
0.95938581
""
0.98215652
0.97958601
0.92470771
0.98839444
0.9807564
0.9923113
0.93613321
0.92060733
0.93203074
0.9385488
0.95562887
0.95093822
0.93023908
0.86575854
""
0.97087973
0.96224564
0.98137778
0.95333785
0.9968468
0.95156783
0.86601633
0.95057142
0.95289224
0.94506645
0.94894111
0.92066902
0.96006006
0.94603634
0.92660785
0.95766604
0.92833829
0.93816346
""
0.95934927
""
""
0.94792712
0.93401235
""
0.95338064
0.9299252
""
""
0.91670281
0.95553428
0.81477344
0.88864797
0.93183738
0.92879897
""
""
""
0.91288829
0.9807865
0.96014124
0.98632312
""
0.98669398
0.89421034
0.92991191
0.92064929
""
0.95151067
0.93462676
0.84254062
0.99533075
1.0040354
0.99464816
0.91953522
""
0.94280547
0.96679753
0.93232024
0.95982146
0.94641614
0.90648347
1.0042299
0.98037231
0.97556174
0.97051817
0.95999229
0.91916597
0.98604566
0.91411763
0.93289697
0.95710182
0.94224727
0.91967338
0.99754387
0.92560452
0.99870443
0.94290221
0.95741689
0.94431829
1.000381
0.95029151
0.93543553
0.9447881
0.91473955
0.94938964
""
0.9676255
0.95336354
0.94239736
0.95668316
""
""
""
""
""
0.9470619
0.92908889
0.93651497
""
0.9869917
0.97445399
""
0.95075268
""
0.94107801
0.99789363
""
0.97657716
""
""
""
""
""
""
""
""
""
0.9259842
""
""
""
""
""
""
0.86880207
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.84928995
""
""
""
""
""
""
0.98210818
""
""
0.95943028
0.92006451
""
""
""
0.92890084
0.96769756
""
""
""
""
""
""
""
""
""
""
""
""
0.98936522
0.81401366
0.98328066
0.92200899
""
""
0.91732281
0.86662674
0.93545324
""
""
""
0.92303753
""
""
""
""
""
0.95122892
""
""
""
""
0.8871823
""
0.95513368
0.91268122
""
0.92902112
""
""
0.94653141
""
""
""
""
""
""
0.93796366
""
""
0.92678356
""
""
""
""
""
""
""
""
""
""
""
""
0.98493367
""
""
0.95724273
0.91184515
""
""
0.96339828
""
""
""
""
""
""
""
""
0.80893213
""
""
0.93459427
0.93023205
0.92250776
0.99275053
0.90151864
""
0.79131532
0.91444492
0.97267842
0.92398131
0.96524405
0.92002368
""
""
0.96910745
""
0.85879278
0.88371718
0.95498478
""
0.89923376
0.92826241
0.95575058
0.8751238
0.91494757
0.94901854
""
""
0.99526459
0.94352114
0.97179532
""
""
""
1.0029991
""
""
0.93562967
0.91286719
""
0.92275095
""
""
""
""
""
0.96365261
""
""
0.82058555
""
""
0.982265
0.95715278
""
""
0.93122941
""
0.92726761
""
0.99922854
""
0.94335955
""
""
""
""
""
0.95733261
0.95990199
0.92597264
0.96469855
0.92014366
0.92824906
0.94237149
0.9799996
0.92642027
0.93253994
""
""
""
""
""
""
""
""
0.90790957
""
""
0.91733086
""
""
""
""
""
0.89364123
""
0.93711841
0.90615779
0.92504752
0.99991447
0.94031245
0.93553597
0.85335672
0.97393972
0.88670719
""
0.95536876
""
1.0000999
0.94536012
""
0.90023416
0.93733335
""
""
0.94998473
""
""
""
""
""
0.85727429
0.96169347
""
0.99643147
""
""
""
0.9811514
""
""
0.98841363
""
""
""
""
""
""
""
""
0.89285076
""
""
""
""
""
""
""
0.9920218
0.97080684
""
""
""
""
0.95386314
0.94936651
0.94889462
""
0.92993993
""
""
""
0.91993564
""
0.92416233
""
0.92627692
0.91352469
""
0.87113482
0.8948099
""
1.0009981
0.966061
0.89864308
""
0.92634159
1.0042393
""
0.92634565
""
""
""
""
0.94397151
0.92622983
0.96313399
0.94286078
""
""
""
""
""
0.85456997
0.9432317
""
""
0.90011197
0.90292895
0.94186997
0.94749314
0.95611566
0.93811858
0.94147599
0.91621774
0.9481023
0.92680591
0.92869025
0.92201483
""
""
0.93347001
0.93464828
0.93911213
0.90628999
""
""
0.93757099
0.94247222
0.94114429
0.93109834
0.97869545
0.88164055
0.94863623
0.90026873
0.92499816
0.99118167
0.92535293
0.90640891
0.95459855
0.93318856
0.93007082
0.95905405
0.93675202
0.94722849
""
0.93520492
""
""
""
0.92266893
0.94856972
0.93345129
