coll_pooled_male_p50
0.2246767
0.20766757
0.25137776
0.22397201
0.24363472
0.19108111
0.2127502
0.16323026
0.20473497
0.20400982
0.16099077
0.21830085
0.25628471
0.21422118
0.17713954
0.23468757
0.24799116
0.25608611
0.26381642
0.19840465
0.21861811
0.20461529
0.21769789
0.21840298
0.25772089
0.24010929
0.21723686
0.21656649
0.21814819
0.19236887
0.1985282
0.22201374
0.23434794
0.24875873
0.19118856
0.21438183
0.23910938
0.26591673
0.24965829
0.26897991
0.24054588
0.17043532
0.18942
0.15724297
0.20151618
0.23965032
0.25284311
0.17403713
0.22550812
0.21500026
0.17452182
0.21325654
0.24512336
0.25066102
0.28525376
0.19982551
0.23071818
0.1987267
0.16348544
0.22760007
0.2109613
0.21934783
0.23044445
0.21133775
0.2208062
0.21938851
0.21502328
0.2084576
0.25102749
0.20934358
0.27955249
0.26779774
0.23249894
0.2001528
0.16670714
0.19821368
0.19489948
0.21164325
0.16191275
0.19214429
0.19001453
0.22851992
0.20026159
0.15324381
0.21595678
0.1944658
0.1965467
0.1942286
0.20539255
0.21674761
0.22375301
0.18457085
0.21233293
0.21243152
0.20097177
0.16251171
0.22120056
0.17218621
0.21262506
0.18028674
0.23089527
0.26525781
0.23071818
0.21802966
0.22714254
0.2224835
0.23858836
0.18804033
0.14319254
0.17799315
0.26767114
0.20028479
0.23763765
0.21624009
0.20722404
0.22106832
0.20927858
0.16292125
0.16822036
0.14411847
0.18205018
0.1909865
0.24465111
0.18692398
0.20407096
0.21645091
0.21430324
0.20156112
0.16528061
0.15328182
0.25090548
0.1613393
0.24594581
0.1619412
0.17223056
0.23578541
0.18491171
0.20917965
0.17233273
0.25916663
0.22127669
0.1892229
0.18441562
0.23881111
0.19179365
0.21673799
0.2032695
0.23327158
0.19012828
0.24166895
0.22831324
0.20670138
0.18073682
0.18771525
0.2248524
0.21593103
0.1912329
0.21555062
0.17037717
0.2743381
0.17948015
0.22005787
0.16763011
0.22373629
0.1575862
0.2995404
0.25593853
0.24750683
0.2230721
0.18486902
0.21034424
0.22887971
0.15867648
0.18725917
0.17582627
0.21265906
0.17883448
0.19735639
0.20010285
0.23728557
0.20066889
0.1652922
0.19751687
0.20410158
0.1729133
0.22605304
0.17707784
0.1877611
0.23778409
0.22591649
0.2054216
0.18522073
0.22062255
0.2298317
0.16148539
0.18939348
0.22653976
0.25052249
0.19814339
0.20863573
0.20651731
0.17377964
0.2135179
0.20886151
0.19683127
0.21674946
0.21079668
0.18885106
0.19802411
0.18972869
0.19359282
0.2089643
0.23426689
0.19220638
0.22531191
