married_natam_male_p25_se
""
0.16971068
""
""
""
""
""
0.11882085
""
""
""
""
""
""
""
0.17513922
""
""
""
""
""
""
""
""
0.18052506
""
0.084226906
""
""
""
""
""
""
""
""
0.12472358
0.08309631
""
""
0.075148664
""
0.16974141
""
""
0.078585759
""
""
0.12776819
0.053457364
""
0.12391634
0.10824955
""
""
""
""
""
""
0.24029852
""
""
""
0.20151785
""
0.10897826
""
""
0.086052358
0.086113229
0.015386286
0.023310142
""
""
0.038526539
0.026344065
""
""
0.039854892
0.052304339
0.060182534
0.06771823
0.020751892
0.05863294
0.076953232
0.022810582
0.062549457
0.026383856
""
0.038891461
0.072395287
""
0.075847566
0.10148545
""
""
0.027926879
0.015759619
0.092214599
0.015130861
0.033722259
0.04229293
""
0.068465501
0.008948639
0.05224552
0.015650982
0.016906444
0.025641153
""
0.084479824
0.054093298
""
""
""
0.053829554
""
""
""
""
""
""
""
""
""
""
""
""
0.086070195
""
""
""
""
""
""
""
""
0.1107184
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13641806
""
""
0.072947368
""
""
""
""
""
0.066836022
""
""
""
""
""
0.06207874
""
""
""
0.045574203
""
0.18794326
0.052293077
""
""
0.053095385
0.083928443
0.10354496
0.040585712
""
0.041555896
0.072466135
0.06816832
0.044134501
0.080037937
0.098354705
0.094267704
0.021128574
0.08309716
0.14134833
""
0.055519205
0.08797618
""
""
0.081470706
0.15142357
0.11802169
0.041603696
0.087484539
""
0.032563616
0.035691924
""
0.032593142
0.032974251
0.07049235
0.04681664
0.079600722
0.083214052
0.077913232
0.052027363
0.092612423
0.054289248
""
0.09862376
0.070823535
0.051006887
0.050215982
0.084235333
0.11094195
""
0.046524666
""
0.051173571
0.042116836
0.069901787
0.055622011
""
0.068310596
""
""
""
0.07618092
0.095961913
""
""
""
""
""
""
""
""
0.034793619
""
0.39944202
""
""
0.052116539
""
""
""
""
""
""
""
""
0.05387165
""
""
""
0.096986569
0.069530673
""
""
""
0.09712223
""
""
0.057062205
""
""
""
""
""
""
""
""
0.046106864
""
""
""
""
""
""
""
""
""
""
0.09099903
""
0.1398333
0.10199865
""
""
0.061168402
0.06056096
""
0.16511673
0.11922274
0.077196419
""
0.043846447
0.10085283
""
0.10293167
""
0.074049287
0.04280911
""
""
0.10146224
0.10403709
0.11746044
""
""
""
0.060082223
0.058657989
""
""
""
""
""
""
""
""
""
0.13013439
0.065514095
0.04185272
""
""
""
""
""
0.12982136
0.10086694
0.10983326
""
""
""
0.073044643
0.11030196
""
0.046581209
""
""
0.11400286
""
0.057198856
0.11236413
0.047522072
0.097625084
0.06437283
0.060813557
""
""
0.083644241
0.098524258
0.066882968
0.091929421
""
""
""
""
0.096480809
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.057233926
""
""
0.11371398
""
""
0.085952409
""
0.075778149
""
""
""
""
""
""
""
""
""
""
0.03810377
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.075162545
""
""
""
""
""
""
0.09043438
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10421964
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1132668
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.068247698
""
""
0.076419644
""
0.053314161
""
0.11908417
0.05369683
""
""
0.14721103
0.099314377
""
""
""
0.083676651
""
""
""
""
""
""
""
""
""
""
0.1021866
""
""
0.095783256
""
""
""
""
""
""
0.10056547
""
""
""
""
""
""
0.13984439
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025815079
""
""
""
""
""
0.16694091
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.097835116
""
""
""
0.12989935
""
""
""
""
""
""
0.1932143
""
""
""
0.11827075
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.19624278
0.14469895
""
0.1470584
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.19234709
""
0.058756303
""
""
0.070551708
""
""
""
""
""
""
""
""
