jail_black_male_p75_se
0.014200876
0.04587521
""
0.013072391
0.0074548041
0.024920281
0.0052607306
0.046495847
0.14053643
0.0095900018
0.010040554
0.004217152
0.15553084
0.022164293
0.011735491
""
""
0.012200102
""
0.019477241
0.007206785
0.0060345475
0.013099885
0.0082185501
0.0041800081
0.018999452
0.0093247639
0.0068759448
0.004543473
0.015221295
0.009975994
0.012942225
0.0039093988
0.0053282552
0.010182901
0.0096838735
0.017162887
0.013461835
0.033217765
0.024475425
0.0047847079
0.014302055
0.021622458
0.093137808
0.016908104
0.013635559
0.0038531539
0.012528458
0.0049357871
0.01215711
0.0075304764
0.0074620089
0.010654163
0.07040748
0.028745051
0.0077636391
0.020818273
0.071141243
0.048959009
0.0098654507
0.014896153
0.0071442407
0.029644165
0.042838778
0.061050672
0.054948926
""
0.065587483
0.056231286
0.097354084
0.021348219
0.013738413
0.012222771
0.013008131
0.017912906
0.045554809
0.01240083
0.020013817
0.025413236
0.0035802973
0.017372351
0.036036659
0.054264005
0.02438925
0.005931695
0.027208285
0.024931524
0.011045191
0.0075232852
0.018517803
0.016192039
0.033189517
0.059010569
0.01282023
0.080175661
""
0.025184928
0.0132084
0.0056104492
0.0095323054
0.013203475
0.0031656518
0.0063897232
0.016418798
0.011424817
0.0055659981
0.012626663
0.0055048619
0.027571889
0.015882159
0.015764043
0.0083836485
0.0051359995
0.01854183
0.0063506849
0.005604045
0.0060327901
0.032684285
0.04058348
0.0323615
0.012512449
0.01807907
0.022021711
0.01268695
0.026630521
0.0089032268
0.0058832201
0.027491799
0.016663756
0.023235673
0.002157911
0.015850225
0.013145729
0.020761758
0.024989009
0.017639622
0.0097238831
0.0070710024
0.020060612
0.012327923
0.0080280881
0.024011459
0.032581616
0.022980977
0.0084618805
0.021521008
0.011763663
0.012898482
0.014215101
0.017990908
0.034192
0.004059542
0.0090463487
0.015391544
0.008117185
0.0060757413
0.021072436
0.0062430021
0.030944034
0.021768931
0.11148977
0.17296244
0.0083544618
0.0030693689
0.026462467
0.0018836856
0.071646258
""
""
0.021196261
0.0021485921
0.010554434
0.061537527
0.013071618
0.03631071
0.17040767
0.011272169
0.010738774
0.069799848
""
0.10116099
0.12699044
0.0063774362
0.065981276
0.033923198
0.0057064933
0.036553081
0.065789446
0.01113959
0.050815191
0.036300361
0.0086809741
0.0062963096
0.10180948
0.040390179
0.02102275
0.029959474
0.018428056
0.0090827346
0.066397719
0.011160243
0.025083197
0.090281591
0.026942898
0.017057462
0.010976304
0.0054645101
0.030215597
0.023947094
0.02676893
0.035473272
0.017933879
""
0.055407763
0.0062674
0.013262426
0.013607314
0.0042708791
0.03727353
0.025405915
0.019718504
0.022339083
0.029638173
0.026519924
0.005770775
0.020293051
0.014777987
0.030706141
0.006673004
0.010307577
0.033228856
0.013117251
""
0.028180985
""
0.034114651
""
0.017887153
""
0.12529817
0.014466591
0.042628076
0.022190567
0.017217349
0.029472653
0.027870959
0.013424378
0.0126319
0.041498832
0.023685465
0.0054128817
0.025130171
0.044688232
""
0.038540069
0.028460098
0.025050087
0.011462317
0.034312539
0.013774587
0.032231335
0.01604447
0.018471414
0.012082294
0.010570662
0.001665992
0.0074327909
0.0024037596
0.0027754363
0.006555208
0.011990778
0.022024363
0.036375213
0.039528176
""
""
0.027365118
0.02843071
""
0.019728458
0.010427987
""
""
0.0047348202
0.013023928
0.05290309
0.012195817
0.0041994643
0.018801294
""
""
""
""
0.12459504
""
""
""
0.04136711
0.092120975
0.051815167
0.006066646
""
""
0.034963343
0.039144695
0.063431367
""
0.084620267
0.022120265
""
0.03138515
0.028608549
0.11309013
0.072124325
0.049507014
0.037682004
""
0.031694613
0.047908794
0.029535487
0.073673077
0.018302519
0.049022097
0.051879019
0.039970919
0.017522795
0.01600278
0.026986644
0.026487339
0.017336262
0.10655861
0.014224928
0.017922971
0.0069481079
0.024349483
0.0020726866
0.011682891
0.02383461
0.090750843
0.0038120747
0.049761694
0.078407608
0.020720599
0.017442752
0.036459703
""
""
""
""
0.12916139
0.027155718
0.031349476
0.025580581
0.0642258
0.040684413
0.0199333
0.12438234
0.037512906
0.065072782
0.023302
0.030252654
""
0.055034664
""
""
0.06662333
0.050882939
0.14736855
""
""
""
""
0.042760946
""
""
""
""
""
""
0.028992955
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039497934
""
""
""
""
""
""
""
""
""
0.040932514
0.073560566
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.070445485
""
0.060958747
""
""
""
0.10084341
0.017892227
""
""
""
0.015964149
""
""
""
""
""
0.042563573
""
""
0.069054745
""
""
""
""
0.048948687
""
0.028311349
""
""
0.012709568
""
""
""
""
""
""
0.013198561
""
""
0.065775618
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033709314
0.006368624
""
""
0.12969603
0.061714306
0.034765892
""
""
""
""
""
""
0.050885852
""
""
0.016509332
0.014815419
0.014557712
0.040984079
0.10199589
0.17123732
0.12439512
0.045903131
0.015207232
0.0054417546
0.03468667
0.09393777
""
""
0.018035822
0.10829294
0.030203681
0.15854838
0.046422802
""
0.058086228
0.032846536
0.025185339
0.046816751
0.032687008
0.010433615
0.062488329
""
0.060028717
0.011604538
0.023464765
""
""
""
0.076922052
""
0.047179699
0.022348424
0.037486166
0.12232783
0.038044274
0.072035089
""
""
""
0.10983906
0.13287887
""
""
0.12767203
""
""
0.12417927
0.022781594
0.046037558
0.079172477
0.0078344708
0.099200018
0.0059626671
0.086653568
0.031816639
""
0.027584542
0.13829426
""
""
""
""
0.15955476
0.042601481
0.015321054
0.024142642
0.012842817
0.0027399629
0.0070816665
0.016883595
0.030928398
0.029936861
""
""
""
0.071847774
""
0.068705685
0.10379928
0.12155465
0.01532415
0.21888041
""
0.018848373
0.14130573
""
0.13861911
0.068345301
""
0.019142989
0.026390674
0.0092006428
0.0051957085
0.0033856046
0.02424922
0.013506937
0.015063798
0.013291051
0.011558986
0.036579128
0.27404734
0.034936637
0.091937244
0.086894721
0.0073492485
0.12310493
0.038541924
0.016995704
0.039369605
""
0.01464108
""
""
""
""
""
""
""
""
""
""
""
""
0.018070884
""
""
0.050950166
""
""
""
""
""
""
""
""
0.10629697
""
""
""
""
""
""
""
""
0.039654922
""
""
0.098161213
""
0.010357576
""
0.032187849
""
0.051239215
""
""
""
0.014273293
""
0.0069798068
""
0.010823364
0.037154526
""
0.072105981
0.029904598
""
0.038375981
0.042182688
0.062960744
""
0.02950367
""
""
""
""
""
""
""
0.018028047
0.015238425
0.045133129
0.061396904
""
""
""
""
""
0.053638797
0.089822069
""
""
0.023279769
0.032390691
0.072381295
""
0.047845189
0.01419582
0.012665795
0.010886987
0.022478092
0.0053662667
0.005427896
""
""
""
0.019009026
0.024862466
0.0033220034
0.0073391176
""
""
0.0059532351
0.027268669
0.014334152
0.0020959675
""
""
0.074958943
0.077260099
0.033162609
""
0.087659776
0.013151148
""
0.015477388
""
0.064370491
0.029741051
""
""
0.030810732
""
""
""
0.032480758
""
0.0056242752
