kfr_stycz_other_female_p75_se
0.087385125
0.069166474
""
""
""
""
""
0.050347243
""
""
""
""
""
""
""
0.077220835
0.12736082
""
""
""
""
0.14056599
0.073818922
""
0.08393915
0.080101922
""
0.095556378
""
""
""
""
""
""
0.087820396
0.079530925
0.031245084
""
0.096732713
0.058831453
0.074690998
0.082227245
""
""
0.024975995
""
""
0.1118791
0.043820888
""
0.058443137
0.064478494
""
""
""
""
0.10601497
""
0.052422237
""
0.10680883
""
0.075444184
""
""
""
""
""
""
0.014674122
""
""
""
""
0.036347568
""
""
0.040865131
0.052731801
0.07009045
""
""
""
0.045292299
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041865177
0.054221362
""
""
""
""
0.0089782625
0.051628087
0.076629572
0.019368846
0.042051781
""
0.062009886
0.053608712
""
""
""
0.047909081
""
""
""
""
""
""
""
""
""
""
""
0.10353689
0.067083441
""
""
""
""
""
0.076306991
""
""
0.096935317
""
""
""
""
""
""
""
""
0.09253493
""
""
""
""
""
""
""
0.063661247
""
""
0.11460432
0.12497316
""
""
""
""
""
""
""
""
""
""
""
""
0.03206522
""
""
0.079402603
""
""
0.043656781
""
""
""
""
""
0.039523367
0.11044111
""
""
0.0070623751
""
0.063560642
0.032566141
0.081110381
""
0.007914843
0.08313854
0.026467739
0.018269747
""
0.050661746
0.075115703
""
0.017575238
0.036181729
0.070786729
""
0.0043812729
0.046161667
0.020190256
""
0.053217076
0.030280937
""
""
0.019364092
0.029724786
0.040420238
0.006639326
0.019323364
""
0.0092420997
0.0083357533
0.051889285
0.0095568961
0.007104225
0.012036784
0.014542355
0.027115444
0.0086629195
0.023308083
0.0072634863
0.026862554
0.033461861
""
0.068155669
0.010989002
0.018832654
0.020342851
0.042500105
0.077915646
""
0.02893132
0.049943272
0.011760229
0.030376652
0.0436473
0.025042525
""
0.014006616
""
""
""
0.029687975
0.053944312
""
""
""
""
""
""
""
""
0.019366259
""
0.025905801
""
""
0.01513677
0.1007759
0.10016954
""
""
""
""
""
""
0.0165629
""
""
""
""
0.033740383
""
""
""
0.05580423
""
""
""
""
""
""
""
""
""
""
""
0.05222068
""
""
""
""
""
""
""
""
""
""
0.044312973
""
0.019089712
0.018035488
0.047716051
0.040054083
0.019130405
0.024896214
0.044817816
0.046842378
0.035319433
0.023577768
0.059893098
0.02478995
0.051892769
""
0.040061034
""
0.023917247
0.015611964
""
0.075232856
0.086519651
0.036066633
