work_24_asian_male_p75_se
0.094419658
0.15147458
""
0.049916759
0.05758569
""
0.033519179
""
""
0.057962429
0.057395767
0.021463323
""
0.040227912
0.047961563
""
""
0.07991486
""
""
0.071214147
0.046527971
0.076605894
0.12467731
0.025976419
""
0.05142343
0.035592176
0.018796559
""
""
0.038879637
0.025921676
0.03935628
""
0.053502012
""
0.14422902
""
""
0.060744353
""
""
""
""
""
0.025320696
0.051929295
0.040963374
0.085238867
0.067381151
0.060242858
0.081011191
""
""
0.076543741
""
""
""
0.082632333
""
0.053694997
""
""
""
""
""
""
""
""
""
""
0.2488606
0.055376358
""
""
""
""
""
0.030459635
""
0.091188505
""
0.054047864
0.026355471
0.10453212
""
0.072988398
0.046123609
0.096259721
0.19370516
""
""
0.053162247
""
""
0.16497132
0.09098956
0.021206159
0.04763807
0.040741067
0.017264254
0.030405791
0.052771091
0.038212765
0.017721226
0.043683894
0.017879494
0.10378267
0.085601948
0.060878821
0.075579084
0.041948527
""
0.041790318
0.051290166
0.041890264
""
""
""
0.085180402
""
""
0.066803664
""
0.064172752
0.055606384
""
0.19556428
""
0.013343139
""
0.079208434
0.093111366
0.064956278
""
0.061228201
0.070438959
0.27333742
0.11584166
0.077804722
0.060615707
""
""
0.13525936
""
0.051909473
0.20126387
""
""
""
0.042779759
0.14041546
""
0.027309585
0.0627883
""
0.065700985
""
0.14648458
""
""
0.045555167
0.014582998
""
0.0075930334
""
""
""
0.052389998
0.01246424
0.037247822
""
0.058538031
""
""
0.05645499
0.022863721
0.14385544
""
""
""
0.031935867
""
""
0.026372956
""
""
0.042943425
""
""
0.089622095
0.036926314
""
""
""
0.10557806
0.075318933
0.042236727
""
0.050222974
0.043459229
0.13824645
0.136852
0.073157601
0.045490339
0.028715795
0.064896129
0.089682855
0.064964406
0.094812676
0.0840239
""
""
0.045510858
0.040814493
0.073036551
0.022328217
0.12685929
0.13804045
""
0.087666005
""
0.15542218
0.022679638
0.089430422
0.090718776
0.096445173
0.027676398
0.082283527
0.050158456
0.054228459
""
0.069675945
""
""
""
0.08877515
""
""
0.10935561
0.065990165
0.11477571
0.04527425
""
0.093589619
0.060778469
0.029979834
0.051205184
0.061676897
0.020698087
0.055195376
0.13742206
""
0.033768151
0.14482976
""
0.023646379
0.0495576
0.045827717
0.11152354
0.032231014
0.024214735
0.031906921
0.027424445
0.0057261838
0.018486733
0.0063443081
0.010547019
0.03741711
0.03905366
0.071132645
""
0.12724875
""
""
0.054096241
0.058384698
""
0.071513511
0.019502733
""
""
0.0086845225
0.027461881
0.077469878
0.039564006
0.012358705
0.12099621
""
""
""
""
""
""
""
""
0.10762817
0.073086321
0.07701312
0.011486482
""
""
0.048615776
0.1053842
""
""
0.078297704
0.042960167
""
0.037583474
0.050875831
0.10763962
0.030280909
0.033215355
0.06007373
""
0.039411314
0.046914708
0.067486949
0.11077399
0.02976672
0.13588054
""
""
0.067318551
0.039968841
0.092684254
0.087142669
0.069332175
""
0.039889399
0.047920294
0.022451555
0.10810896
0.0066907052
0.040428791
0.11885989
""
0.018119317
""
""
0.093850195
0.065916441
0.12942171
""
""
""
""
""
""
""
""
""
0.16181213
0.084021837
""
0.12352599
""
""
""
""
0.067305692
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.062357616
""
""
""
""
""
""
""
""
""
0.14613271
0.10342705
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.058049224
""
0.052993216
""
""
0.081026673
0.11871517
0.026280897
""
""
""
0.079200305
""
""
""
""
""
0.07249926
""
""
""
""
""
""
0.043785647
0.065937378
""
0.046050616
""
""
0.023511374
""
""
""
""
""
""
0.02779042
""
""
0.046787027
""
""
""
""
""
""
""
""
""
""
""
""
0.015637005
""
""
0.043058518
0.013077936
""
""
0.069404967
""
""
""
""
""
""
""
""
0.087897494
""
""
0.10571833
0.085091345
0.028904689
""
0.15718949
""
0.16829427
0.12191731
0.017882667
0.022243865
""
""
""
""
0.067053176
""
0.045205407
0.081424534
0.03526625
""
0.090988323
0.035785779
0.13554452
0.054099154
0.047303166
0.039649755
""
""
""
0.056025647
0.14235067
""
""
""
""
""
""
0.077501275
0.11497919
""
0.075533174
""
""
""
""
""
0.037651364
""
""
0.10252296
""
""
0.10499737
0.095771722
""
""
0.021482432
""
0.024722174
""
""
""
0.079069488
""
""
""
""
""
0.14782123
0.06251584
0.055030081
0.07858552
0.051215358
0.0087979417
0.049921848
0.1234499
""
0.0866495
""
""
""
""
""
""
""
""
0.077006333
""
""
0.075779788
""
""
""
""
""
0.10677148
""
0.046167374
0.018058702
0.012092235
0.14379878
0.055390045
0.097458556
0.1365193
0.087779112
""
""
""
""
""
0.027662599
""
0.090506569
0.1179264
""
""
0.027730858
""
""
""
""
""
0.06199158
0.055000819
""
0.059340131
""
""
""
0.059041686
""
""
0.048483357
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.073057853
""
""
""
""
0.0062055741
0.032220639
0.018504741
""
0.044090532
""
""
""
0.033381831
""
0.013642866
""
0.030291347
0.038873617
""
""
0.10010618
""
0.053211767
0.024009224
0.044955608
""
0.039463084
0.017439308
""
""
""
""
""
""
0.073412351
0.014476096
0.051672239
0.099442407
""
""
""
""
""
""
0.079175964
""
""
0.089248486
0.096155182
0.059376687
0.19357501
0.099483266
0.024464807
0.0203181
0.017594744
0.039115574
0.0087913163
0.0060790018
""
""
""
0.022980178
0.02644358
0.0048467005
0.011942946
""
""
0.0078028203
0.060935896
0.024386799
0.0038025067
""
0.11091793
0.12093319
0.056319911
0.041866671
""
0.074139565
0.012480317
""
0.026944999
0.062929399
0.081587844
0.046738375
""
""
0.09881103
""
""
""
0.063671336
0.09283457
0.0069541088
